Date,region,Case,Count
2020-05-14,Al Jouf,Mortalities,0
2020-05-14,Asir,Mortalities,1
2020-05-14,Eastern Region,Mortalities,16
2020-05-14,Hail,Mortalities,0
2020-05-14,Jazan,Mortalities,1
2020-05-14,Mecca,Mortalities,213
2020-05-14,Medina,Mortalities,40
2020-05-14,Najran,Mortalities,0
2020-05-14,Northern Borders,Mortalities,0
2020-05-14,Qassim,Mortalities,3
2020-05-14,Riyadh,Mortalities,17
2020-05-14,Tabuk,Mortalities,1
2020-05-15,Al Bahah,Mortalities,0
2020-05-15,Al Jouf,Mortalities,0
2020-05-15,Asir,Mortalities,1
2020-05-15,Eastern Region,Mortalities,16
2020-05-15,Hail,Mortalities,0
2020-05-15,Jazan,Mortalities,1
2020-05-15,Mecca,Mortalities,221
2020-05-15,Medina,Mortalities,41
2020-05-15,Najran,Mortalities,0
2020-05-15,Northern Borders,Mortalities,1
2020-05-15,Qassim,Mortalities,3
2020-05-15,Riyadh,Mortalities,17
2020-05-15,Tabuk,Mortalities,1
2020-05-16,Al Bahah,Mortalities,0
2020-05-16,Al Jouf,Mortalities,0
2020-05-16,Asir,Mortalities,1
2020-05-16,Eastern Region,Mortalities,17
2020-05-16,Hail,Mortalities,0
2020-05-16,Jazan,Mortalities,1
2020-05-16,Mecca,Mortalities,227
2020-05-16,Medina,Mortalities,42
2020-05-16,Najran,Mortalities,0
2020-05-16,Northern Borders,Mortalities,1
2020-05-16,Qassim,Mortalities,3
2020-05-16,Riyadh,Mortalities,19
2020-05-16,Tabuk,Mortalities,1
2020-05-17,Al Bahah,Mortalities,0
2020-05-17,Al Jouf,Mortalities,0
2020-05-17,Asir,Mortalities,1
2020-05-17,Eastern Region,Mortalities,18
2020-05-17,Hail,Mortalities,0
2020-05-17,Jazan,Mortalities,1
2020-05-17,Mecca,Mortalities,232
2020-05-17,Medina,Mortalities,43
2020-05-17,Najran,Mortalities,0
2020-05-17,Northern Borders,Mortalities,1
2020-05-17,Qassim,Mortalities,4
2020-05-17,Riyadh,Mortalities,19
2020-05-17,Tabuk,Mortalities,1
2020-05-18,Al Bahah,Mortalities,0
2020-05-18,Al Jouf,Mortalities,0
2020-05-18,Asir,Mortalities,1
2020-05-18,Eastern Region,Mortalities,20
2020-05-18,Hail,Mortalities,0
2020-05-18,Jazan,Mortalities,1
2020-05-18,Mecca,Mortalities,238
2020-05-18,Medina,Mortalities,43
2020-05-18,Najran,Mortalities,0
2020-05-18,Northern Borders,Mortalities,1
2020-05-18,Qassim,Mortalities,4
2020-05-18,Riyadh,Mortalities,20
2020-05-18,Tabuk,Mortalities,1
2020-05-19,Al Bahah,Mortalities,0
2020-05-19,Al Jouf,Mortalities,0
2020-05-19,Asir,Mortalities,1
2020-05-19,Eastern Region,Mortalities,20
2020-05-19,Hail,Mortalities,0
2020-05-19,Jazan,Mortalities,1
2020-05-19,Mecca,Mortalities,248
2020-05-19,Medina,Mortalities,43
2020-05-19,Najran,Mortalities,0
2020-05-19,Northern Borders,Mortalities,1
2020-05-19,Qassim,Mortalities,4
2020-05-19,Riyadh,Mortalities,20
2020-05-19,Tabuk,Mortalities,1
2020-05-20,Al Bahah,Mortalities,0
2020-05-20,Al Jouf,Mortalities,0
2020-05-20,Asir,Mortalities,1
2020-05-20,Eastern Region,Mortalities,20
2020-05-20,Hail,Mortalities,0
2020-05-20,Jazan,Mortalities,1
2020-05-20,Mecca,Mortalities,260
2020-05-20,Medina,Mortalities,43
2020-05-20,Najran,Mortalities,0
2020-05-20,Northern Borders,Mortalities,1
2020-05-20,Qassim,Mortalities,4
2020-05-20,Riyadh,Mortalities,20
2020-05-20,Tabuk,Mortalities,1
2020-05-21,Al Bahah,Mortalities,0
2020-05-21,Al Jouf,Mortalities,0
2020-05-21,Asir,Mortalities,1
2020-05-21,Eastern Region,Mortalities,21
2020-05-21,Hail,Mortalities,0
2020-05-21,Jazan,Mortalities,1
2020-05-21,Mecca,Mortalities,270
2020-05-21,Medina,Mortalities,44
2020-05-21,Najran,Mortalities,0
2020-05-21,Northern Borders,Mortalities,1
2020-05-21,Qassim,Mortalities,4
2020-05-21,Riyadh,Mortalities,21
2020-05-21,Tabuk,Mortalities,1
2020-05-22,Al Bahah,Mortalities,0
2020-05-22,Al Jouf,Mortalities,0
2020-05-22,Asir,Mortalities,1
2020-05-22,Eastern Region,Mortalities,22
2020-05-22,Hail,Mortalities,0
2020-05-22,Jazan,Mortalities,3
2020-05-22,Mecca,Mortalities,281
2020-05-22,Medina,Mortalities,44
2020-05-22,Najran,Mortalities,0
2020-05-22,Northern Borders,Mortalities,1
2020-05-22,Qassim,Mortalities,4
2020-05-22,Riyadh,Mortalities,22
2020-05-22,Tabuk,Mortalities,1
2020-05-23,Al Bahah,Mortalities,0
2020-05-23,Al Jouf,Mortalities,0
2020-05-23,Asir,Mortalities,1
2020-05-23,Eastern Region,Mortalities,22
2020-05-23,Hail,Mortalities,0
2020-05-23,Jazan,Mortalities,3
2020-05-23,Mecca,Mortalities,291
2020-05-23,Medina,Mortalities,44
2020-05-23,Najran,Mortalities,0
2020-05-23,Northern Borders,Mortalities,1
2020-05-23,Qassim,Mortalities,4
2020-05-23,Riyadh,Mortalities,23
2020-05-23,Tabuk,Mortalities,1
2020-05-24,Al Bahah,Mortalities,0
2020-05-24,Al Jouf,Mortalities,0
2020-05-24,Asir,Mortalities,1
2020-05-24,Eastern Region,Mortalities,22
2020-05-24,Hail,Mortalities,0
2020-05-24,Jazan,Mortalities,4
2020-05-24,Mecca,Mortalities,299
2020-05-24,Medina,Mortalities,44
2020-05-24,Najran,Mortalities,0
2020-05-24,Northern Borders,Mortalities,1
2020-05-24,Qassim,Mortalities,4
2020-05-24,Riyadh,Mortalities,23
2020-05-24,Tabuk,Mortalities,1
2020-05-25,Al Bahah,Mortalities,0
2020-05-25,Al Jouf,Mortalities,0
2020-05-25,Asir,Mortalities,1
2020-05-25,Eastern Region,Mortalities,23
2020-05-25,Hail,Mortalities,0
2020-05-25,Jazan,Mortalities,4
2020-05-25,Mecca,Mortalities,309
2020-05-25,Medina,Mortalities,45
2020-05-25,Najran,Mortalities,0
2020-05-25,Northern Borders,Mortalities,1
2020-05-25,Qassim,Mortalities,4
2020-05-25,Riyadh,Mortalities,23
2020-05-25,Tabuk,Mortalities,1
2020-05-26,Al Bahah,Mortalities,0
2020-05-26,Al Jouf,Mortalities,0
2020-05-26,Asir,Mortalities,1
2020-05-26,Eastern Region,Mortalities,23
2020-05-26,Hail,Mortalities,0
2020-05-26,Jazan,Mortalities,4
2020-05-26,Mecca,Mortalities,320
2020-05-26,Medina,Mortalities,46
2020-05-26,Najran,Mortalities,0
2020-05-26,Northern Borders,Mortalities,1
2020-05-26,Qassim,Mortalities,4
2020-05-26,Riyadh,Mortalities,25
2020-05-26,Tabuk,Mortalities,1
2020-05-27,Al Bahah,Mortalities,0
2020-05-27,Al Jouf,Mortalities,0
2020-05-27,Asir,Mortalities,1
2020-05-27,Eastern Region,Mortalities,25
2020-05-27,Hail,Mortalities,0
2020-05-27,Jazan,Mortalities,5
2020-05-27,Mecca,Mortalities,329
2020-05-27,Medina,Mortalities,48
2020-05-27,Najran,Mortalities,0
2020-05-27,Northern Borders,Mortalities,1
2020-05-27,Qassim,Mortalities,4
2020-05-27,Riyadh,Mortalities,27
2020-05-27,Tabuk,Mortalities,1
2020-05-28,Al Bahah,Mortalities,0
2020-05-28,Al Jouf,Mortalities,0
2020-05-28,Asir,Mortalities,1
2020-05-28,Eastern Region,Mortalities,27
2020-05-28,Hail,Mortalities,0
2020-05-28,Jazan,Mortalities,5
2020-05-28,Mecca,Mortalities,343
2020-05-28,Medina,Mortalities,49
2020-05-28,Najran,Mortalities,0
2020-05-28,Northern Borders,Mortalities,1
2020-05-28,Qassim,Mortalities,4
2020-05-28,Riyadh,Mortalities,27
2020-05-28,Tabuk,Mortalities,1
2020-05-29,Al Bahah,Mortalities,0
2020-05-29,Al Jouf,Mortalities,0
2020-05-29,Asir,Mortalities,1
2020-05-29,Eastern Region,Mortalities,28
2020-05-29,Hail,Mortalities,0
2020-05-29,Jazan,Mortalities,5
2020-05-29,Mecca,Mortalities,360
2020-05-29,Medina,Mortalities,50
2020-05-29,Najran,Mortalities,0
2020-05-29,Northern Borders,Mortalities,1
2020-05-29,Qassim,Mortalities,5
2020-05-29,Riyadh,Mortalities,29
2020-05-29,Tabuk,Mortalities,1
2020-05-30,Al Bahah,Mortalities,0
2020-05-30,Al Jouf,Mortalities,0
2020-05-30,Asir,Mortalities,1
2020-05-30,Eastern Region,Mortalities,31
2020-05-30,Hail,Mortalities,0
2020-05-30,Jazan,Mortalities,5
2020-05-30,Mecca,Mortalities,377
2020-05-30,Medina,Mortalities,51
2020-05-30,Najran,Mortalities,0
2020-05-30,Northern Borders,Mortalities,1
2020-05-30,Qassim,Mortalities,5
2020-05-30,Riyadh,Mortalities,31
2020-05-30,Tabuk,Mortalities,1
2020-05-31,Al Bahah,Mortalities,0
2020-05-31,Al Jouf,Mortalities,0
2020-05-31,Asir,Mortalities,1
2020-05-31,Eastern Region,Mortalities,33
2020-05-31,Hail,Mortalities,0
2020-05-31,Jazan,Mortalities,5
2020-05-31,Mecca,Mortalities,394
2020-05-31,Medina,Mortalities,51
2020-05-31,Najran,Mortalities,0
2020-05-31,Northern Borders,Mortalities,1
2020-05-31,Qassim,Mortalities,5
2020-05-31,Riyadh,Mortalities,32
2020-05-31,Tabuk,Mortalities,3
2020-06-01,Al Bahah,Mortalities,0
2020-06-01,Al Jouf,Mortalities,0
2020-06-01,Asir,Mortalities,1
2020-06-01,Eastern Region,Mortalities,34
2020-06-01,Hail,Mortalities,0
2020-06-01,Jazan,Mortalities,5
2020-06-01,Mecca,Mortalities,410
2020-06-01,Medina,Mortalities,52
2020-06-01,Najran,Mortalities,0
2020-06-01,Northern Borders,Mortalities,1
2020-06-01,Qassim,Mortalities,5
2020-06-01,Riyadh,Mortalities,38
2020-06-01,Tabuk,Mortalities,3
2020-06-02,Al Bahah,Mortalities,0
2020-06-02,Al Jouf,Mortalities,0
2020-06-02,Asir,Mortalities,1
2020-06-02,Eastern Region,Mortalities,34
2020-06-02,Hail,Mortalities,0
2020-06-02,Jazan,Mortalities,5
2020-06-02,Mecca,Mortalities,433
2020-06-02,Medina,Mortalities,54
2020-06-02,Najran,Mortalities,0
2020-06-02,Northern Borders,Mortalities,1
2020-06-02,Qassim,Mortalities,5
2020-06-02,Riyadh,Mortalities,41
2020-06-02,Tabuk,Mortalities,5
2020-06-03,Al Bahah,Mortalities,0
2020-06-03,Al Jouf,Mortalities,0
2020-06-03,Asir,Mortalities,1
2020-06-03,Eastern Region,Mortalities,36
2020-06-03,Hail,Mortalities,0
2020-06-03,Jazan,Mortalities,5
2020-06-03,Mecca,Mortalities,456
2020-06-03,Medina,Mortalities,57
2020-06-03,Najran,Mortalities,0
2020-06-03,Northern Borders,Mortalities,1
2020-06-03,Qassim,Mortalities,6
2020-06-03,Riyadh,Mortalities,44
2020-06-03,Tabuk,Mortalities,5
2020-06-04,Al Bahah,Mortalities,0
2020-06-04,Al Jouf,Mortalities,0
2020-06-04,Asir,Mortalities,1
2020-06-04,Eastern Region,Mortalities,38
2020-06-04,Hail,Mortalities,0
2020-06-04,Jazan,Mortalities,5
2020-06-04,Mecca,Mortalities,481
2020-06-04,Medina,Mortalities,60
2020-06-04,Najran,Mortalities,0
2020-06-04,Northern Borders,Mortalities,1
2020-06-04,Qassim,Mortalities,6
2020-06-04,Riyadh,Mortalities,45
2020-06-04,Tabuk,Mortalities,5
2020-06-05,Al Bahah,Mortalities,1
2020-06-05,Al Jouf,Mortalities,0
2020-06-05,Asir,Mortalities,1
2020-06-05,Eastern Region,Mortalities,44
2020-06-05,Hail,Mortalities,0
2020-06-05,Jazan,Mortalities,6
2020-06-05,Mecca,Mortalities,506
2020-06-05,Medina,Mortalities,61
2020-06-05,Najran,Mortalities,0
2020-06-05,Northern Borders,Mortalities,1
2020-06-05,Qassim,Mortalities,6
2020-06-05,Riyadh,Mortalities,45
2020-06-05,Tabuk,Mortalities,5
2020-06-06,Al Bahah,Mortalities,1
2020-06-06,Al Jouf,Mortalities,0
2020-06-06,Asir,Mortalities,1
2020-06-06,Eastern Region,Mortalities,46
2020-06-06,Hail,Mortalities,0
2020-06-06,Jazan,Mortalities,6
2020-06-06,Mecca,Mortalities,534
2020-06-06,Medina,Mortalities,62
2020-06-06,Najran,Mortalities,0
2020-06-06,Northern Borders,Mortalities,1
2020-06-06,Qassim,Mortalities,6
2020-06-06,Riyadh,Mortalities,49
2020-06-06,Tabuk,Mortalities,6
2020-06-07,Al Bahah,Mortalities,1
2020-06-07,Al Jouf,Mortalities,0
2020-06-07,Asir,Mortalities,1
2020-06-07,Eastern Region,Mortalities,47
2020-06-07,Hail,Mortalities,0
2020-06-07,Jazan,Mortalities,7
2020-06-07,Mecca,Mortalities,555
2020-06-07,Medina,Mortalities,63
2020-06-07,Najran,Mortalities,0
2020-06-07,Northern Borders,Mortalities,2
2020-06-07,Qassim,Mortalities,7
2020-06-07,Riyadh,Mortalities,56
2020-06-07,Tabuk,Mortalities,7
2020-06-08,Al Bahah,Mortalities,1
2020-06-08,Al Jouf,Mortalities,0
2020-06-08,Asir,Mortalities,1
2020-06-08,Eastern Region,Mortalities,55
2020-06-08,Hail,Mortalities,0
2020-06-08,Jazan,Mortalities,8
2020-06-08,Mecca,Mortalities,579
2020-06-08,Medina,Mortalities,63
2020-06-08,Najran,Mortalities,0
2020-06-08,Northern Borders,Mortalities,3
2020-06-08,Qassim,Mortalities,7
2020-06-08,Riyadh,Mortalities,59
2020-06-08,Tabuk,Mortalities,7
2020-06-09,Al Bahah,Mortalities,1
2020-06-09,Al Jouf,Mortalities,0
2020-06-09,Asir,Mortalities,1
2020-06-09,Eastern Region,Mortalities,59
2020-06-09,Hail,Mortalities,0
2020-06-09,Jazan,Mortalities,10
2020-06-09,Mecca,Mortalities,596
2020-06-09,Medina,Mortalities,63
2020-06-09,Najran,Mortalities,0
2020-06-09,Northern Borders,Mortalities,4
2020-06-09,Qassim,Mortalities,7
2020-06-09,Riyadh,Mortalities,70
2020-06-09,Tabuk,Mortalities,8
2020-06-10,Al Bahah,Mortalities,1
2020-06-10,Al Jouf,Mortalities,0
2020-06-10,Asir,Mortalities,1
2020-06-10,Eastern Region,Mortalities,64
2020-06-10,Hail,Mortalities,0
2020-06-10,Jazan,Mortalities,10
2020-06-10,Mecca,Mortalities,614
2020-06-10,Medina,Mortalities,66
2020-06-10,Najran,Mortalities,0
2020-06-10,Northern Borders,Mortalities,4
2020-06-10,Qassim,Mortalities,7
2020-06-10,Riyadh,Mortalities,82
2020-06-10,Tabuk,Mortalities,8
2020-06-11,Al Bahah,Mortalities,1
2020-06-11,Al Jouf,Mortalities,0
2020-06-11,Asir,Mortalities,1
2020-06-11,Eastern Region,Mortalities,65
2020-06-11,Hail,Mortalities,0
2020-06-11,Jazan,Mortalities,11
2020-06-11,Mecca,Mortalities,629
2020-06-11,Medina,Mortalities,69
2020-06-11,Najran,Mortalities,0
2020-06-11,Northern Borders,Mortalities,4
2020-06-11,Qassim,Mortalities,7
2020-06-11,Riyadh,Mortalities,97
2020-06-11,Tabuk,Mortalities,9
2020-06-12,Al Bahah,Mortalities,1
2020-06-12,Al Jouf,Mortalities,0
2020-06-12,Asir,Mortalities,3
2020-06-12,Eastern Region,Mortalities,69
2020-06-12,Hail,Mortalities,0
2020-06-12,Jazan,Mortalities,11
2020-06-12,Mecca,Mortalities,655
2020-06-12,Medina,Mortalities,69
2020-06-12,Najran,Mortalities,0
2020-06-12,Northern Borders,Mortalities,4
2020-06-12,Qassim,Mortalities,8
2020-06-12,Riyadh,Mortalities,103
2020-06-12,Tabuk,Mortalities,9
2020-06-13,Al Bahah,Mortalities,1
2020-06-13,Al Jouf,Mortalities,0
2020-06-13,Asir,Mortalities,3
2020-06-13,Eastern Region,Mortalities,74
2020-06-13,Hail,Mortalities,0
2020-06-13,Jazan,Mortalities,13
2020-06-13,Mecca,Mortalities,677
2020-06-13,Medina,Mortalities,74
2020-06-13,Najran,Mortalities,0
2020-06-13,Northern Borders,Mortalities,4
2020-06-13,Qassim,Mortalities,8
2020-06-13,Riyadh,Mortalities,108
2020-06-13,Tabuk,Mortalities,10
2020-06-14,Al Bahah,Mortalities,1
2020-06-14,Al Jouf,Mortalities,0
2020-06-14,Asir,Mortalities,4
2020-06-14,Eastern Region,Mortalities,80
2020-06-14,Hail,Mortalities,0
2020-06-14,Jazan,Mortalities,13
2020-06-14,Mecca,Mortalities,700
2020-06-14,Medina,Mortalities,76
2020-06-14,Najran,Mortalities,0
2020-06-14,Northern Borders,Mortalities,4
2020-06-14,Qassim,Mortalities,8
2020-06-14,Riyadh,Mortalities,113
2020-06-14,Tabuk,Mortalities,12
2020-06-15,Al Bahah,Mortalities,1
2020-06-15,Al Jouf,Mortalities,0
2020-06-15,Asir,Mortalities,4
2020-06-15,Eastern Region,Mortalities,87
2020-06-15,Hail,Mortalities,0
2020-06-15,Jazan,Mortalities,16
2020-06-15,Mecca,Mortalities,725
2020-06-15,Medina,Mortalities,77
2020-06-15,Najran,Mortalities,0
2020-06-15,Northern Borders,Mortalities,4
2020-06-15,Qassim,Mortalities,8
2020-06-15,Riyadh,Mortalities,117
2020-06-15,Tabuk,Mortalities,13
2020-06-16,Al Bahah,Mortalities,1
2020-06-16,Al Jouf,Mortalities,1
2020-06-16,Asir,Mortalities,4
2020-06-16,Eastern Region,Mortalities,91
2020-06-16,Hail,Mortalities,1
2020-06-16,Jazan,Mortalities,16
2020-06-16,Mecca,Mortalities,748
2020-06-16,Medina,Mortalities,78
2020-06-16,Najran,Mortalities,1
2020-06-16,Northern Borders,Mortalities,5
2020-06-16,Qassim,Mortalities,8
2020-06-16,Riyadh,Mortalities,124
2020-06-16,Tabuk,Mortalities,13
2020-06-17,Al Bahah,Mortalities,1
2020-06-17,Al Jouf,Mortalities,1
2020-06-17,Asir,Mortalities,5
2020-06-17,Eastern Region,Mortalities,101
2020-06-17,Hail,Mortalities,2
2020-06-17,Jazan,Mortalities,17
2020-06-17,Mecca,Mortalities,768
2020-06-17,Medina,Mortalities,80
2020-06-17,Najran,Mortalities,1
2020-06-17,Northern Borders,Mortalities,6
2020-06-17,Qassim,Mortalities,8
2020-06-17,Riyadh,Mortalities,136
2020-06-17,Tabuk,Mortalities,13
2020-06-18,Al Bahah,Mortalities,1
2020-06-18,Al Jouf,Mortalities,1
2020-06-18,Asir,Mortalities,5
2020-06-18,Eastern Region,Mortalities,109
2020-06-18,Hail,Mortalities,2
2020-06-18,Jazan,Mortalities,17
2020-06-18,Mecca,Mortalities,789
2020-06-18,Medina,Mortalities,82
2020-06-18,Najran,Mortalities,1
2020-06-18,Northern Borders,Mortalities,7
2020-06-18,Qassim,Mortalities,9
2020-06-18,Riyadh,Mortalities,148
2020-06-18,Tabuk,Mortalities,13
2020-06-19,Al Bahah,Mortalities,2
2020-06-19,Al Jouf,Mortalities,1
2020-06-19,Asir,Mortalities,5
2020-06-19,Eastern Region,Mortalities,111
2020-06-19,Hail,Mortalities,2
2020-06-19,Jazan,Mortalities,18
2020-06-19,Mecca,Mortalities,810
2020-06-19,Medina,Mortalities,83
2020-06-19,Najran,Mortalities,1
2020-06-19,Northern Borders,Mortalities,7
2020-06-19,Qassim,Mortalities,12
2020-06-19,Riyadh,Mortalities,165
2020-06-19,Tabuk,Mortalities,13
2020-06-20,Al Bahah,Mortalities,2
2020-06-20,Al Jouf,Mortalities,1
2020-06-20,Asir,Mortalities,6
2020-06-20,Eastern Region,Mortalities,112
2020-06-20,Hail,Mortalities,2
2020-06-20,Jazan,Mortalities,19
2020-06-20,Mecca,Mortalities,828
2020-06-20,Medina,Mortalities,83
2020-06-20,Najran,Mortalities,1
2020-06-20,Northern Borders,Mortalities,7
2020-06-20,Qassim,Mortalities,14
2020-06-20,Riyadh,Mortalities,179
2020-06-20,Tabuk,Mortalities,13
2020-06-21,Al Bahah,Mortalities,2
2020-06-21,Al Jouf,Mortalities,1
2020-06-21,Asir,Mortalities,6
2020-06-21,Eastern Region,Mortalities,118
2020-06-21,Hail,Mortalities,2
2020-06-21,Jazan,Mortalities,20
2020-06-21,Mecca,Mortalities,847
2020-06-21,Medina,Mortalities,83
2020-06-21,Najran,Mortalities,1
2020-06-21,Northern Borders,Mortalities,8
2020-06-21,Qassim,Mortalities,14
2020-06-21,Riyadh,Mortalities,191
2020-06-21,Tabuk,Mortalities,14
2020-06-22,Al Bahah,Mortalities,4
2020-06-22,Al Jouf,Mortalities,1
2020-06-22,Asir,Mortalities,7
2020-06-22,Eastern Region,Mortalities,125
2020-06-22,Hail,Mortalities,2
2020-06-22,Jazan,Mortalities,22
2020-06-22,Mecca,Mortalities,860
2020-06-22,Medina,Mortalities,85
2020-06-22,Najran,Mortalities,1
2020-06-22,Northern Borders,Mortalities,8
2020-06-22,Qassim,Mortalities,14
2020-06-22,Riyadh,Mortalities,203
2020-06-22,Tabuk,Mortalities,14
2020-06-23,Al Bahah,Mortalities,4
2020-06-23,Al Jouf,Mortalities,1
2020-06-23,Asir,Mortalities,10
2020-06-23,Eastern Region,Mortalities,129
2020-06-23,Hail,Mortalities,2
2020-06-23,Jazan,Mortalities,22
2020-06-23,Mecca,Mortalities,873
2020-06-23,Medina,Mortalities,86
2020-06-23,Najran,Mortalities,1
2020-06-23,Northern Borders,Mortalities,8
2020-06-23,Qassim,Mortalities,14
2020-06-23,Riyadh,Mortalities,223
2020-06-23,Tabuk,Mortalities,14
2020-06-24,Al Bahah,Mortalities,4
2020-06-24,Al Jouf,Mortalities,1
2020-06-24,Asir,Mortalities,13
2020-06-24,Eastern Region,Mortalities,131
2020-06-24,Hail,Mortalities,3
2020-06-24,Jazan,Mortalities,23
2020-06-24,Mecca,Mortalities,888
2020-06-24,Medina,Mortalities,88
2020-06-24,Najran,Mortalities,1
2020-06-24,Northern Borders,Mortalities,8
2020-06-24,Qassim,Mortalities,14
2020-06-24,Riyadh,Mortalities,240
2020-06-24,Tabuk,Mortalities,14
2020-06-25,Al Bahah,Mortalities,5
2020-06-25,Al Jouf,Mortalities,1
2020-06-25,Asir,Mortalities,13
2020-06-25,Eastern Region,Mortalities,140
2020-06-25,Hail,Mortalities,3
2020-06-25,Jazan,Mortalities,23
2020-06-25,Mecca,Mortalities,896
2020-06-25,Medina,Mortalities,89
2020-06-25,Najran,Mortalities,1
2020-06-25,Northern Borders,Mortalities,8
2020-06-25,Qassim,Mortalities,14
2020-06-25,Riyadh,Mortalities,267
2020-06-25,Tabuk,Mortalities,14
2020-06-26,Al Bahah,Mortalities,5
2020-06-26,Al Jouf,Mortalities,1
2020-06-26,Asir,Mortalities,13
2020-06-26,Eastern Region,Mortalities,145
2020-06-26,Hail,Mortalities,3
2020-06-26,Jazan,Mortalities,23
2020-06-26,Mecca,Mortalities,908
2020-06-26,Medina,Mortalities,89
2020-06-26,Najran,Mortalities,1
2020-06-26,Northern Borders,Mortalities,8
2020-06-26,Qassim,Mortalities,14
2020-06-26,Riyadh,Mortalities,286
2020-06-26,Tabuk,Mortalities,15
2020-06-27,Al Bahah,Mortalities,5
2020-06-27,Al Jouf,Mortalities,1
2020-06-27,Asir,Mortalities,15
2020-06-27,Eastern Region,Mortalities,146
2020-06-27,Hail,Mortalities,3
2020-06-27,Jazan,Mortalities,23
2020-06-27,Mecca,Mortalities,912
2020-06-27,Medina,Mortalities,90
2020-06-27,Najran,Mortalities,1
2020-06-27,Northern Borders,Mortalities,10
2020-06-27,Qassim,Mortalities,14
2020-06-27,Riyadh,Mortalities,316
2020-06-27,Tabuk,Mortalities,15
2020-06-28,Al Bahah,Mortalities,6
2020-06-28,Al Jouf,Mortalities,2
2020-06-28,Asir,Mortalities,15
2020-06-28,Eastern Region,Mortalities,147
2020-06-28,Hail,Mortalities,3
2020-06-28,Jazan,Mortalities,24
2020-06-28,Mecca,Mortalities,921
2020-06-28,Medina,Mortalities,91
2020-06-28,Najran,Mortalities,1
2020-06-28,Northern Borders,Mortalities,11
2020-06-28,Qassim,Mortalities,14
2020-06-28,Riyadh,Mortalities,347
2020-06-28,Tabuk,Mortalities,17
2020-06-29,Al Bahah,Mortalities,6
2020-06-29,Al Jouf,Mortalities,2
2020-06-29,Asir,Mortalities,15
2020-06-29,Eastern Region,Mortalities,151
2020-06-29,Hail,Mortalities,3
2020-06-29,Jazan,Mortalities,28
2020-06-29,Mecca,Mortalities,938
2020-06-29,Medina,Mortalities,97
2020-06-29,Najran,Mortalities,1
2020-06-29,Northern Borders,Mortalities,11
2020-06-29,Qassim,Mortalities,14
2020-06-29,Riyadh,Mortalities,366
2020-06-29,Tabuk,Mortalities,17
2020-06-30,Al Bahah,Mortalities,6
2020-06-30,Al Jouf,Mortalities,2
2020-06-30,Asir,Mortalities,16
2020-06-30,Eastern Region,Mortalities,157
2020-06-30,Hail,Mortalities,3
2020-06-30,Jazan,Mortalities,30
2020-06-30,Mecca,Mortalities,955
2020-06-30,Medina,Mortalities,98
2020-06-30,Najran,Mortalities,1
2020-06-30,Northern Borders,Mortalities,12
2020-06-30,Qassim,Mortalities,19
2020-06-30,Riyadh,Mortalities,382
2020-06-30,Tabuk,Mortalities,17
2020-07-01,Al Bahah,Mortalities,6
2020-07-01,Al Jouf,Mortalities,2
2020-07-01,Asir,Mortalities,17
2020-07-01,Eastern Region,Mortalities,165
2020-07-01,Hail,Mortalities,3
2020-07-01,Jazan,Mortalities,31
2020-07-01,Mecca,Mortalities,966
2020-07-01,Medina,Mortalities,98
2020-07-01,Najran,Mortalities,1
2020-07-01,Northern Borders,Mortalities,12
2020-07-01,Qassim,Mortalities,22
2020-07-01,Riyadh,Mortalities,411
2020-07-01,Tabuk,Mortalities,18
2020-07-02,Al Bahah,Mortalities,6
2020-07-02,Al Jouf,Mortalities,2
2020-07-02,Asir,Mortalities,19
2020-07-02,Eastern Region,Mortalities,175
2020-07-02,Hail,Mortalities,3
2020-07-02,Jazan,Mortalities,31
2020-07-02,Mecca,Mortalities,978
2020-07-02,Medina,Mortalities,98
2020-07-02,Najran,Mortalities,1
2020-07-02,Northern Borders,Mortalities,12
2020-07-02,Qassim,Mortalities,23
2020-07-02,Riyadh,Mortalities,436
2020-07-02,Tabuk,Mortalities,18
2020-07-03,Al Bahah,Mortalities,6
2020-07-03,Al Jouf,Mortalities,3
2020-07-03,Asir,Mortalities,20
2020-07-03,Eastern Region,Mortalities,180
2020-07-03,Hail,Mortalities,3
2020-07-03,Jazan,Mortalities,32
2020-07-03,Mecca,Mortalities,993
2020-07-03,Medina,Mortalities,98
2020-07-03,Najran,Mortalities,1
2020-07-03,Northern Borders,Mortalities,14
2020-07-03,Qassim,Mortalities,27
2020-07-03,Riyadh,Mortalities,463
2020-07-03,Tabuk,Mortalities,18
2020-07-04,Al Bahah,Mortalities,6
2020-07-04,Al Jouf,Mortalities,3
2020-07-04,Asir,Mortalities,23
2020-07-04,Eastern Region,Mortalities,187
2020-07-04,Hail,Mortalities,3
2020-07-04,Jazan,Mortalities,33
2020-07-04,Mecca,Mortalities,1015
2020-07-04,Medina,Mortalities,98
2020-07-04,Najran,Mortalities,2
2020-07-04,Northern Borders,Mortalities,17
2020-07-04,Qassim,Mortalities,28
2020-07-04,Riyadh,Mortalities,480
2020-07-04,Tabuk,Mortalities,21
2020-07-05,Al Bahah,Mortalities,6
2020-07-05,Al Jouf,Mortalities,4
2020-07-05,Asir,Mortalities,23
2020-07-05,Eastern Region,Mortalities,192
2020-07-05,Hail,Mortalities,3
2020-07-05,Jazan,Mortalities,34
2020-07-05,Mecca,Mortalities,1032
2020-07-05,Medina,Mortalities,99
