Date,region,Cases,Mortalities,Recoveries
2020-06-27,Tabuk,26,0,32
2020-06-28,Al Bahah,15,1,13
2020-06-28,Al Jouf,0,1,7
2020-06-28,Asir,454,0,98
2020-06-28,Eastern Region,1728,1,968
2020-06-28,Hail,70,0,19
2020-06-28,Jazan,52,1,1
2020-06-28,Mecca,710,9,406
2020-06-28,Medina,196,1,144
2020-06-28,Najran,58,0,0
2020-06-28,Northern Borders,4,1,8
2020-06-28,Qassim,158,0,158
2020-06-28,Riyadh,468,31,450
2020-06-28,Tabuk,30,2,91
2020-06-29,Al Bahah,11,0,87
2020-06-29,Al Jouf,3,0,11
2020-06-29,Asir,489,0,343
2020-06-29,Eastern Region,2041,4,1565
2020-06-29,Hail,81,0,0
2020-06-29,Jazan,59,4,147
2020-06-29,Mecca,732,17,457
2020-06-29,Medina,153,6,307
2020-06-29,Najran,119,0,94
2020-06-29,Northern Borders,9,0,4
2020-06-29,Qassim,166,0,25
2020-06-29,Riyadh,498,19,576
2020-06-29,Tabuk,26,0,32
2020-06-30,Al Bahah,32,0,33
2020-06-30,Al Jouf,1,0,4
2020-06-30,Asir,381,1,197
2020-06-30,Eastern Region,1205,6,920
2020-06-30,Hail,60,0,0
2020-06-30,Jazan,79,2,13
2020-06-30,Mecca,603,17,513
2020-06-30,Medina,189,1,106
2020-06-30,Najran,73,0,1
2020-06-30,Northern Borders,11,1,0
2020-06-30,Qassim,168,5,29
2020-06-30,Riyadh,588,16,147
2020-06-30,Tabuk,12,0,31
2020-07-01,Al Bahah,24,0,20
2020-07-01,Al Jouf,0,0,4
2020-07-01,Asir,465,1,497
2020-07-01,Eastern Region,990,8,1431
2020-07-01,Hail,107,0,0
2020-07-01,Jazan,44,1,76
2020-07-01,Mecca,640,11,2079
2020-07-01,Medina,204,0,201
2020-07-01,Najran,77,0,156
2020-07-01,Northern Borders,0,0,0
2020-07-01,Qassim,246,3,43
2020-07-01,Riyadh,570,29,391
2020-07-01,Tabuk,16,1,13
2020-07-02,Al Bahah,28,0,14
2020-07-02,Al Jouf,24,0,6
2020-07-02,Asir,311,2,424
2020-07-02,Eastern Region,1782,10,983
2020-07-02,Hail,83,0,0
2020-07-02,Jazan,140,0,19
2020-07-02,Mecca,732,12,914
2020-07-02,Medina,97,0,132
2020-07-02,Najran,95,0,67
2020-07-02,Northern Borders,54,0,0
2020-07-02,Qassim,209,1,103
2020-07-02,Riyadh,562,25,258
2020-07-02,Tabuk,76,0,24
2020-07-03,Al Bahah,14,0,2
2020-07-03,Al Jouf,24,1,4
2020-07-03,Asir,701,1,354
2020-07-03,Eastern Region,1489,5,785
2020-07-03,Hail,49,0,0
2020-07-03,Jazan,105,1,37
2020-07-03,Mecca,625,15,750
2020-07-03,Medina,159,0,193
2020-07-03,Najran,140,0,65
2020-07-03,Northern Borders,12,2,4
2020-07-03,Qassim,164,4,10
2020-07-03,Riyadh,597,27,426
2020-07-03,Tabuk,49,0,12
2020-07-04,Al Bahah,10,0,23
2020-07-04,Al Jouf,21,0,0
2020-07-04,Asir,806,3,241
2020-07-04,Eastern Region,728,7,534
2020-07-04,Hail,72,0,0
2020-07-04,Jazan,91,1,1
2020-07-04,Mecca,719,22,704
2020-07-04,Medina,218,0,63
2020-07-04,Najran,70,1,12
2020-07-04,Northern Borders,25,3,4
2020-07-04,Qassim,239,1,3
2020-07-04,Riyadh,520,17,366
2020-07-04,Tabuk,61,3,28
2020-07-05,Al Bahah,20,0,11
2020-07-05,Al Jouf,38,1,5
2020-07-05,Asir,693,0,158
2020-07-05,Eastern Region,1545,5,903
2020-07-05,Hail,78,0,0
2020-07-05,Jazan,94,1,162
2020-07-05,Mecca,672,17,1300
2020-07-05,Medina,82,1,31
2020-07-05,Najran,172,0,18
2020-07-05,Northern Borders,68,0,0
2020-07-05,Qassim,162,1,42
2020-07-05,Riyadh,473,22,1743
2020-07-05,Tabuk,110,4,25
2020-07-06,Al Bahah,17,1,54
2020-07-06,Al Jouf,10,0,13
2020-07-06,Asir,484,1,139
2020-07-06,Eastern Region,779,3,2140
2020-07-06,Hail,144,0,6
2020-07-06,Jazan,85,0,49
2020-07-06,Mecca,681,6,1054
2020-07-06,Medina,297,1,151
2020-07-06,Najran,134,0,57
2020-07-06,Northern Borders,11,1,3
2020-07-06,Qassim,261,0,99
2020-07-06,Riyadh,427,36,1397
2020-07-06,Tabuk,62,0,43
2020-07-07,Al Bahah,55,1,18
2020-07-07,Al Jouf,8,0,8
2020-07-07,Asir,467,1,132
2020-07-07,Eastern Region,750,2,1346
2020-07-07,Hail,79,0,1
2020-07-07,Jazan,106,1,22
2020-07-07,Mecca,628,8,938
2020-07-07,Medina,179,0,59
2020-07-07,Najran,120,0,52
2020-07-07,Northern Borders,21,1,0
2020-07-07,Qassim,116,2,85
2020-07-07,Riyadh,480,24,530
2020-07-07,Tabuk,27,2,20
2020-07-08,Al Bahah,39,0,31
2020-07-08,Al Jouf,10,1,9
2020-07-08,Asir,481,2,322
2020-07-08,Eastern Region,977,1,1067
2020-07-08,Hail,91,0,0
2020-07-08,Jazan,83,1,0
2020-07-08,Mecca,580,16,472
2020-07-08,Medina,195,4,139
2020-07-08,Najran,96,0,63
2020-07-08,Northern Borders,18,0,10
2020-07-08,Qassim,130,2,196
2020-07-08,Riyadh,448,13,691
2020-07-08,Tabuk,35,1,46
2020-07-09,Al Bahah,20,0,21
2020-07-09,Al Jouf,32,0,3
2020-07-09,Asir,424,1,270
2020-07-09,Eastern Region,1012,9,683
2020-07-09,Hail,85,1,1
2020-07-09,Jazan,103,0,1
2020-07-09,Mecca,546,14,224
2020-07-09,Medina,185,3,20
2020-07-09,Najran,66,0,20
2020-07-09,Northern Borders,38,0,5
2020-07-09,Qassim,130,0,275
2020-07-09,Riyadh,441,23,368
2020-07-09,Tabuk,77,0,39
2020-07-10,Al Bahah,17,0,0
2020-07-10,Al Jouf,48,0,3
2020-07-10,Asir,349,1,531
2020-07-10,Eastern Region,995,4,716
2020-07-10,Hail,94,0,0
2020-07-10,Jazan,124,0,2
2020-07-10,Mecca,521,14,268
2020-07-10,Medina,138,0,263
2020-07-10,Najran,53,0,83
2020-07-10,Northern Borders,70,0,2
2020-07-10,Qassim,121,0,3
2020-07-10,Riyadh,410,11,462
2020-07-10,Tabuk,54,0,37
2020-07-11,Al Bahah,31,0,33
2020-07-11,Al Jouf,12,0,1
2020-07-11,Asir,354,1,77
2020-07-11,Eastern Region,847,5,535
2020-07-11,Hail,89,0,0
2020-07-11,Jazan,58,2,0
2020-07-11,Mecca,550,18,426
2020-07-11,Medina,123,1,174
2020-07-11,Najran,145,0,69
2020-07-11,Northern Borders,11,0,1
2020-07-11,Qassim,79,0,5
2020-07-11,Riyadh,424,12,386
2020-07-11,Tabuk,56,3,35
2020-07-12,Al Bahah,56,0,9
2020-07-12,Al Jouf,30,0,28
2020-07-12,Asir,416,0,242
2020-07-12,Eastern Region,889,6,1076
2020-07-12,Hail,67,0,36
2020-07-12,Jazan,123,0,1
2020-07-12,Mecca,492,6,483
2020-07-12,Medina,107,0,115
2020-07-12,Najran,143,1,51
2020-07-12,Northern Borders,37,1,1
2020-07-12,Qassim,79,0,198
2020-07-12,Riyadh,360,5,432
2020-07-12,Tabuk,53,1,32
2020-07-13,Al Bahah,32,0,22
2020-07-13,Al Jouf,15,0,9
2020-07-13,Asir,300,0,1498
2020-07-13,Eastern Region,865,2,2719
2020-07-13,Hail,126,0,681
2020-07-13,Jazan,114,2,241
2020-07-13,Mecca,532,13,769
2020-07-13,Medina,130,2,97
2020-07-13,Najran,59,0,113
2020-07-13,Northern Borders,32,0,19
2020-07-13,Qassim,118,0,1230
2020-07-13,Riyadh,319,21,273
2020-07-13,Tabuk,50,0,47
2020-07-14,Al Bahah,47,0,15
2020-07-14,Al Jouf,30,0,8
2020-07-14,Asir,242,1,1817
2020-07-14,Eastern Region,837,4,1888
2020-07-14,Hail,119,0,102
2020-07-14,Jazan,113,3,227
2020-07-14,Mecca,510,14,413
2020-07-14,Medina,123,1,176
2020-07-14,Najran,79,0,105
2020-07-14,Northern Borders,40,1,15
2020-07-14,Qassim,128,0,342
2020-07-14,Riyadh,343,15,336
2020-07-14,Tabuk,60,3,45
2020-07-15,Al Bahah,34,0,39
2020-07-15,Al Jouf,13,0,18
2020-07-15,Asir,293,1,887
2020-07-15,Eastern Region,825,3,1729
2020-07-15,Hail,102,0,232
2020-07-15,Jazan,175,1,123
2020-07-15,Mecca,583,19,442
2020-07-15,Medina,135,0,182
2020-07-15,Najran,93,0,100
2020-07-15,Northern Borders,45,1,7
2020-07-15,Qassim,119,2,356
2020-07-15,Riyadh,287,14,398
2020-07-15,Tabuk,60,4,60
2020-07-16,Al Bahah,48,0,28
2020-07-16,Al Jouf,10,0,3
2020-07-16,Asir,344,1,611
2020-07-16,Eastern Region,772,4,809
2020-07-16,Hail,76,0,126
2020-07-16,Jazan,139,0,178
2020-07-16,Mecca,554,15,755
2020-07-16,Medina,155,0,89
2020-07-16,Najran,49,0,89
2020-07-16,Northern Borders,16,0,63
2020-07-16,Qassim,137,1,331
2020-07-16,Riyadh,289,15,393
2020-07-16,Tabuk,24,1,64
2020-07-17,Al Bahah,6,0,37
2020-07-17,Al Jouf,15,0,11
2020-07-17,Asir,385,0,400
2020-07-17,Eastern Region,654,6,1220
2020-07-17,Hail,132,0,201
2020-07-17,Jazan,122,1,8
2020-07-17,Mecca,557,15,262
2020-07-17,Medina,73,0,201
2020-07-17,Najran,83,0,62
2020-07-17,Northern Borders,24,0,76
2020-07-17,Qassim,113,0,195
2020-07-17,Riyadh,359,15,325
2020-07-17,Tabuk,42,3,59
2020-07-18,Al Bahah,22,0,17
2020-07-18,Al Jouf,9,0,22
2020-07-18,Asir,340,2,358
2020-07-18,Eastern Region,632,4,1596
2020-07-18,Hail,69,0,181
2020-07-18,Jazan,166,1,6
2020-07-18,Mecca,556,12,426
2020-07-18,Medina,113,1,155
2020-07-18,Najran,67,0,65
2020-07-18,Northern Borders,38,0,65
2020-07-18,Qassim,118,3,137
2020-07-18,Riyadh,309,16,441
2020-07-18,Tabuk,65,0,48
2020-07-19,Al Bahah,56,0,24
2020-07-19,Al Jouf,47,1,8
2020-07-19,Asir,274,2,579
2020-07-19,Eastern Region,647,4,1529
2020-07-19,Hail,78,2,68
2020-07-19,Jazan,86,2,144
2020-07-19,Mecca,621,11,758
2020-07-19,Medina,99,1,128
2020-07-19,Najran,76,0,106
2020-07-19,Northern Borders,33,0,26
2020-07-19,Qassim,106,2,114
2020-07-19,Riyadh,273,12,1979
2020-07-19,Tabuk,33,0,61
2020-07-20,Al Bahah,21,1,14
2020-07-20,Al Jouf,32,1,0
2020-07-20,Asir,328,0,452
2020-07-20,Eastern Region,584,6,1406
2020-07-20,Hail,76,4,159
2020-07-20,Jazan,109,5,232
2020-07-20,Mecca,617,3,544
2020-07-20,Medina,135,0,79
2020-07-20,Najran,88,0,90
2020-07-20,Northern Borders,10,1,48
2020-07-20,Qassim,150,2,60
2020-07-20,Riyadh,277,11,872
2020-07-20,Tabuk,49,0,44
