Date,City,Cases,Mortalities,Recoveries
2020-05-19,Al Jafr,5,0,2
2020-05-19,Al Mubarraz,0,0,0
2020-05-19,Al Qaysomah,0,0,0
2020-05-19,Al Suyariah,0,0,0
2020-05-19,Ar Ruqi,0,0,0
2020-05-19,As Sufairy,0,0,0
2020-05-19,Bqeeq,4,0,2
2020-05-19,Dahran,34,0,7
2020-05-19,Dammam,157,0,119
2020-05-19,Hafr Al Batin,6,0,15
2020-05-19,Hardh,0,0,0
2020-05-19,Hufof,140,0,62
2020-05-19,Jubail,63,0,78
2020-05-19,Khafji,3,0,2
2020-05-19,Khobar,42,0,56
2020-05-19,Mulayjah,0,0,3
2020-05-19,Nairyah,0,0,4
2020-05-19,Qaryat Al Ulya,0,0,0
2020-05-19,Qatif,71,0,13
2020-05-19,Ras Tanura,6,0,7
2020-05-19,Safwa,5,0,9
2020-05-19,Saihat,0,0,0
2020-05-19,Salwa,0,0,0
2020-05-19,Samodah,0,0,0
2020-05-19,Urayarah,0,0,0
2020-05-20,AL Oyoun,0,0,0
2020-05-20,Adh Dhibiyyah,0,0,0
2020-05-20,Al Batahaa,3,0,0
2020-05-20,Al Jafr,8,0,2
2020-05-20,Al Mubarraz,0,0,0
2020-05-20,Al Qaysomah,0,0,0
2020-05-20,Al Suyariah,0,0,0
2020-05-20,Ar Ruqi,0,0,0
2020-05-20,As Sufairy,0,0,0
2020-05-20,Bqeeq,1,0,0
2020-05-20,Dahran,52,0,25
2020-05-20,Dammam,86,0,295
2020-05-20,Hafr Al Batin,0,0,2
2020-05-20,Hardh,0,0,0
2020-05-20,Hufof,141,0,123
2020-05-20,Jubail,58,0,490
2020-05-20,Khafji,4,0,0
2020-05-20,Khobar,54,0,28
2020-05-20,Mulayjah,0,0,0
2020-05-20,Nairyah,2,0,9
2020-05-20,Qaryat Al Ulya,0,0,7
2020-05-20,Qatif,15,0,17
2020-05-20,Ras Tanura,0,0,0
2020-05-20,Safwa,3,0,13
2020-05-20,Saihat,0,0,0
2020-05-20,Salwa,0,0,0
2020-05-20,Samodah,0,0,0
2020-05-20,Urayarah,0,0,0
2020-05-21,AL Oyoun,0,0,0
2020-05-21,Adh Dhibiyyah,0,0,0
2020-05-21,Al Batahaa,0,0,0
2020-05-21,Al Jafr,0,0,3
2020-05-21,Al Mubarraz,1,0,0
2020-05-21,Al Qaysomah,0,0,0
2020-05-21,Al Suyariah,0,0,0
2020-05-21,Ar Ruqi,0,0,0
2020-05-21,As Sufairy,0,0,0
2020-05-21,Bqeeq,10,0,7
2020-05-21,Dahran,49,0,22
2020-05-21,Dammam,194,1,262
2020-05-21,Hafr Al Batin,0,0,16
2020-05-21,Hardh,0,0,0
2020-05-21,Hufof,49,0,78
2020-05-21,Jubail,87,0,280
2020-05-21,Khafji,0,0,0
2020-05-21,Khobar,73,0,240
2020-05-21,Mulayjah,0,0,0
2020-05-21,Nairyah,4,0,11
2020-05-21,Qaryat Al Ulya,1,0,13
2020-05-21,Qatif,77,0,39
2020-05-21,Ras Tanura,15,0,13
2020-05-21,Safwa,8,0,111
2020-05-21,Saihat,0,0,0
2020-05-21,Salwa,0,0,7
2020-05-21,Samodah,0,0,0
2020-05-21,Urayarah,0,0,0
2020-05-22,AL Oyoun,2,0,0
2020-05-22,Adh Dhibiyyah,0,0,0
2020-05-22,Al Batahaa,2,0,0
2020-05-22,Al Jafr,3,0,2
2020-05-22,Al Mubarraz,0,0,0
2020-05-22,Al Qaysomah,0,0,0
2020-05-22,Al Suyariah,0,0,0
2020-05-22,Ar Ruqi,0,0,0
2020-05-22,As Sufairy,0,0,0
2020-05-22,Bqeeq,0,0,4
2020-05-22,Dahran,23,0,15
2020-05-22,Dammam,79,1,163
2020-05-22,Hafr Al Batin,1,0,6
2020-05-22,Hardh,0,0,0
2020-05-22,Hufof,28,0,206
2020-05-22,Jubail,77,0,63
2020-05-22,Khafji,0,0,0
2020-05-22,Khobar,21,0,60
2020-05-22,Mulayjah,0,0,0
2020-05-22,Nairyah,6,0,0
2020-05-22,Qaryat Al Ulya,0,0,0
2020-05-22,Qatif,22,0,30
2020-05-22,Ras Tanura,2,0,7
2020-05-22,Safwa,1,0,8
2020-05-22,Saihat,0,0,0
2020-05-22,Salwa,2,0,0
2020-05-22,Samodah,0,0,0
2020-05-22,Urayarah,0,0,0
2020-05-23,AL Oyoun,0,0,0
2020-05-23,Adh Dhibiyyah,0,0,0
2020-05-23,Al Batahaa,0,0,0
2020-05-23,Al Jafr,0,0,3
2020-05-23,Al Mubarraz,0,0,0
2020-05-23,Al Qaysomah,0,0,0
2020-05-23,Al Suyariah,0,0,0
2020-05-23,Ar Ruqi,0,0,0
2020-05-23,As Sufairy,0,0,0
2020-05-23,Bqeeq,0,0,4
2020-05-23,Dahran,7,0,27
2020-05-23,Dammam,136,0,262
2020-05-23,Hafr Al Batin,0,0,6
2020-05-23,Hardh,0,0,0
2020-05-23,Hufof,18,0,127
2020-05-23,Jubail,82,0,68
2020-05-23,Khafji,0,0,2
2020-05-23,Khobar,120,0,96
2020-05-23,Mulayjah,0,0,0
2020-05-23,Nairyah,0,0,0
2020-05-23,Qaryat Al Ulya,0,0,2
2020-05-23,Qatif,22,0,19
2020-05-23,Ras Tanura,2,0,2
2020-05-23,Safwa,0,0,7
2020-05-23,Saihat,0,0,0
2020-05-23,Salwa,0,0,4
2020-05-23,Samodah,0,0,0
2020-05-23,Urayarah,0,0,0
2020-05-24,AL Oyoun,0,0,0
2020-05-24,Adh Dhibiyyah,0,0,0
2020-05-24,Al Batahaa,0,0,0
2020-05-24,Al Jafr,2,0,0
2020-05-24,Al Mubarraz,9,0,0
2020-05-24,Al Qaysomah,0,0,0
2020-05-24,Al Suyariah,0,0,0
2020-05-24,Ar Ruqi,0,0,0
2020-05-24,As Sufairy,0,0,0
2020-05-24,Bqeeq,0,0,0
2020-05-24,Dahran,15,0,5
2020-05-24,Dammam,113,0,275
2020-05-24,Hafr Al Batin,2,0,0
2020-05-24,Hardh,0,0,0
2020-05-24,Hufof,55,0,2
2020-05-24,Jubail,74,0,17
2020-05-24,Khafji,2,0,0
2020-05-24,Khobar,58,0,109
2020-05-24,Mulayjah,1,0,0
2020-05-24,Nairyah,1,0,0
2020-05-24,Qaryat Al Ulya,0,0,0
2020-05-24,Qatif,24,0,4
2020-05-24,Ras Tanura,4,0,2
2020-05-24,Safwa,0,0,0
2020-05-24,Saihat,0,0,0
2020-05-24,Salwa,0,0,0
2020-05-24,Samodah,0,0,0
2020-05-24,Urayarah,0,0,0
2020-05-25,AL Oyoun,0,0,1
2020-05-25,Adh Dhibiyyah,0,0,0
2020-05-25,Al Batahaa,0,0,3
2020-05-25,Al Jafr,6,0,2
2020-05-25,Al Mubarraz,0,0,0
2020-05-25,Al Qaysomah,0,0,0
2020-05-25,Al Suyariah,0,0,0
2020-05-25,Ar Ruqi,0,0,0
2020-05-25,As Sufairy,0,0,0
2020-05-25,Bqeeq,1,0,25
2020-05-25,Dahran,10,0,35
2020-05-25,Dammam,143,1,221
2020-05-25,Hafr Al Batin,0,0,8
2020-05-25,Hardh,0,0,0
2020-05-25,Hufof,166,0,60
2020-05-25,Jubail,37,0,60
2020-05-25,Khafji,0,0,0
2020-05-25,Khobar,26,0,30
2020-05-25,Mulayjah,0,0,0
2020-05-25,Nairyah,0,0,1
2020-05-25,Qaryat Al Ulya,0,0,2
2020-05-25,Qatif,31,0,31
2020-05-25,Ras Tanura,1,0,8
2020-05-25,Safwa,3,0,13
2020-05-25,Saihat,0,0,0
2020-05-25,Salwa,0,0,1
2020-05-25,Samodah,0,0,0
2020-05-25,Urayarah,0,0,0
2020-05-26,AL Oyoun,0,0,0
2020-05-26,Adh Dhibiyyah,0,0,0
2020-05-26,Al Batahaa,1,0,0
2020-05-26,Al Jafr,2,0,7
2020-05-26,Al Mubarraz,0,0,0
2020-05-26,Al Qaysomah,0,0,0
2020-05-26,Al Suyariah,0,0,0
2020-05-26,Ar Ruqi,0,0,0
2020-05-26,As Sufairy,0,0,0
2020-05-26,Bqeeq,1,0,13
2020-05-26,Dahran,26,0,15
2020-05-26,Dammam,74,0,179
2020-05-26,Hafr Al Batin,6,0,1
2020-05-26,Hardh,0,0,0
2020-05-26,Hufof,118,0,99
2020-05-26,Jubail,29,0,75
2020-05-26,Khafji,0,0,6
2020-05-26,Khobar,54,0,78
2020-05-26,Mulayjah,1,0,0
2020-05-26,Nairyah,7,0,9
2020-05-26,Qaryat Al Ulya,0,0,0
2020-05-26,Qatif,29,0,79
2020-05-26,Ras Tanura,4,0,3
2020-05-26,Safwa,1,0,5
2020-05-26,Saihat,0,0,0
2020-05-26,Salwa,1,0,0
2020-05-26,Samodah,0,0,0
2020-05-26,Urayarah,0,0,0
2020-05-27,AL Oyoun,0,0,0
2020-05-27,Adh Dhibiyyah,0,0,0
2020-05-27,Al Batahaa,0,0,0
2020-05-27,Al Jafr,5,0,10
2020-05-27,Al Mubarraz,17,0,0
2020-05-27,Al Qaysomah,0,0,0
2020-05-27,Al Suyariah,0,0,0
2020-05-27,Ar Ruqi,0,0,0
2020-05-27,As Sufairy,0,0,0
2020-05-27,Bqeeq,13,0,6
2020-05-27,Dahran,25,0,20
2020-05-27,Dammam,101,1,173
2020-05-27,Hafr Al Batin,1,0,0
2020-05-27,Hardh,0,0,0
2020-05-27,Hufof,91,0,273
2020-05-27,Jubail,17,0,70
2020-05-27,Khafji,2,0,0
2020-05-27,Khobar,46,1,54
2020-05-27,Mulayjah,0,0,0
2020-05-27,Nairyah,1,0,0
2020-05-27,Qaryat Al Ulya,0,0,0
2020-05-27,Qatif,13,0,32
2020-05-27,Ras Tanura,8,0,3
2020-05-27,Safwa,2,0,2
2020-05-27,Saihat,0,0,0
2020-05-27,Salwa,0,0,0
2020-05-27,Samodah,0,0,0
2020-05-27,Urayarah,0,0,0
2020-05-28,AL Oyoun,3,0,0
2020-05-28,Adh Dhibiyyah,0,0,0
2020-05-28,Al Batahaa,0,0,0
2020-05-28,Al Jafr,2,0,0
2020-05-28,Al Mubarraz,0,0,0
2020-05-28,Al Qaysomah,0,0,0
2020-05-28,Al Suyariah,0,0,0
2020-05-28,Ar Ruqi,0,0,0
2020-05-28,As Sufairy,0,0,0
2020-05-28,Bqeeq,26,0,10
2020-05-28,Dahran,13,0,31
2020-05-28,Dammam,124,2,168
2020-05-28,Hafr Al Batin,5,0,4
2020-05-28,Hardh,0,0,0
2020-05-28,Hufof,107,0,0
2020-05-28,Jubail,49,0,30
2020-05-28,Khafji,0,0,1
2020-05-28,Khobar,18,0,128
2020-05-28,Mulayjah,0,0,0
2020-05-28,Nairyah,2,0,1
2020-05-28,Qaryat Al Ulya,0,0,0
2020-05-28,Qatif,30,0,63
2020-05-28,Ras Tanura,0,0,1
2020-05-28,Safwa,4,0,0
2020-05-28,Saihat,0,0,0
2020-05-28,Salwa,0,0,0
2020-05-28,Samodah,0,0,0
2020-05-28,Urayarah,0,0,0
2020-05-29,AL Oyoun,0,0,0
2020-05-29,Adh Dhibiyyah,0,0,0
2020-05-29,Al Batahaa,1,0,0
2020-05-29,Al Jafr,9,0,3
2020-05-29,Al Mubarraz,0,0,4
2020-05-29,Al Qaysomah,0,0,0
2020-05-29,Al Suyariah,0,0,0
2020-05-29,Ar Ruqi,0,0,0
2020-05-29,As Sufairy,0,0,0
2020-05-29,Bqeeq,2,0,1
2020-05-29,Dahran,24,0,2
2020-05-29,Dammam,84,0,39
2020-05-29,Hafr Al Batin,4,0,2
2020-05-29,Hardh,0,0,0
2020-05-29,Hufof,101,1,90
2020-05-29,Jubail,19,0,7
2020-05-29,Khafji,0,0,0
2020-05-29,Khobar,64,0,7
2020-05-29,Mulayjah,0,0,0
2020-05-29,Nairyah,1,0,0
2020-05-29,Qaryat Al Ulya,0,0,1
2020-05-29,Qatif,25,0,25
2020-05-29,Ras Tanura,12,0,0
2020-05-29,Safwa,4,0,0
2020-05-29,Saihat,0,0,0
2020-05-29,Salwa,1,0,0
2020-05-29,Samodah,0,0,0
2020-05-29,Urayarah,0,0,0
2020-05-30,AL Oyoun,0,0,0
2020-05-30,Adh Dhibiyyah,0,0,0
2020-05-30,Al Batahaa,0,0,0
2020-05-30,Al Jafr,3,0,1
2020-05-30,Al Mubarraz,18,0,1
2020-05-30,Al Qaysomah,0,0,0
2020-05-30,Al Suyariah,0,0,0
2020-05-30,Ar Ruqi,0,0,0
2020-05-30,As Sufairy,0,0,0
2020-05-30,Bqeeq,2,0,4
2020-05-30,Dahran,29,0,21
2020-05-30,Dammam,110,2,92
2020-05-30,Hafr Al Batin,2,0,1
2020-05-30,Hardh,0,0,0
2020-05-30,Hufof,55,1,48
2020-05-30,Jubail,50,0,40
2020-05-30,Khafji,2,0,1
2020-05-30,Khobar,33,0,42
2020-05-30,Mulayjah,0,0,0
2020-05-30,Nairyah,2,0,1
2020-05-30,Qaryat Al Ulya,0,0,0
2020-05-30,Qatif,21,0,22
2020-05-30,Ras Tanura,0,0,5
2020-05-30,Safwa,10,0,0
2020-05-30,Saihat,0,0,0
2020-05-30,Salwa,0,0,0
2020-05-30,Samodah,0,0,0
2020-05-30,Urayarah,0,0,0
2020-05-31,AL Oyoun,1,0,0
2020-05-31,Adh Dhibiyyah,0,0,0
2020-05-31,Al Batahaa,3,0,0
2020-05-31,Al Jafr,1,0,0
2020-05-31,Al Mubarraz,0,0,0
2020-05-31,Al Qaysomah,0,0,0
2020-05-31,Al Suyariah,0,0,0
2020-05-31,Ar Ruqi,0,0,0
2020-05-31,As Sufairy,0,0,0
2020-05-31,Bqeeq,0,0,1
2020-05-31,Dahran,14,0,17
2020-05-31,Dammam,290,2,14
2020-05-31,Hafr Al Batin,6,0,11
2020-05-31,Hardh,0,0,0
2020-05-31,Hufof,39,0,4
2020-05-31,Jubail,62,0,12
2020-05-31,Khafji,3,0,0
2020-05-31,Khobar,11,0,7
2020-05-31,Mulayjah,0,0,0
2020-05-31,Nairyah,1,0,0
2020-05-31,Qaryat Al Ulya,0,0,0
2020-05-31,Qatif,22,0,12
2020-05-31,Ras Tanura,4,0,1
2020-05-31,Safwa,10,0,2
2020-05-31,Saihat,0,0,0
2020-05-31,Salwa,0,0,0
2020-05-31,Samodah,0,0,0
2020-05-31,Urayarah,0,0,0
2020-06-01,AL Oyoun,0,0,0
2020-06-01,Adh Dhibiyyah,0,0,0
2020-06-01,Al Batahaa,0,0,0
2020-06-01,Al Jafr,13,0,0
2020-06-01,Al Mubarraz,17,0,0
2020-06-01,Al Qaysomah,0,0,0
2020-06-01,Al Suyariah,0,0,0
2020-06-01,Ar Ruqi,0,0,0
2020-06-01,As Sufairy,0,0,0
2020-06-01,Bqeeq,2,0,0
2020-06-01,Dahran,3,0,27
2020-06-01,Dammam,123,1,9
2020-06-01,Hafr Al Batin,3,0,0
2020-06-01,Hardh,0,0,0
2020-06-01,Hufof,119,0,0
2020-06-01,Jubail,4,0,22
2020-06-01,Khafji,1,0,0
2020-06-01,Khobar,36,0,4
2020-06-01,Mulayjah,0,0,0
2020-06-01,Nairyah,5,0,0
2020-06-01,Qaryat Al Ulya,0,0,0
2020-06-01,Qatif,78,0,2
2020-06-01,Ras Tanura,0,0,2
2020-06-01,Safwa,0,0,0
2020-06-01,Saihat,0,0,0
2020-06-01,Salwa,0,0,0
2020-06-01,Samodah,0,0,0
2020-06-01,Urayarah,0,0,0
2020-06-02,AL Oyoun,0,0,1
2020-06-02,Adh Dhibiyyah,0,0,0
2020-06-02,Al Batahaa,0,0,0
2020-06-02,Al Jafr,2,0,4
2020-06-02,Al Mubarraz,3,0,6
2020-06-02,Al Qaysomah,0,0,0
2020-06-02,Al Suyariah,0,0,0
2020-06-02,Ar Ruqi,0,0,0
2020-06-02,As Sufairy,0,0,0
2020-06-02,Bqeeq,1,0,1
2020-06-02,Dahran,7,0,12
2020-06-02,Dammam,133,0,52
2020-06-02,Hafr Al Batin,3,0,1
2020-06-02,Hardh,0,0,0
2020-06-02,Hufof,31,0,242
2020-06-02,Jubail,26,0,7
2020-06-02,Khafji,0,0,0
2020-06-02,Khobar,54,0,31
2020-06-02,Mulayjah,0,0,0
2020-06-02,Nairyah,2,0,2
2020-06-02,Qaryat Al Ulya,0,0,0
2020-06-02,Qatif,70,0,21
2020-06-02,Ras Tanura,10,0,0
2020-06-02,Safwa,5,0,0
2020-06-02,Saihat,0,0,0
2020-06-02,Salwa,3,0,0
2020-06-02,Samodah,0,0,0
2020-06-02,Urayarah,0,0,0
2020-06-03,AL Oyoun,3,0,0
2020-06-03,Adh Dhibiyyah,0,0,0
2020-06-03,Al Batahaa,0,0,0
2020-06-03,Al Jafr,6,0,1
2020-06-03,Al Mubarraz,17,0,4
2020-06-03,Al Qaysomah,0,0,0
2020-06-03,Al Suyariah,0,0,0
2020-06-03,Ar Ruqi,0,0,0
2020-06-03,As Sufairy,0,0,0
2020-06-03,Bqeeq,5,0,2
2020-06-03,Dahran,7,0,21
2020-06-03,Dammam,53,2,7
2020-06-03,Hafr Al Batin,1,0,1
2020-06-03,Hardh,0,0,0
2020-06-03,Hufof,112,0,60
2020-06-03,Jubail,31,0,38
2020-06-03,Khafji,0,0,1
2020-06-03,Khobar,26,0,5
2020-06-03,Mulayjah,0,0,0
2020-06-03,Nairyah,1,0,0
2020-06-03,Qaryat Al Ulya,0,0,0
2020-06-03,Qatif,49,0,4
2020-06-03,Ras Tanura,3,0,0
2020-06-03,Safwa,3,0,0
2020-06-03,Saihat,0,0,0
2020-06-03,Salwa,0,0,0
2020-06-03,Samodah,0,0,0
2020-06-03,Urayarah,0,0,0
2020-06-04,AL Oyoun,4,0,0
2020-06-04,Adh Dhibiyyah,0,0,0
2020-06-04,Al Batahaa,0,0,0
2020-06-04,Al Jafr,22,0,0
2020-06-04,Al Mubarraz,60,0,0
2020-06-04,Al Qaysomah,0,0,0
2020-06-04,Al Suyariah,0,0,0
2020-06-04,Ar Ruqi,0,0,0
2020-06-04,As Sufairy,0,0,0
2020-06-04,Bqeeq,11,0,0
2020-06-04,Dahran,45,0,4
2020-06-04,Dammam,90,1,5
2020-06-04,Hafr Al Batin,19,1,0
2020-06-04,Hardh,0,0,0
2020-06-04,Hufof,102,0,1
2020-06-04,Jubail,66,0,28
2020-06-04,Khafji,9,0,0
2020-06-04,Khobar,81,0,20
2020-06-04,Mulayjah,0,0,0
2020-06-04,Nairyah,0,0,0
2020-06-04,Qaryat Al Ulya,0,0,0
2020-06-04,Qatif,76,0,1
2020-06-04,Ras Tanura,20,0,0
2020-06-04,Safwa,10,0,0
2020-06-04,Saihat,0,0,0
2020-06-04,Salwa,0,0,0
2020-06-04,Samodah,0,0,0
2020-06-04,Urayarah,0,0,0
2020-06-05,AL Oyoun,3,0,1
2020-06-05,Adh Dhibiyyah,0,0,0
2020-06-05,Al Batahaa,3,0,0
2020-06-05,Al Jafr,14,0,4
2020-06-05,Al Mubarraz,53,0,5
2020-06-05,Al Qaysomah,0,0,0
2020-06-05,Al Suyariah,0,0,0
2020-06-05,Ar Ruqi,0,0,0
2020-06-05,As Sufairy,0,0,0
2020-06-05,Bqeeq,2,0,11
2020-06-05,Dahran,36,0,18
2020-06-05,Dammam,149,5,86
2020-06-05,Hafr Al Batin,6,0,0
2020-06-05,Hardh,0,0,0
2020-06-05,Hufof,144,0,92
2020-06-05,Jubail,49,0,56
2020-06-05,Khafji,2,0,3
2020-06-05,Khobar,86,0,43
2020-06-05,Mulayjah,0,0,0
2020-06-05,Nairyah,5,0,1
2020-06-05,Qaryat Al Ulya,1,0,0
2020-06-05,Qatif,121,1,21
2020-06-05,Ras Tanura,7,0,0
2020-06-05,Safwa,13,0,2
2020-06-05,Saihat,0,0,0
2020-06-05,Salwa,1,0,0
2020-06-05,Samodah,0,0,0
2020-06-05,Urayarah,0,0,0
2020-06-06,AL Oyoun,18,0,0
2020-06-06,Adh Dhibiyyah,0,0,0
2020-06-06,Al Batahaa,0,0,0
2020-06-06,Al Jafr,15,0,8
2020-06-06,Al Mubarraz,34,0,3
2020-06-06,Al Qaysomah,0,0,0
2020-06-06,Al Suyariah,0,0,0
2020-06-06,Ar Ruqi,0,0,0
2020-06-06,As Sufairy,0,0,0
2020-06-06,Bqeeq,1,0,0
2020-06-06,Dahran,31,0,16
2020-06-06,Dammam,257,1,41
2020-06-06,Hafr Al Batin,27,0,0
2020-06-06,Hardh,0,0,0
2020-06-06,Hufof,132,1,67
2020-06-06,Jubail,60,0,23
2020-06-06,Khafji,0,0,0
2020-06-06,Khobar,62,0,12
2020-06-06,Mulayjah,0,0,0
2020-06-06,Nairyah,4,0,1
2020-06-06,Qaryat Al Ulya,1,0,0
2020-06-06,Qatif,120,0,22
2020-06-06,Ras Tanura,26,0,0
2020-06-06,Safwa,19,0,4
2020-06-06,Saihat,0,0,0
2020-06-06,Salwa,3,0,2
2020-06-06,Samodah,0,0,0
2020-06-06,Urayarah,0,0,0
2020-06-07,AL Oyoun,6,0,1
2020-06-07,Adh Dhibiyyah,0,0,0
2020-06-07,Al Batahaa,0,0,3
2020-06-07,Al Jafr,7,0,6
2020-06-07,Al Mubarraz,33,0,3
2020-06-07,Al Qaysomah,0,0,0
2020-06-07,Al Suyariah,0,0,0
2020-06-07,Ar Ruqi,0,0,0
2020-06-07,As Sufairy,0,0,0
2020-06-07,Bqeeq,3,0,4
2020-06-07,Dahran,99,0,34
2020-06-07,Dammam,301,0,283
2020-06-07,Hafr Al Batin,15,1,0
2020-06-07,Hardh,0,0,0
2020-06-07,Hufof,241,0,133
2020-06-07,Jubail,28,0,99
2020-06-07,Khafji,5,0,0
2020-06-07,Khobar,180,0,84
2020-06-07,Mulayjah,0,0,1
2020-06-07,Nairyah,6,0,6
2020-06-07,Qaryat Al Ulya,1,0,0
2020-06-07,Qatif,224,0,65
2020-06-07,Ras Tanura,19,0,17
2020-06-07,Safwa,2,0,3
2020-06-07,Saihat,0,0,0
2020-06-07,Salwa,0,0,1
2020-06-07,Samodah,0,0,0
2020-06-07,Urayarah,0,0,0
2020-06-08,AL Oyoun,0,0,0
2020-06-08,Adh Dhibiyyah,0,0,0
2020-06-08,Al Batahaa,0,0,0
2020-06-08,Al Jafr,6,0,2
2020-06-08,Al Mubarraz,46,0,4
2020-06-08,Al Qaysomah,0,0,0
2020-06-08,Al Suyariah,0,0,0
2020-06-08,Ar Ruqi,0,0,0
2020-06-08,As Sufairy,0,0,0
2020-06-08,Bqeeq,3,0,17
2020-06-08,Dahran,38,0,26
2020-06-08,Dammam,198,2,210
2020-06-08,Hafr Al Batin,23,0,2
2020-06-08,Hardh,0,0,0
2020-06-08,Hufof,94,4,61
2020-06-08,Jubail,53,0,99
2020-06-08,Khafji,5,0,2
2020-06-08,Khobar,145,0,72
2020-06-08,Mulayjah,0,0,0
2020-06-08,Nairyah,8,0,7
2020-06-08,Qaryat Al Ulya,2,0,0
2020-06-08,Qatif,131,2,20
2020-06-08,Ras Tanura,24,0,15
2020-06-08,Safwa,18,0,6
2020-06-08,Saihat,0,0,0
2020-06-08,Salwa,0,0,0
2020-06-08,Samodah,0,0,0
2020-06-08,Urayarah,1,0,0
2020-06-09,AL Oyoun,33,0,0
2020-06-09,Adh Dhibiyyah,0,0,0
2020-06-09,Al Batahaa,0,0,0
2020-06-09,Al Jafr,10,0,4
2020-06-09,Al Mubarraz,47,0,14
2020-06-09,Al Qaysomah,0,0,0
2020-06-09,Al Suyariah,0,0,0
2020-06-09,Ar Ruqi,0,0,0
2020-06-09,As Sufairy,0,0,0
2020-06-09,Bqeeq,0,0,0
2020-06-09,Dahran,52,0,25
2020-06-09,Dammam,189,1,144
2020-06-09,Hafr Al Batin,8,0,1
2020-06-09,Hardh,0,0,0
2020-06-09,Hufof,194,3,74
2020-06-09,Jubail,41,0,71
2020-06-09,Khafji,0,0,1
2020-06-09,Khobar,103,0,77
2020-06-09,Mulayjah,0,0,0
2020-06-09,Nairyah,2,0,0
2020-06-09,Qaryat Al Ulya,0,0,0
2020-06-09,Qatif,157,0,76
2020-06-09,Ras Tanura,21,0,6
2020-06-09,Safwa,33,0,1
2020-06-09,Saihat,0,0,0
2020-06-09,Salwa,1,0,0
2020-06-09,Samodah,0,0,0
2020-06-09,Urayarah,0,0,0
2020-06-10,AL Oyoun,20,0,3
2020-06-10,Adh Dhibiyyah,0,0,0
2020-06-10,Al Batahaa,1,0,1
2020-06-10,Al Jafr,1,0,11
2020-06-10,Al Mubarraz,52,0,13
2020-06-10,Al Qaysomah,0,0,0
2020-06-10,Al Suyariah,0,0,0
2020-06-10,Ar Ruqi,0,0,0
2020-06-10,As Sufairy,0,0,0
2020-06-10,Bqeeq,2,0,8
2020-06-10,Dahran,50,0,32
2020-06-10,Dammam,214,1,214
2020-06-10,Hafr Al Batin,47,0,0
2020-06-10,Hardh,0,0,0
2020-06-10,Hufof,206,4,95
2020-06-10,Jubail,28,0,89
2020-06-10,Khafji,11,0,2
2020-06-10,Khobar,100,0,90
2020-06-10,Mulayjah,3,0,0
2020-06-10,Nairyah,11,0,5
2020-06-10,Qaryat Al Ulya,5,0,0
2020-06-10,Qatif,52,0,108
2020-06-10,Ras Tanura,17,0,0
2020-06-10,Safwa,1,0,1
2020-06-10,Saihat,0,0,0
2020-06-10,Salwa,5,0,0
2020-06-10,Samodah,0,0,0
2020-06-10,Urayarah,2,0,0
2020-06-11,AL Oyoun,19,0,1
2020-06-11,Adh Dhibiyyah,0,0,0
2020-06-11,Al Batahaa,1,0,0
2020-06-11,Al Jafr,31,0,3
2020-06-11,Al Mubarraz,84,0,6
2020-06-11,Al Qaysomah,0,0,0
2020-06-11,Al Suyariah,0,0,0
2020-06-11,Ar Ruqi,0,0,0
2020-06-11,As Sufairy,0,0,0
2020-06-11,Bqeeq,21,0,5
2020-06-11,Dahran,52,0,2
2020-06-11,Dammam,104,0,7
2020-06-11,Hafr Al Batin,13,0,0
2020-06-11,Hardh,0,0,0
2020-06-11,Hufof,192,1,14
2020-06-11,Jubail,51,0,3
2020-06-11,Khafji,6,0,0
2020-06-11,Khobar,176,0,9
2020-06-11,Mulayjah,0,0,0
2020-06-11,Nairyah,0,0,0
2020-06-11,Qaryat Al Ulya,2,0,0
2020-06-11,Qatif,93,0,5
2020-06-11,Ras Tanura,12,0,0
2020-06-11,Safwa,32,0,0
2020-06-11,Saihat,0,0,0
2020-06-11,Salwa,2,0,0
2020-06-11,Samodah,0,0,0
2020-06-11,Urayarah,0,0,0
2020-06-12,AL Oyoun,12,0,8
2020-06-12,Adh Dhibiyyah,0,0,0
2020-06-12,Al Batahaa,0,0,0
2020-06-12,Al Jafr,0,0,15
2020-06-12,Al Mubarraz,7,0,35
2020-06-12,Al Qaysomah,0,0,0
2020-06-12,Al Suyariah,0,0,0
2020-06-12,Ar Ruqi,0,0,0
2020-06-12,As Sufairy,0,0,0
2020-06-12,Bqeeq,10,0,6
2020-06-12,Dahran,16,0,13
2020-06-12,Dammam,227,4,60
2020-06-12,Hafr Al Batin,35,0,6
2020-06-12,Hardh,0,0,0
2020-06-12,Hufof,91,0,276
2020-06-12,Jubail,47,0,19
2020-06-12,Khafji,1,0,0
2020-06-12,Khobar,163,0,49
2020-06-12,Mulayjah,9,0,0
2020-06-12,Nairyah,6,0,0
2020-06-12,Qaryat Al Ulya,8,0,0
2020-06-12,Qatif,114,0,18
2020-06-12,Ras Tanura,19,0,1
2020-06-12,Safwa,48,0,0
2020-06-12,Saihat,1,0,0
2020-06-12,Salwa,0,0,0
2020-06-12,Samodah,0,0,0
2020-06-12,Urayarah,3,0,0
2020-06-13,AL Oyoun,17,0,2
2020-06-13,Adh Dhibiyyah,0,0,0
2020-06-13,Al Batahaa,0,0,0
2020-06-13,Al Jafr,4,0,3
2020-06-13,Al Mubarraz,46,0,13
