Date,region,Case,Count
2020-06-28,Eastern Region,Cases,1728
2020-06-28,Hail,Cases,70
2020-06-28,Jazan,Cases,52
2020-06-28,Mecca,Cases,710
2020-06-28,Medina,Cases,196
2020-06-28,Najran,Cases,58
2020-06-28,Northern Borders,Cases,4
2020-06-28,Qassim,Cases,158
2020-06-28,Riyadh,Cases,468
2020-06-28,Tabuk,Cases,30
2020-06-29,Al Bahah,Cases,11
2020-06-29,Al Jouf,Cases,3
2020-06-29,Asir,Cases,489
2020-06-29,Eastern Region,Cases,2041
2020-06-29,Hail,Cases,81
2020-06-29,Jazan,Cases,59
2020-06-29,Mecca,Cases,732
2020-06-29,Medina,Cases,153
2020-06-29,Najran,Cases,119
2020-06-29,Northern Borders,Cases,9
2020-06-29,Qassim,Cases,166
2020-06-29,Riyadh,Cases,498
2020-06-29,Tabuk,Cases,26
2020-06-30,Al Bahah,Cases,32
2020-06-30,Al Jouf,Cases,1
2020-06-30,Asir,Cases,381
2020-06-30,Eastern Region,Cases,1205
2020-06-30,Hail,Cases,60
2020-06-30,Jazan,Cases,79
2020-06-30,Mecca,Cases,603
2020-06-30,Medina,Cases,189
2020-06-30,Najran,Cases,73
2020-06-30,Northern Borders,Cases,11
2020-06-30,Qassim,Cases,168
2020-06-30,Riyadh,Cases,588
2020-06-30,Tabuk,Cases,12
2020-07-01,Al Bahah,Cases,24
2020-07-01,Al Jouf,Cases,0
2020-07-01,Asir,Cases,465
2020-07-01,Eastern Region,Cases,990
2020-07-01,Hail,Cases,107
2020-07-01,Jazan,Cases,44
2020-07-01,Mecca,Cases,640
2020-07-01,Medina,Cases,204
2020-07-01,Najran,Cases,77
2020-07-01,Northern Borders,Cases,0
2020-07-01,Qassim,Cases,246
2020-07-01,Riyadh,Cases,570
2020-07-01,Tabuk,Cases,16
2020-07-02,Al Bahah,Cases,28
2020-07-02,Al Jouf,Cases,24
2020-07-02,Asir,Cases,311
2020-07-02,Eastern Region,Cases,1782
2020-07-02,Hail,Cases,83
2020-07-02,Jazan,Cases,140
2020-07-02,Mecca,Cases,732
2020-07-02,Medina,Cases,97
2020-07-02,Najran,Cases,95
2020-07-02,Northern Borders,Cases,54
2020-07-02,Qassim,Cases,209
2020-07-02,Riyadh,Cases,562
2020-07-02,Tabuk,Cases,76
2020-07-03,Al Bahah,Cases,14
2020-07-03,Al Jouf,Cases,24
2020-07-03,Asir,Cases,701
2020-07-03,Eastern Region,Cases,1489
2020-07-03,Hail,Cases,49
2020-07-03,Jazan,Cases,105
2020-07-03,Mecca,Cases,625
2020-07-03,Medina,Cases,159
2020-07-03,Najran,Cases,140
2020-07-03,Northern Borders,Cases,12
2020-07-03,Qassim,Cases,164
2020-07-03,Riyadh,Cases,597
2020-07-03,Tabuk,Cases,49
2020-07-04,Al Bahah,Cases,10
2020-07-04,Al Jouf,Cases,21
2020-07-04,Asir,Cases,806
2020-07-04,Eastern Region,Cases,728
2020-07-04,Hail,Cases,72
2020-07-04,Jazan,Cases,91
2020-07-04,Mecca,Cases,719
2020-07-04,Medina,Cases,218
2020-07-04,Najran,Cases,70
2020-07-04,Northern Borders,Cases,25
2020-07-04,Qassim,Cases,239
2020-07-04,Riyadh,Cases,520
2020-07-04,Tabuk,Cases,61
2020-07-05,Al Bahah,Cases,20
2020-07-05,Al Jouf,Cases,38
2020-07-05,Asir,Cases,693
2020-07-05,Eastern Region,Cases,1545
2020-07-05,Hail,Cases,78
2020-07-05,Jazan,Cases,94
2020-07-05,Mecca,Cases,672
2020-07-05,Medina,Cases,82
2020-07-05,Najran,Cases,172
2020-07-05,Northern Borders,Cases,68
2020-07-05,Qassim,Cases,162
2020-07-05,Riyadh,Cases,473
2020-07-05,Tabuk,Cases,110
2020-07-06,Al Bahah,Cases,17
2020-07-06,Al Jouf,Cases,10
2020-07-06,Asir,Cases,484
2020-07-06,Eastern Region,Cases,779
2020-07-06,Hail,Cases,144
2020-07-06,Jazan,Cases,85
2020-07-06,Mecca,Cases,681
2020-07-06,Medina,Cases,297
2020-07-06,Najran,Cases,134
2020-07-06,Northern Borders,Cases,11
2020-07-06,Qassim,Cases,261
2020-07-06,Riyadh,Cases,427
2020-07-06,Tabuk,Cases,62
2020-07-07,Al Bahah,Cases,55
2020-07-07,Al Jouf,Cases,8
2020-07-07,Asir,Cases,467
2020-07-07,Eastern Region,Cases,750
2020-07-07,Hail,Cases,79
2020-07-07,Jazan,Cases,106
2020-07-07,Mecca,Cases,628
2020-07-07,Medina,Cases,179
2020-07-07,Najran,Cases,120
2020-07-07,Northern Borders,Cases,21
2020-07-07,Qassim,Cases,116
2020-07-07,Riyadh,Cases,480
2020-07-07,Tabuk,Cases,27
2020-07-08,Al Bahah,Cases,39
2020-07-08,Al Jouf,Cases,10
2020-07-08,Asir,Cases,481
2020-07-08,Eastern Region,Cases,977
2020-07-08,Hail,Cases,91
2020-07-08,Jazan,Cases,83
2020-07-08,Mecca,Cases,580
2020-07-08,Medina,Cases,195
2020-07-08,Najran,Cases,96
2020-07-08,Northern Borders,Cases,18
2020-07-08,Qassim,Cases,130
2020-07-08,Riyadh,Cases,448
2020-07-08,Tabuk,Cases,35
2020-07-09,Al Bahah,Cases,20
2020-07-09,Al Jouf,Cases,32
2020-07-09,Asir,Cases,424
2020-07-09,Eastern Region,Cases,1012
2020-07-09,Hail,Cases,85
2020-07-09,Jazan,Cases,103
2020-07-09,Mecca,Cases,546
2020-07-09,Medina,Cases,185
2020-07-09,Najran,Cases,66
2020-07-09,Northern Borders,Cases,38
2020-07-09,Qassim,Cases,130
2020-07-09,Riyadh,Cases,441
2020-07-09,Tabuk,Cases,77
2020-07-10,Al Bahah,Cases,17
2020-07-10,Al Jouf,Cases,48
2020-07-10,Asir,Cases,349
2020-07-10,Eastern Region,Cases,995
2020-07-10,Hail,Cases,94
2020-07-10,Jazan,Cases,124
2020-07-10,Mecca,Cases,521
2020-07-10,Medina,Cases,138
2020-07-10,Najran,Cases,53
2020-07-10,Northern Borders,Cases,70
2020-07-10,Qassim,Cases,121
2020-07-10,Riyadh,Cases,410
2020-07-10,Tabuk,Cases,54
2020-07-11,Al Bahah,Cases,31
2020-07-11,Al Jouf,Cases,12
2020-07-11,Asir,Cases,354
2020-07-11,Eastern Region,Cases,847
2020-07-11,Hail,Cases,89
2020-07-11,Jazan,Cases,58
2020-07-11,Mecca,Cases,550
2020-07-11,Medina,Cases,123
2020-07-11,Najran,Cases,145
2020-07-11,Northern Borders,Cases,11
2020-07-11,Qassim,Cases,79
2020-07-11,Riyadh,Cases,424
2020-07-11,Tabuk,Cases,56
2020-07-12,Al Bahah,Cases,56
2020-07-12,Al Jouf,Cases,30
2020-07-12,Asir,Cases,416
2020-07-12,Eastern Region,Cases,889
2020-07-12,Hail,Cases,67
2020-07-12,Jazan,Cases,123
2020-07-12,Mecca,Cases,492
2020-07-12,Medina,Cases,107
2020-07-12,Najran,Cases,143
2020-07-12,Northern Borders,Cases,37
2020-07-12,Qassim,Cases,79
2020-07-12,Riyadh,Cases,360
2020-07-12,Tabuk,Cases,53
2020-07-13,Al Bahah,Cases,32
2020-07-13,Al Jouf,Cases,15
2020-07-13,Asir,Cases,300
2020-07-13,Eastern Region,Cases,865
2020-07-13,Hail,Cases,126
2020-07-13,Jazan,Cases,114
2020-07-13,Mecca,Cases,532
2020-07-13,Medina,Cases,130
2020-07-13,Najran,Cases,59
2020-07-13,Northern Borders,Cases,32
2020-07-13,Qassim,Cases,118
2020-07-13,Riyadh,Cases,319
2020-07-13,Tabuk,Cases,50
2020-07-14,Al Bahah,Cases,47
2020-07-14,Al Jouf,Cases,30
2020-07-14,Asir,Cases,242
2020-07-14,Eastern Region,Cases,837
2020-07-14,Hail,Cases,119
2020-07-14,Jazan,Cases,113
2020-07-14,Mecca,Cases,510
2020-07-14,Medina,Cases,123
2020-07-14,Najran,Cases,79
2020-07-14,Northern Borders,Cases,40
2020-07-14,Qassim,Cases,128
2020-07-14,Riyadh,Cases,343
2020-07-14,Tabuk,Cases,60
2020-07-15,Al Bahah,Cases,34
2020-07-15,Al Jouf,Cases,13
2020-07-15,Asir,Cases,293
2020-07-15,Eastern Region,Cases,825
2020-07-15,Hail,Cases,102
2020-07-15,Jazan,Cases,175
2020-07-15,Mecca,Cases,583
2020-07-15,Medina,Cases,135
2020-07-15,Najran,Cases,93
2020-07-15,Northern Borders,Cases,45
2020-07-15,Qassim,Cases,119
2020-07-15,Riyadh,Cases,287
2020-07-15,Tabuk,Cases,60
2020-07-16,Al Bahah,Cases,48
2020-07-16,Al Jouf,Cases,10
2020-07-16,Asir,Cases,344
2020-07-16,Eastern Region,Cases,772
2020-07-16,Hail,Cases,76
2020-07-16,Jazan,Cases,139
2020-07-16,Mecca,Cases,554
2020-07-16,Medina,Cases,155
2020-07-16,Najran,Cases,49
2020-07-16,Northern Borders,Cases,16
2020-07-16,Qassim,Cases,137
2020-07-16,Riyadh,Cases,289
2020-07-16,Tabuk,Cases,24
2020-07-17,Al Bahah,Cases,6
2020-07-17,Al Jouf,Cases,15
2020-07-17,Asir,Cases,385
2020-07-17,Eastern Region,Cases,654
2020-07-17,Hail,Cases,132
2020-07-17,Jazan,Cases,122
2020-07-17,Mecca,Cases,557
2020-07-17,Medina,Cases,73
2020-07-17,Najran,Cases,83
2020-07-17,Northern Borders,Cases,24
2020-07-17,Qassim,Cases,113
2020-07-17,Riyadh,Cases,359
2020-07-17,Tabuk,Cases,42
2020-07-18,Al Bahah,Cases,22
2020-07-18,Al Jouf,Cases,9
2020-07-18,Asir,Cases,340
2020-07-18,Eastern Region,Cases,632
2020-07-18,Hail,Cases,69
2020-07-18,Jazan,Cases,166
2020-07-18,Mecca,Cases,556
2020-07-18,Medina,Cases,113
2020-07-18,Najran,Cases,67
2020-07-18,Northern Borders,Cases,38
2020-07-18,Qassim,Cases,118
2020-07-18,Riyadh,Cases,309
2020-07-18,Tabuk,Cases,65
2020-07-19,Al Bahah,Cases,56
2020-07-19,Al Jouf,Cases,47
2020-07-19,Asir,Cases,274
2020-07-19,Eastern Region,Cases,647
2020-07-19,Hail,Cases,78
2020-07-19,Jazan,Cases,86
2020-07-19,Mecca,Cases,621
2020-07-19,Medina,Cases,99
2020-07-19,Najran,Cases,76
2020-07-19,Northern Borders,Cases,33
2020-07-19,Qassim,Cases,106
2020-07-19,Riyadh,Cases,273
2020-07-19,Tabuk,Cases,33
2020-07-20,Al Bahah,Cases,21
2020-07-20,Al Jouf,Cases,32
2020-07-20,Asir,Cases,328
2020-07-20,Eastern Region,Cases,584
2020-07-20,Hail,Cases,76
2020-07-20,Jazan,Cases,109
2020-07-20,Mecca,Cases,617
2020-07-20,Medina,Cases,135
2020-07-20,Najran,Cases,88
2020-07-20,Northern Borders,Cases,10
2020-07-20,Qassim,Cases,150
2020-07-20,Riyadh,Cases,277
2020-07-20,Tabuk,Cases,49
2020-03-02,Al Bahah,Mortalities,0
2020-03-02,Al Jouf,Mortalities,0
2020-03-02,Asir,Mortalities,0
2020-03-02,Eastern Region,Mortalities,0
2020-03-02,Hail,Mortalities,0
2020-03-02,Jazan,Mortalities,0
2020-03-02,Mecca,Mortalities,0
2020-03-02,Medina,Mortalities,0
2020-03-02,Najran,Mortalities,0
2020-03-02,Northern Borders,Mortalities,0
2020-03-02,Qassim,Mortalities,0
2020-03-02,Riyadh,Mortalities,0
2020-03-02,Tabuk,Mortalities,0
2020-03-04,Al Bahah,Mortalities,0
2020-03-04,Al Jouf,Mortalities,0
2020-03-04,Asir,Mortalities,0
2020-03-04,Eastern Region,Mortalities,0
2020-03-04,Hail,Mortalities,0
2020-03-04,Jazan,Mortalities,0
2020-03-04,Mecca,Mortalities,0
2020-03-04,Medina,Mortalities,0
2020-03-04,Najran,Mortalities,0
2020-03-04,Northern Borders,Mortalities,0
2020-03-04,Qassim,Mortalities,0
2020-03-04,Riyadh,Mortalities,0
2020-03-04,Tabuk,Mortalities,0
2020-03-05,Al Bahah,Mortalities,0
2020-03-05,Al Jouf,Mortalities,0
2020-03-05,Asir,Mortalities,0
2020-03-05,Eastern Region,Mortalities,0
2020-03-05,Hail,Mortalities,0
2020-03-05,Jazan,Mortalities,0
2020-03-05,Mecca,Mortalities,0
2020-03-05,Medina,Mortalities,0
2020-03-05,Najran,Mortalities,0
2020-03-05,Northern Borders,Mortalities,0
2020-03-05,Qassim,Mortalities,0
2020-03-05,Riyadh,Mortalities,0
2020-03-05,Tabuk,Mortalities,0
2020-03-07,Al Bahah,Mortalities,0
2020-03-07,Al Jouf,Mortalities,0
2020-03-07,Asir,Mortalities,0
2020-03-07,Eastern Region,Mortalities,0
2020-03-07,Hail,Mortalities,0
2020-03-07,Jazan,Mortalities,0
2020-03-07,Mecca,Mortalities,0
2020-03-07,Medina,Mortalities,0
2020-03-07,Najran,Mortalities,0
2020-03-07,Northern Borders,Mortalities,0
2020-03-07,Qassim,Mortalities,0
2020-03-07,Riyadh,Mortalities,0
2020-03-07,Tabuk,Mortalities,0
2020-03-08,Al Bahah,Mortalities,0
2020-03-08,Al Jouf,Mortalities,0
2020-03-08,Asir,Mortalities,0
2020-03-08,Eastern Region,Mortalities,0
2020-03-08,Hail,Mortalities,0
2020-03-08,Jazan,Mortalities,0
2020-03-08,Mecca,Mortalities,0
2020-03-08,Medina,Mortalities,0
2020-03-08,Najran,Mortalities,0
2020-03-08,Northern Borders,Mortalities,0
2020-03-08,Qassim,Mortalities,0
2020-03-08,Riyadh,Mortalities,0
2020-03-08,Tabuk,Mortalities,0
2020-03-09,Al Bahah,Mortalities,0
2020-03-09,Al Jouf,Mortalities,0
2020-03-09,Asir,Mortalities,0
2020-03-09,Eastern Region,Mortalities,0
2020-03-09,Hail,Mortalities,0
2020-03-09,Jazan,Mortalities,0
2020-03-09,Mecca,Mortalities,0
2020-03-09,Medina,Mortalities,0
2020-03-09,Najran,Mortalities,0
2020-03-09,Northern Borders,Mortalities,0
2020-03-09,Qassim,Mortalities,0
2020-03-09,Riyadh,Mortalities,0
2020-03-09,Tabuk,Mortalities,0
2020-03-10,Al Bahah,Mortalities,0
2020-03-10,Al Jouf,Mortalities,0
2020-03-10,Asir,Mortalities,0
2020-03-10,Eastern Region,Mortalities,0
2020-03-10,Hail,Mortalities,0
2020-03-10,Jazan,Mortalities,0
2020-03-10,Mecca,Mortalities,0
2020-03-10,Medina,Mortalities,0
2020-03-10,Najran,Mortalities,0
2020-03-10,Northern Borders,Mortalities,0
2020-03-10,Qassim,Mortalities,0
2020-03-10,Riyadh,Mortalities,0
2020-03-10,Tabuk,Mortalities,0
2020-03-11,Al Bahah,Mortalities,0
2020-03-11,Al Jouf,Mortalities,0
2020-03-11,Asir,Mortalities,0
2020-03-11,Eastern Region,Mortalities,0
2020-03-11,Hail,Mortalities,0
2020-03-11,Jazan,Mortalities,0
2020-03-11,Mecca,Mortalities,0
2020-03-11,Medina,Mortalities,0
2020-03-11,Najran,Mortalities,0
2020-03-11,Northern Borders,Mortalities,0
2020-03-11,Qassim,Mortalities,0
2020-03-11,Riyadh,Mortalities,0
2020-03-11,Tabuk,Mortalities,0
2020-03-12,Al Bahah,Mortalities,0
2020-03-12,Al Jouf,Mortalities,0
2020-03-12,Asir,Mortalities,0
2020-03-12,Eastern Region,Mortalities,0
2020-03-12,Hail,Mortalities,0
2020-03-12,Jazan,Mortalities,0
2020-03-12,Mecca,Mortalities,0
2020-03-12,Medina,Mortalities,0
2020-03-12,Najran,Mortalities,0
2020-03-12,Northern Borders,Mortalities,0
2020-03-12,Qassim,Mortalities,0
2020-03-12,Riyadh,Mortalities,0
2020-03-12,Tabuk,Mortalities,0
2020-03-13,Al Bahah,Mortalities,0
2020-03-13,Al Jouf,Mortalities,0
2020-03-13,Asir,Mortalities,0
2020-03-13,Eastern Region,Mortalities,0
2020-03-13,Hail,Mortalities,0
2020-03-13,Jazan,Mortalities,0
2020-03-13,Mecca,Mortalities,0
2020-03-13,Medina,Mortalities,0
2020-03-13,Najran,Mortalities,0
2020-03-13,Northern Borders,Mortalities,0
2020-03-13,Qassim,Mortalities,0
2020-03-13,Riyadh,Mortalities,0
2020-03-13,Tabuk,Mortalities,0
2020-03-14,Al Bahah,Mortalities,0
2020-03-14,Al Jouf,Mortalities,0
2020-03-14,Asir,Mortalities,0
2020-03-14,Eastern Region,Mortalities,0
2020-03-14,Hail,Mortalities,0
2020-03-14,Jazan,Mortalities,0
2020-03-14,Mecca,Mortalities,0
2020-03-14,Medina,Mortalities,0
2020-03-14,Najran,Mortalities,0
2020-03-14,Northern Borders,Mortalities,0
2020-03-14,Qassim,Mortalities,0
2020-03-14,Riyadh,Mortalities,0
2020-03-14,Tabuk,Mortalities,0
2020-03-15,Al Bahah,Mortalities,0
2020-03-15,Al Jouf,Mortalities,0
2020-03-15,Asir,Mortalities,0
2020-03-15,Eastern Region,Mortalities,0
2020-03-15,Hail,Mortalities,0
2020-03-15,Jazan,Mortalities,0
2020-03-15,Mecca,Mortalities,0
2020-03-15,Medina,Mortalities,0
2020-03-15,Najran,Mortalities,0
2020-03-15,Northern Borders,Mortalities,0
2020-03-15,Qassim,Mortalities,0
2020-03-15,Riyadh,Mortalities,0
2020-03-15,Tabuk,Mortalities,0
2020-03-16,Al Bahah,Mortalities,0
2020-03-16,Al Jouf,Mortalities,0
2020-03-16,Asir,Mortalities,0
2020-03-16,Eastern Region,Mortalities,0
2020-03-16,Hail,Mortalities,0
2020-03-16,Jazan,Mortalities,0
2020-03-16,Mecca,Mortalities,0
2020-03-16,Medina,Mortalities,0
2020-03-16,Najran,Mortalities,0
2020-03-16,Northern Borders,Mortalities,0
2020-03-16,Qassim,Mortalities,0
2020-03-16,Riyadh,Mortalities,0
2020-03-16,Tabuk,Mortalities,0
2020-03-17,Al Bahah,Mortalities,0
2020-03-17,Al Jouf,Mortalities,0
2020-03-17,Asir,Mortalities,0
2020-03-17,Eastern Region,Mortalities,0
2020-03-17,Hail,Mortalities,0
2020-03-17,Jazan,Mortalities,0
2020-03-17,Mecca,Mortalities,0
2020-03-17,Medina,Mortalities,0
2020-03-17,Najran,Mortalities,0
2020-03-17,Northern Borders,Mortalities,0
2020-03-17,Qassim,Mortalities,0
2020-03-17,Riyadh,Mortalities,0
2020-03-17,Tabuk,Mortalities,0
2020-03-18,Al Bahah,Mortalities,0
2020-03-18,Al Jouf,Mortalities,0
2020-03-18,Asir,Mortalities,0
2020-03-18,Eastern Region,Mortalities,0
2020-03-18,Hail,Mortalities,0
2020-03-18,Jazan,Mortalities,0
2020-03-18,Mecca,Mortalities,0
2020-03-18,Medina,Mortalities,0
2020-03-18,Najran,Mortalities,0
2020-03-18,Northern Borders,Mortalities,0
2020-03-18,Qassim,Mortalities,0
2020-03-18,Riyadh,Mortalities,0
2020-03-18,Tabuk,Mortalities,0
2020-03-19,Al Bahah,Mortalities,0
2020-03-19,Al Jouf,Mortalities,0
2020-03-19,Asir,Mortalities,0
2020-03-19,Eastern Region,Mortalities,0
2020-03-19,Hail,Mortalities,0
2020-03-19,Jazan,Mortalities,0
2020-03-19,Mecca,Mortalities,0
2020-03-19,Medina,Mortalities,0
2020-03-19,Najran,Mortalities,0
2020-03-19,Northern Borders,Mortalities,0
2020-03-19,Qassim,Mortalities,0
2020-03-19,Riyadh,Mortalities,0
2020-03-19,Tabuk,Mortalities,0
2020-03-20,Al Bahah,Mortalities,0
2020-03-20,Al Jouf,Mortalities,0
2020-03-20,Asir,Mortalities,0
2020-03-20,Eastern Region,Mortalities,0
2020-03-20,Hail,Mortalities,0
2020-03-20,Jazan,Mortalities,0
2020-03-20,Mecca,Mortalities,0
2020-03-20,Medina,Mortalities,0
2020-03-20,Najran,Mortalities,0
2020-03-20,Northern Borders,Mortalities,0
2020-03-20,Qassim,Mortalities,0
2020-03-20,Riyadh,Mortalities,0
2020-03-20,Tabuk,Mortalities,0
2020-03-21,Al Bahah,Mortalities,0
2020-03-21,Al Jouf,Mortalities,0
2020-03-21,Asir,Mortalities,0
2020-03-21,Eastern Region,Mortalities,0
2020-03-21,Hail,Mortalities,0
2020-03-21,Jazan,Mortalities,0
2020-03-21,Mecca,Mortalities,0
2020-03-21,Medina,Mortalities,0
2020-03-21,Najran,Mortalities,0
2020-03-21,Northern Borders,Mortalities,0
2020-03-21,Qassim,Mortalities,0
2020-03-21,Riyadh,Mortalities,0
2020-03-21,Tabuk,Mortalities,0
2020-03-22,Al Bahah,Mortalities,0
2020-03-22,Al Jouf,Mortalities,0
2020-03-22,Asir,Mortalities,0
2020-03-22,Eastern Region,Mortalities,0
2020-03-22,Hail,Mortalities,0
2020-03-22,Jazan,Mortalities,0
2020-03-22,Mecca,Mortalities,0
2020-03-22,Medina,Mortalities,0
2020-03-22,Najran,Mortalities,0
2020-03-22,Northern Borders,Mortalities,0
2020-03-22,Qassim,Mortalities,0
2020-03-22,Riyadh,Mortalities,0
2020-03-22,Tabuk,Mortalities,0
2020-03-23,Al Bahah,Mortalities,0
2020-03-23,Al Jouf,Mortalities,0
2020-03-23,Asir,Mortalities,0
2020-03-23,Eastern Region,Mortalities,0
2020-03-23,Hail,Mortalities,0
2020-03-23,Jazan,Mortalities,0
2020-03-23,Mecca,Mortalities,0
2020-03-23,Medina,Mortalities,0
2020-03-23,Najran,Mortalities,0
2020-03-23,Northern Borders,Mortalities,0
2020-03-23,Qassim,Mortalities,0
2020-03-23,Riyadh,Mortalities,0
2020-03-23,Tabuk,Mortalities,0
2020-03-24,Al Bahah,Mortalities,0
2020-03-24,Al Jouf,Mortalities,0
2020-03-24,Asir,Mortalities,0
2020-03-24,Eastern Region,Mortalities,0
2020-03-24,Hail,Mortalities,0
2020-03-24,Jazan,Mortalities,0
2020-03-24,Mecca,Mortalities,0
2020-03-24,Medina,Mortalities,1
2020-03-24,Najran,Mortalities,0
2020-03-24,Northern Borders,Mortalities,0
2020-03-24,Qassim,Mortalities,0
2020-03-24,Riyadh,Mortalities,0
2020-03-24,Tabuk,Mortalities,0
2020-03-25,Al Bahah,Mortalities,0
2020-03-25,Al Jouf,Mortalities,0
2020-03-25,Asir,Mortalities,0
2020-03-25,Eastern Region,Mortalities,0
2020-03-25,Hail,Mortalities,0
2020-03-25,Jazan,Mortalities,0
2020-03-25,Mecca,Mortalities,1
2020-03-25,Medina,Mortalities,0
2020-03-25,Najran,Mortalities,0
2020-03-25,Northern Borders,Mortalities,0
2020-03-25,Qassim,Mortalities,0
2020-03-25,Riyadh,Mortalities,0
2020-03-25,Tabuk,Mortalities,0
2020-03-26,Al Bahah,Mortalities,0
2020-03-26,Al Jouf,Mortalities,0
2020-03-26,Asir,Mortalities,0
2020-03-26,Eastern Region,Mortalities,0
2020-03-26,Hail,Mortalities,0
2020-03-26,Jazan,Mortalities,0
2020-03-26,Mecca,Mortalities,0
2020-03-26,Medina,Mortalities,1
2020-03-26,Najran,Mortalities,0
2020-03-26,Northern Borders,Mortalities,0
2020-03-26,Qassim,Mortalities,0
2020-03-26,Riyadh,Mortalities,0
2020-03-26,Tabuk,Mortalities,0
2020-03-27,Al Bahah,Mortalities,0
2020-03-27,Al Jouf,Mortalities,0
2020-03-27,Asir,Mortalities,0
2020-03-27,Eastern Region,Mortalities,0
2020-03-27,Hail,Mortalities,0
2020-03-27,Jazan,Mortalities,0
2020-03-27,Mecca,Mortalities,0
2020-03-27,Medina,Mortalities,0
2020-03-27,Najran,Mortalities,0
2020-03-27,Northern Borders,Mortalities,0
2020-03-27,Qassim,Mortalities,0
2020-03-27,Riyadh,Mortalities,0
2020-03-27,Tabuk,Mortalities,0
2020-03-28,Al Bahah,Mortalities,0
2020-03-28,Al Jouf,Mortalities,0
2020-03-28,Asir,Mortalities,0
2020-03-28,Eastern Region,Mortalities,0
2020-03-28,Hail,Mortalities,0
2020-03-28,Jazan,Mortalities,0
2020-03-28,Mecca,Mortalities,0
2020-03-28,Medina,Mortalities,0
2020-03-28,Najran,Mortalities,0
2020-03-28,Northern Borders,Mortalities,0
2020-03-28,Qassim,Mortalities,0
2020-03-28,Riyadh,Mortalities,1
2020-03-28,Tabuk,Mortalities,0
2020-03-29,Al Bahah,Mortalities,0
2020-03-29,Al Jouf,Mortalities,0
2020-03-29,Asir,Mortalities,0
2020-03-29,Eastern Region,Mortalities,0
2020-03-29,Hail,Mortalities,0
2020-03-29,Jazan,Mortalities,0
2020-03-29,Mecca,Mortalities,2
2020-03-29,Medina,Mortalities,2
2020-03-29,Najran,Mortalities,0
2020-03-29,Northern Borders,Mortalities,0
2020-03-29,Qassim,Mortalities,0
2020-03-29,Riyadh,Mortalities,0
2020-03-29,Tabuk,Mortalities,0
2020-03-30,Al Bahah,Mortalities,0
2020-03-30,Al Jouf,Mortalities,0
2020-03-30,Asir,Mortalities,0
2020-03-30,Eastern Region,Mortalities,0
2020-03-30,Hail,Mortalities,0
2020-03-30,Jazan,Mortalities,0
2020-03-30,Mecca,Mortalities,0
2020-03-30,Medina,Mortalities,0
2020-03-30,Najran,Mortalities,0
2020-03-30,Northern Borders,Mortalities,0
2020-03-30,Qassim,Mortalities,0
2020-03-30,Riyadh,Mortalities,0
2020-03-30,Tabuk,Mortalities,0
2020-03-31,Al Bahah,Mortalities,0
2020-03-31,Al Jouf,Mortalities,0
2020-03-31,Asir,Mortalities,0
2020-03-31,Eastern Region,Mortalities,0
2020-03-31,Hail,Mortalities,0
2020-03-31,Jazan,Mortalities,0
2020-03-31,Mecca,Mortalities,0
2020-03-31,Medina,Mortalities,2
2020-03-31,Najran,Mortalities,0
2020-03-31,Northern Borders,Mortalities,0
2020-03-31,Qassim,Mortalities,0
2020-03-31,Riyadh,Mortalities,0
2020-03-31,Tabuk,Mortalities,0
2020-04-01,Al Bahah,Mortalities,0
2020-04-01,Al Jouf,Mortalities,0
2020-04-01,Asir,Mortalities,0
2020-04-01,Eastern Region,Mortalities,0
2020-04-01,Hail,Mortalities,0
2020-04-01,Jazan,Mortalities,0
2020-04-01,Mecca,Mortalities,1
2020-04-01,Medina,Mortalities,4
2020-04-01,Najran,Mortalities,0
2020-04-01,Northern Borders,Mortalities,0
2020-04-01,Qassim,Mortalities,0
2020-04-01,Riyadh,Mortalities,1
2020-04-01,Tabuk,Mortalities,0
2020-04-02,Al Bahah,Mortalities,0
2020-04-02,Al Jouf,Mortalities,0
2020-04-02,Asir,Mortalities,1
2020-04-02,Eastern Region,Mortalities,1
2020-04-02,Hail,Mortalities,0
2020-04-02,Jazan,Mortalities,0
2020-04-02,Mecca,Mortalities,0
2020-04-02,Medina,Mortalities,3
2020-04-02,Najran,Mortalities,0
2020-04-02,Northern Borders,Mortalities,0
2020-04-02,Qassim,Mortalities,0
2020-04-02,Riyadh,Mortalities,0
2020-04-02,Tabuk,Mortalities,0
2020-04-03,Al Bahah,Mortalities,0
2020-04-03,Al Jouf,Mortalities,0
2020-04-03,Asir,Mortalities,0
2020-04-03,Eastern Region,Mortalities,0
2020-04-03,Hail,Mortalities,0
2020-04-03,Jazan,Mortalities,0
2020-04-03,Mecca,Mortalities,1
2020-04-03,Medina,Mortalities,3
2020-04-03,Najran,Mortalities,0
2020-04-03,Northern Borders,Mortalities,0
2020-04-03,Qassim,Mortalities,0
2020-04-03,Riyadh,Mortalities,0
2020-04-03,Tabuk,Mortalities,0
2020-04-04,Al Bahah,Mortalities,0
2020-04-04,Al Jouf,Mortalities,0
2020-04-04,Asir,Mortalities,0
2020-04-04,Eastern Region,Mortalities,0
2020-04-04,Hail,Mortalities,0
2020-04-04,Jazan,Mortalities,0
2020-04-04,Mecca,Mortalities,2
2020-04-04,Medina,Mortalities,2
2020-04-04,Najran,Mortalities,0
2020-04-04,Northern Borders,Mortalities,0
2020-04-04,Qassim,Mortalities,0
2020-04-04,Riyadh,Mortalities,0
2020-04-04,Tabuk,Mortalities,0
