Date,region,Active cases,Cases,Mortalities,Recoveries,CFR Percent,Recovary Percent
2020-05-07,Hail,26,35,0,9,0.0,25.714285714285715
2020-05-07,Jazan,691,751,1,59,0.13315579227696406,7.856191744340879
2020-05-07,Mecca,10413,14657,160,4084,1.091628573377908,27.863819335471106
2020-05-07,Medina,4617,5861,37,1207,0.6312915884661321,20.59375533185463
2020-05-07,Najran,3,38,0,35,0.0,92.10526315789474
2020-05-07,Northern Borders,20,41,0,21,0.0,51.21951219512195
2020-05-07,Qassim,265,359,3,91,0.8356545961002786,25.348189415041784
2020-05-07,Riyadh,3806,5950,12,2132,0.20168067226890757,35.831932773109244
2020-05-07,Tabuk,216,349,1,132,0.28653295128939826,37.82234957020057
2020-05-08,Al Bahah,30,78,0,48,0.0,61.53846153846154
2020-05-08,Al Jouf,1,11,0,10,0.0,90.9090909090909
2020-05-08,Asir,175,316,1,140,0.31645569620253167,44.30379746835443
2020-05-08,Eastern Region,5999,7304,15,1290,0.20536692223439212,17.661555312157724
2020-05-08,Hail,24,36,0,12,0.0,33.333333333333336
2020-05-08,Jazan,569,757,1,187,0.13210039630118892,24.702774108322323
2020-05-08,Mecca,10611,15480,168,4701,1.0852713178294573,30.368217054263567
2020-05-08,Medina,4628,5981,37,1316,0.6186256478849691,22.0030095301789
2020-05-08,Najran,3,38,0,35,0.0,92.10526315789474
2020-05-08,Northern Borders,54,79,0,25,0.0,31.645569620253166
2020-05-08,Qassim,265,381,3,113,0.7874015748031497,29.658792650918635
2020-05-08,Riyadh,4165,6310,13,2132,0.20602218700475436,33.787638668779714
2020-05-08,Tabuk,229,365,1,135,0.273972602739726,36.986301369863014
2020-05-09,Al Bahah,28,82,0,54,0.0,65.85365853658537
2020-05-09,Al Jouf,2,12,0,10,0.0,83.33333333333333
2020-05-09,Asir,165,332,1,166,0.30120481927710846,50.0
2020-05-09,Eastern Region,5859,7542,15,1668,0.19888623707239458,22.11614956245028
2020-05-09,Hail,21,40,0,19,0.0,47.5
2020-05-09,Jazan,598,786,1,187,0.1272264631043257,23.791348600508904
2020-05-09,Mecca,11047,16415,173,5195,1.0539141029546146,31.64788303381054
2020-05-09,Medina,4804,6247,37,1406,0.5922842964623019,22.506803265567473
2020-05-09,Najran,4,39,0,35,0.0,89.74358974358974
2020-05-09,Northern Borders,56,83,0,27,0.0,32.53012048192771
2020-05-09,Qassim,269,385,3,113,0.7792207792207793,29.350649350649352
2020-05-09,Riyadh,4250,6707,15,2442,0.2236469360369763,36.40972118681974
2020-05-09,Tabuk,242,378,1,135,0.26455026455026454,35.714285714285715
2020-05-10,Al Bahah,29,83,0,54,0.0,65.06024096385542
2020-05-10,Al Jouf,4,14,0,10,0.0,71.42857142857143
2020-05-10,Asir,179,356,1,176,0.2808988764044944,49.438202247191015
2020-05-10,Eastern Region,6041,7931,15,1875,0.18913125709242215,23.64140713655277
2020-05-10,Hail,31,50,0,19,0.0,38.0
2020-05-10,Jazan,597,789,1,191,0.1267427122940431,24.20785804816223
2020-05-10,Mecca,11280,17107,180,5647,1.0522008534518033,33.009878996901854
2020-05-10,Medina,5000,6513,39,1474,0.5988023952095808,22.63165975740826
2020-05-10,Najran,5,40,0,35,0.0,87.5
2020-05-10,Northern Borders,57,84,0,27,0.0,32.142857142857146
2020-05-10,Qassim,278,403,3,122,0.7444168734491315,30.272952853598014
2020-05-10,Riyadh,4303,7256,15,2938,0.20672546857772878,40.49062844542448
2020-05-10,Tabuk,218,388,1,169,0.25773195876288657,43.55670103092783
2020-05-11,Al Bahah,47,101,0,54,0.0,53.46534653465346
2020-05-11,Al Jouf,4,15,0,11,0.0,73.33333333333333
2020-05-11,Asir,185,366,1,180,0.273224043715847,49.18032786885246
2020-05-11,Eastern Region,5644,8248,15,2589,0.18186226964112512,31.389427740058196
2020-05-11,Hail,47,66,0,19,0.0,28.78787878787879
2020-05-11,Jazan,596,806,1,209,0.12406947890818859,25.930521091811414
2020-05-11,Mecca,11585,17882,189,6108,1.0569287551727995,34.15725310367968
2020-05-11,Medina,4995,6689,39,1655,0.5830467932426372,24.742113918373448
2020-05-11,Najran,8,45,0,37,0.0,82.22222222222223
2020-05-11,Northern Borders,75,102,0,27,0.0,26.470588235294116
2020-05-11,Qassim,280,405,3,122,0.7407407407407407,30.123456790123456
2020-05-11,Riyadh,3709,7784,15,4060,0.19270298047276466,52.15827338129496
2020-05-11,Tabuk,229,416,1,186,0.2403846153846154,44.71153846153846
2020-05-12,Al Bahah,50,104,0,54,0.0,51.92307692307692
2020-05-12,Al Jouf,4,15,0,11,0.0,73.33333333333333
2020-05-12,Asir,147,367,1,219,0.2724795640326976,59.67302452316076
2020-05-12,Eastern Region,5939,8599,15,2645,0.17443888824281895,30.759390626817073
2020-05-12,Hail,49,68,0,19,0.0,27.941176470588236
2020-05-12,Jazan,607,817,1,209,0.12239902080783353,25.58139534883721
2020-05-12,Mecca,11456,18562,198,6908,1.0666953992026722,37.215817261071
2020-05-12,Medina,4639,6753,39,2075,0.5775211017325633,30.72708425884792
2020-05-12,Najran,11,48,0,37,0.0,77.08333333333333
2020-05-12,Northern Borders,75,102,0,27,0.0,26.470588235294116
2020-05-12,Qassim,263,408,3,142,0.7352941176470589,34.80392156862745
2020-05-12,Riyadh,3426,8523,15,5082,0.17599436818021824,59.626891939457934
2020-05-12,Tabuk,269,464,1,194,0.21551724137931033,41.810344827586206
2020-05-13,Al Bahah,51,110,0,59,0.0,53.63636363636363
2020-05-13,Al Jouf,8,19,0,11,0.0,57.89473684210526
2020-05-13,Asir,171,403,1,231,0.24813895781637718,57.32009925558312
2020-05-13,Eastern Region,5926,8843,15,2902,0.16962569263824495,32.816917335745785
2020-05-13,Hail,48,71,0,23,0.0,32.394366197183096
2020-05-13,Jazan,593,824,1,230,0.12135922330097088,27.9126213592233
2020-05-13,Mecca,11587,19495,206,7702,1.0566812003077712,39.50756604257502
2020-05-13,Medina,4843,7031,40,2148,0.5689091167685962,30.55041957047362
2020-05-13,Najran,14,51,0,37,0.0,72.54901960784314
2020-05-13,Northern Borders,75,102,0,27,0.0,26.470588235294116
2020-05-13,Qassim,264,409,3,142,0.7334963325183375,34.71882640586797
2020-05-13,Riyadh,3685,9046,16,5345,0.17687375635640062,59.08688923281008
2020-05-13,Tabuk,270,465,1,194,0.21505376344086022,41.72043010752688
2020-05-14,Al Bahah,51,112,0,61,0.0,54.464285714285715
2020-05-14,Al Jouf,14,26,0,12,0.0,46.15384615384615
2020-05-14,Asir,190,435,1,244,0.22988505747126436,56.0919540229885
2020-05-14,Eastern Region,5871,9296,16,3409,0.1721170395869191,36.67168674698795
2020-05-14,Hail,54,77,0,23,0.0,29.87012987012987
2020-05-14,Jazan,260,851,1,590,0.11750881316098707,69.33019976498237
2020-05-14,Mecca,11318,20440,213,8909,1.0420743639921721,43.58610567514677
2020-05-14,Medina,4548,7230,40,2642,0.5532503457814661,36.542185338865835
2020-05-14,Najran,14,51,0,37,0.0,72.54901960784314
2020-05-14,Northern Borders,83,114,0,31,0.0,27.19298245614035
2020-05-14,Qassim,301,449,3,145,0.6681514476614699,32.29398663697105
2020-05-14,Riyadh,3964,9553,17,5572,0.17795456924526326,58.327227049094525
2020-05-14,Tabuk,347,542,1,194,0.18450184501845018,35.79335793357934
2020-05-15,Al Bahah,50,114,0,64,0.0,56.14035087719298
2020-05-15,Al Jouf,17,30,0,13,0.0,43.333333333333336
2020-05-15,Asir,186,438,1,251,0.228310502283105,57.305936073059364
2020-05-15,Eastern Region,6114,9831,16,3701,0.1627504831654969,37.646221137219
2020-05-15,Hail,57,85,0,28,0.0,32.94117647058823
2020-05-15,Jazan,261,852,1,590,0.11737089201877934,69.24882629107981
2020-05-15,Mecca,11205,21326,221,9900,1.0362937259683016,46.422207633874145
2020-05-15,Medina,4483,7572,41,3048,0.5414685684099313,40.253565768621236
2020-05-15,Najran,14,51,0,37,0.0,72.54901960784314
2020-05-15,Northern Borders,87,119,1,31,0.8403361344537815,26.050420168067227
2020-05-15,Qassim,336,484,3,145,0.6198347107438017,29.958677685950413
2020-05-15,Riyadh,4850,10529,17,5662,0.1614588279988603,53.775287301738054
2020-05-15,Tabuk,388,585,1,196,0.17094017094017094,33.504273504273506
2020-05-16,Al Bahah,54,121,0,67,0.0,55.37190082644628
2020-05-16,Al Jouf,17,32,0,15,0.0,46.875
2020-05-16,Asir,208,473,1,264,0.21141649048625794,55.81395348837209
2020-05-16,Eastern Region,6151,10519,17,4351,0.16161232056279115,41.363247456982606
2020-05-16,Hail,66,94,0,28,0.0,29.78723404255319
2020-05-16,Jazan,284,875,1,590,0.11428571428571428,67.42857142857143
2020-05-16,Mecca,11128,22351,227,10996,1.0156145138919959,49.19690394165809
2020-05-16,Medina,4869,7970,42,3059,0.5269761606022585,38.38143036386449
2020-05-16,Najran,16,53,0,37,0.0,69.81132075471699
2020-05-16,Northern Borders,88,120,1,31,0.8333333333333334,25.833333333333332
2020-05-16,Qassim,290,499,3,206,0.6012024048096193,41.28256513026052
2020-05-16,Riyadh,5235,11038,19,5784,0.17213263272331944,52.400797245877875
2020-05-16,Tabuk,312,607,1,294,0.16474464579901152,48.43492586490939
2020-05-17,Al Bahah,55,122,0,67,0.0,54.91803278688525
2020-05-17,Al Jouf,25,40,0,15,0.0,37.5
2020-05-17,Asir,192,477,1,284,0.20964360587002095,59.538784067085956
2020-05-17,Eastern Region,6465,11135,18,4652,0.16165244723843736,41.77817691962281
2020-05-17,Hail,65,103,0,38,0.0,36.89320388349515
2020-05-17,Jazan,210,875,1,664,0.11428571428571428,75.88571428571429
2020-05-17,Mecca,11242,23251,232,11777,0.9978065459550127,50.65158487806976
2020-05-17,Medina,3589,8234,43,4602,0.5222249210590235,55.890211318921544
2020-05-17,Najran,25,62,0,37,0.0,59.67741935483871
2020-05-17,Northern Borders,114,149,1,34,0.6711409395973155,22.818791946308725
2020-05-17,Qassim,308,518,4,206,0.7722007722007722,39.76833976833977
2020-05-17,Riyadh,5672,11755,19,6064,0.16163334751169714,51.58655891110166
2020-05-17,Tabuk,315,624,1,308,0.16025641025641027,49.35897435897436
2020-05-18,Al Bahah,56,123,0,67,0.0,54.47154471544715
2020-05-18,Al Jouf,22,41,0,19,0.0,46.34146341463415
2020-05-18,Asir,215,504,1,288,0.1984126984126984,57.142857142857146
2020-05-18,Eastern Region,6281,11464,20,5163,0.17445917655268667,45.03663642707606
2020-05-18,Hail,72,110,0,38,0.0,34.54545454545455
2020-05-18,Jazan,218,883,1,664,0.11325028312570781,75.19818799547
2020-05-18,Mecca,11096,24243,238,12909,0.9817266839912552,53.248360351441654
2020-05-18,Medina,3022,8537,43,5472,0.5036898207801336,64.09745812346257
2020-05-18,Najran,35,73,0,38,0.0,52.054794520547944
2020-05-18,Northern Borders,128,170,1,41,0.5882352941176471,24.11764705882353
2020-05-18,Qassim,320,531,4,207,0.7532956685499058,38.983050847457626
2020-05-18,Riyadh,6093,12533,20,6420,0.15957871219979256,51.22476661613341
2020-05-18,Tabuk,333,642,1,308,0.1557632398753894,47.97507788161994
2020-05-19,Al Bahah,49,125,0,76,0.0,60.8
2020-05-19,Al Jouf,21,49,0,28,0.0,57.142857142857146
2020-05-19,Asir,220,533,1,312,0.18761726078799248,58.53658536585366
2020-05-19,Eastern Region,6439,12001,20,5542,0.16665277893508873,46.17948504291309
2020-05-19,Hail,103,143,0,40,0.0,27.972027972027973
2020-05-19,Jazan,232,898,1,665,0.111358574610245,74.05345211581292
2020-05-19,Mecca,11450,24970,248,13272,0.9931918301962355,53.15178213856628
2020-05-19,Medina,2844,8778,43,5891,0.48986101617680566,67.11095921622237
2020-05-19,Najran,56,95,0,39,0.0,41.05263157894737
2020-05-19,Northern Borders,161,205,1,43,0.4878048780487805,20.975609756097562
2020-05-19,Qassim,343,561,4,214,0.7130124777183601,38.146167557932266
2020-05-19,Riyadh,6412,13480,20,7048,0.14836795252225518,52.28486646884273
2020-05-19,Tabuk,398,707,1,308,0.14144271570014144,43.56435643564357
2020-05-20,Al Bahah,58,135,0,77,0.0,57.03703703703704
2020-05-20,Al Jouf,20,50,0,30,0.0,60.0
2020-05-20,Asir,252,576,1,323,0.1736111111111111,56.076388888888886
2020-05-20,Eastern Region,5855,12428,20,6553,0.160926939169617,52.72771161892501
2020-05-20,Hail,97,148,0,51,0.0,34.45945945945946
2020-05-20,Jazan,143,918,1,774,0.10893246187363835,84.31372549019608
2020-05-20,Mecca,11600,25731,260,13871,1.0104543158058372,53.90773774824142
2020-05-20,Medina,2927,8989,43,6019,0.4783624429858716,66.95961731004562
2020-05-20,Najran,65,104,0,39,0.0,37.5
2020-05-20,Northern Borders,156,205,1,48,0.4878048780487805,23.414634146341463
2020-05-20,Qassim,497,715,4,214,0.5594405594405595,29.93006993006993
2020-05-20,Riyadh,6618,14288,20,7650,0.13997760358342665,53.54143337066069
2020-05-20,Tabuk,398,790,1,391,0.12658227848101267,49.49367088607595
2020-05-21,Al Bahah,66,143,0,77,0.0,53.84615384615385
2020-05-21,Al Jouf,18,50,0,32,0.0,64.0
2020-05-21,Asir,214,597,1,382,0.16750418760469013,63.98659966499162
2020-05-21,Eastern Region,5320,12996,21,7655,0.1615881809787627,58.90273930440135
2020-05-21,Hail,101,152,0,51,0.0,33.55263157894737
2020-05-21,Jazan,165,940,1,774,0.10638297872340426,82.34042553191489
2020-05-21,Mecca,11486,26496,270,14740,1.0190217391304348,55.631038647343
2020-05-21,Medina,2758,9197,44,6395,0.47841687506795694,69.53354354680874
2020-05-21,Najran,85,127,0,42,0.0,33.07086614173228
2020-05-21,Northern Borders,159,211,1,51,0.47393364928909953,24.170616113744074
2020-05-21,Qassim,458,724,4,262,0.5524861878453039,36.187845303867405
2020-05-21,Riyadh,7126,15288,21,8141,0.13736263736263737,53.25091575091575
2020-05-21,Tabuk,396,798,1,401,0.12531328320802004,50.25062656641604
2020-05-22,Al Bahah,64,146,0,82,0.0,56.16438356164384
2020-05-22,Al Jouf,17,50,0,33,0.0,66.0
2020-05-22,Asir,197,608,1,410,0.16447368421052633,67.4342105263158
2020-05-22,Eastern Region,5024,13265,22,8219,0.16584998115341124,61.96004523181304
2020-05-22,Hail,126,197,0,71,0.0,36.04060913705584
2020-05-22,Jazan,160,950,3,787,0.3157894736842105,82.84210526315789
2020-05-22,Mecca,11762,27456,281,15413,1.023455710955711,56.137092074592076
2020-05-22,Medina,2922,9490,44,6524,0.4636459430979979,68.74604847207587
2020-05-22,Najran,82,128,0,46,0.0,35.9375
2020-05-22,Northern Borders,157,211,1,53,0.47393364928909953,25.118483412322274
2020-05-22,Qassim,425,749,4,320,0.5340453938584779,42.72363150867824
2020-05-22,Riyadh,7258,16103,22,8823,0.13662050549587035,54.791032726821086
2020-05-22,Tabuk,352,808,1,455,0.12376237623762376,56.31188118811881
2020-05-23,Al Bahah,65,148,0,83,0.0,56.08108108108108
2020-05-23,Al Jouf,8,50,0,42,0.0,84.0
2020-05-23,Asir,182,617,1,434,0.1620745542949757,70.34035656401944
2020-05-23,Eastern Region,4782,13652,22,8848,0.16114854966305303,64.81101670084969
2020-05-23,Hail,122,210,0,88,0.0,41.904761904761905
2020-05-23,Jazan,152,959,3,804,0.31282586027111575,83.83733055265903
2020-05-23,Mecca,12371,28590,291,15928,1.0178384050367262,55.71178733823015
2020-05-23,Medina,2707,9560,44,6809,0.4602510460251046,71.22384937238493
2020-05-23,Najran,86,132,0,46,0.0,34.84848484848485
2020-05-23,Northern Borders,155,211,1,55,0.47393364928909953,26.066350710900473
2020-05-23,Qassim,438,765,4,323,0.5228758169934641,42.22222222222222
2020-05-23,Riyadh,7227,16854,23,9604,0.13646612080218345,56.98350539931174
2020-05-23,Tabuk,355,812,1,456,0.12315270935960591,56.1576354679803
2020-05-24,Al Bahah,63,148,0,85,0.0,57.432432432432435
2020-05-24,Al Jouf,4,50,0,46,0.0,92.0
2020-05-24,Asir,160,630,1,469,0.15873015873015872,74.44444444444444
2020-05-24,Eastern Region,4728,14012,22,9262,0.15700827861832714,66.10048529831573
2020-05-24,Hail,134,230,0,96,0.0,41.73913043478261
2020-05-24,Jazan,131,967,4,832,0.4136504653567735,86.0392967942089
2020-05-24,Mecca,12381,29370,299,16690,1.0180456247871978,56.82669390534559
2020-05-24,Medina,2598,9747,44,7105,0.4514209500359085,72.89422386375296
2020-05-24,Najran,97,147,0,50,0.0,34.01360544217687
2020-05-24,Northern Borders,156,215,1,58,0.46511627906976744,26.976744186046513
2020-05-24,Qassim,463,795,4,328,0.5031446540880503,41.257861635220124
2020-05-24,Riyadh,7507,17656,23,10126,0.13026733121884912,57.3516085183507
2020-05-24,Tabuk,306,828,1,521,0.12077294685990338,62.92270531400966
2020-05-25,Al Bahah,63,154,0,91,0.0,59.09090909090909
2020-05-25,Al Jouf,10,59,0,49,0.0,83.05084745762711
2020-05-25,Asir,172,647,1,474,0.1545595054095827,73.2612055641422
2020-05-25,Eastern Region,4650,14436,23,9763,0.15932391244111943,67.62953726794126
2020-05-25,Hail,113,235,0,122,0.0,51.91489361702128
2020-05-25,Jazan,140,981,4,837,0.4077471967380224,85.3211009174312
2020-05-25,Mecca,11782,29853,309,17762,1.0350718520751683,59.49820788530466
2020-05-25,Medina,2258,9759,45,7456,0.4611128189363664,76.40127062198995
2020-05-25,Najran,102,153,0,51,0.0,33.333333333333336
2020-05-25,Northern Borders,157,221,1,63,0.45248868778280543,28.506787330316744
2020-05-25,Qassim,552,900,4,344,0.4444444444444444,38.22222222222222
2020-05-25,Riyadh,7541,18479,23,10915,0.12446560961090967,59.06704908274257
2020-05-25,Tabuk,325,849,1,523,0.11778563015312132,61.60188457008245
2020-05-26,Al Bahah,69,164,0,95,0.0,57.926829268292686
2020-05-26,Al Jouf,12,61,0,49,0.0,80.32786885245902
2020-05-26,Asir,150,658,1,507,0.1519756838905775,77.05167173252279
2020-05-26,Eastern Region,4435,14790,23,10332,0.1555104800540906,69.8580121703854
2020-05-26,Hail,143,272,0,129,0.0,47.4264705882353
2020-05-26,Jazan,152,995,4,839,0.4020100502512563,84.321608040201
2020-05-26,Mecca,11348,30383,320,18715,1.0532205509660006,61.5969456604022
2020-05-26,Medina,2018,9798,46,7734,0.4694835680751174,78.93447642375995
2020-05-26,Najran,103,160,0,57,0.0,35.625
2020-05-26,Northern Borders,111,222,1,110,0.45045045045045046,49.549549549549546
2020-05-26,Qassim,547,912,4,361,0.43859649122807015,39.583333333333336
2020-05-26,Riyadh,7713,19257,25,11519,0.12982292153502623,59.81720932647868
2020-05-26,Tabuk,293,869,1,575,0.11507479861910241,66.16800920598389
2020-05-27,Al Bahah,66,164,0,98,0.0,59.75609756097561
2020-05-27,Al Jouf,6,61,0,55,0.0,90.1639344262295
2020-05-27,Asir,153,669,1,515,0.14947683109118087,76.98056801195814
2020-05-27,Eastern Region,4132,15132,25,10975,0.16521279407877346,72.52841660058155
2020-05-27,Hail,168,301,0,133,0.0,44.18604651162791
2020-05-27,Jazan,139,1003,5,859,0.4985044865403789,85.64307078763709
2020-05-27,Mecca,10105,30932,329,20498,1.0636234320444846,66.26794258373205
2020-05-27,Medina,1696,9853,48,8109,0.487161270678981,82.29980716533035
2020-05-27,Najran,107,166,0,59,0.0,35.54216867469879
2020-05-27,Northern Borders,108,224,1,115,0.44642857142857145,51.339285714285715
2020-05-27,Qassim,524,919,4,391,0.4352557127312296,42.54624591947769
2020-05-27,Riyadh,7698,19874,27,12149,0.13585589212035826,61.130119754453055
2020-05-27,Tabuk,289,887,1,597,0.11273957158962795,67.3055242390079
2020-05-28,Al Bahah,69,167,0,98,0.0,58.68263473053892
2020-05-28,Al Jouf,6,62,0,56,0.0,90.3225806451613
2020-05-28,Asir,171,702,1,530,0.14245014245014245,75.4985754985755
2020-05-28,Eastern Region,4076,15515,27,11412,0.17402513696422817,73.55462455688044
2020-05-28,Hail,175,316,0,141,0.0,44.620253164556964
2020-05-28,Jazan,146,1015,5,864,0.49261083743842365,85.1231527093596
2020-05-28,Mecca,9246,31427,343,21838,1.091418207274,69.48801985553823
2020-05-28,Medina,1732,9915,49,8134,0.49420070600100857,82.03731719616742
2020-05-28,Najran,119,178,0,59,0.0,33.146067415730336
2020-05-28,Northern Borders,100,225,1,124,0.4444444444444444,55.111111111111114
2020-05-28,Qassim,531,927,4,392,0.43149946062567424,42.28694714131608
2020-05-28,Riyadh,7629,20422,27,12766,0.13221036137498776,62.511017530114586
2020-05-28,Tabuk,295,895,1,599,0.11173184357541899,66.92737430167598
2020-05-29,Al Bahah,61,169,0,108,0.0,63.905325443786985
2020-05-29,Al Jouf,8,65,0,57,0.0,87.6923076923077
2020-05-29,Asir,195,736,1,540,0.1358695652173913,73.3695652173913
2020-05-29,Eastern Region,4245,15866,28,11593,0.17647800327744864,73.06819614269507
2020-05-29,Hail,181,324,0,143,0.0,44.135802469135804
2020-05-29,Jazan,149,1035,5,881,0.4830917874396135,85.1207729468599
2020-05-29,Mecca,9170,31805,360,22275,1.13189750039302,70.0361578368181
2020-05-29,Medina,1567,9966,50,8349,0.5017057997190447,83.7748344370861
2020-05-29,Najran,115,187,0,72,0.0,38.50267379679144
2020-05-29,Northern Borders,102,227,1,124,0.44052863436123346,54.62555066079295
2020-05-29,Qassim,573,976,5,398,0.5122950819672131,40.778688524590166
2020-05-29,Riyadh,7349,21121,29,13743,0.13730410491927467,65.0679418588135
2020-05-29,Tabuk,306,907,1,600,0.11025358324145534,66.1521499448732
2020-05-30,Al Bahah,66,176,0,110,0.0,62.5
2020-05-30,Al Jouf,8,65,0,57,0.0,87.6923076923077
2020-05-30,Asir,159,764,1,604,0.13089005235602094,79.05759162303664
2020-05-30,Eastern Region,4300,16203,31,11872,0.1913225945812504,73.2703820280195
2020-05-30,Hail,193,342,0,149,0.0,43.567251461988306
2020-05-30,Jazan,151,1048,5,892,0.4770992366412214,85.1145038167939
2020-05-30,Mecca,8287,32600,377,23936,1.156441717791411,73.42331288343559
2020-05-30,Medina,1241,10068,51,8776,0.5065554231227652,87.16726261422328
2020-05-30,Najran,117,197,0,80,0.0,40.609137055837564
2020-05-30,Northern Borders,59,227,1,167,0.44052863436123346,73.568281938326
2020-05-30,Qassim,565,1007,5,437,0.49652432969215493,43.39622641509434
2020-05-30,Riyadh,6968,21651,31,14652,0.14318045355872708,67.67354856588611
2020-05-30,Tabuk,202,913,1,710,0.10952902519167579,77.76560788608981
2020-05-31,Al Bahah,66,176,0,110,0.0,62.5
2020-05-31,Al Jouf,5,65,0,60,0.0,92.3076923076923
2020-05-31,Asir,138,803,1,664,0.12453300124533001,82.68991282689913
2020-05-31,Eastern Region,4684,16670,33,11953,0.19796040791841632,71.70365926814637
2020-05-31,Hail,210,363,0,153,0.0,42.14876033057851
2020-05-31,Jazan,138,1057,5,914,0.47303689687795647,86.47114474929045
2020-05-31,Mecca,8249,33101,394,24458,1.1902963656687109,73.88900637442977
2020-05-31,Medina,1068,10087,51,8968,0.5056012689600475,88.90651333399425
2020-05-31,Najran,123,211,0,88,0.0,41.70616113744076
2020-05-31,Northern Borders,33,233,1,199,0.4291845493562232,85.4077253218884
2020-05-31,Qassim,570,1013,5,438,0.49358341559723595,43.23790720631787
2020-05-31,Riyadh,6836,22441,32,15573,0.1425961409919344,69.39530323960608
2020-05-31,Tabuk,191,922,3,728,0.32537960954446854,78.9587852494577
2020-06-01,Al Bahah,69,185,0,116,0.0,62.7027027027027
2020-06-01,Al Jouf,5,65,0,60,0.0,92.3076923076923
2020-06-01,Asir,151,827,1,675,0.12091898428053205,81.62031438935912
2020-06-01,Eastern Region,5021,17074,34,12019,0.19913318495958768,70.39358088321424
2020-06-01,Hail,170,365,0,195,0.0,53.42465753424658
2020-06-01,Jazan,157,1077,5,915,0.46425255338904364,84.958217270195
2020-06-01,Mecca,8376,33765,410,24979,1.2142751369761589,73.97897230860359
2020-06-01,Medina,1055,10162,52,9055,0.5117102932493603,89.10647510332612
2020-06-01,Najran,135,229,0,94,0.0,41.048034934497814
2020-06-01,Northern Borders,22,233,1,210,0.4291845493562232,90.12875536480686
2020-06-01,Qassim,570,1015,5,440,0.49261083743842365,43.34975369458128
2020-06-01,Riyadh,6746,23083,38,16299,0.16462331586015683,70.61040592643937
2020-06-01,Tabuk,195,931,3,733,0.322234156820623,78.73254564983888
2020-06-02,Al Bahah,68,188,0,120,0.0,63.829787234042556
2020-06-02,Al Jouf,5,65,0,60,0.0,92.3076923076923
2020-06-02,Asir,190,875,1,684,0.11428571428571428,78.17142857142858
2020-06-02,Eastern Region,4991,17424,34,12399,0.19513314967860423,71.16046831955923
2020-06-02,Hail,166,373,0,207,0.0,55.49597855227882
2020-06-02,Jazan,182,1110,5,923,0.45045045045045046,83.15315315315316
2020-06-02,Mecca,8196,34576,433,25947,1.252313743637205,75.0433826931976
2020-06-02,Medina,1050,10341,54,9237,0.5221932114882507,89.32404989846243
2020-06-02,Najran,142,242,0,100,0.0,41.32231404958678
2020-06-02,Northern Borders,22,234,1,211,0.42735042735042733,90.17094017094017
2020-06-02,Qassim,562,1016,5,449,0.4921259842519685,44.19291338582677
2020-06-02,Riyadh,6671,23795,41,17083,0.17230510611473,71.79239335994957
2020-06-02,Tabuk,199,943,5,739,0.5302226935312832,78.36691410392365
2020-06-03,Al Bahah,53,196,0,143,0.0,72.95918367346938
2020-06-03,Al Jouf,3,66,0,63,0.0,95.45454545454545
2020-06-03,Asir,215,912,1,696,0.10964912280701754,76.3157894736842
2020-06-03,Eastern Region,5162,17741,36,12543,0.20291979031621668,70.70063694267516
2020-06-03,Hail,169,392,0,223,0.0,56.88775510204081
2020-06-03,Jazan,193,1142,5,944,0.43782837127845886,82.66199649737302
2020-06-03,Mecca,8399,35181,456,26326,1.2961541741280804,74.83016400898212
2020-06-03,Medina,1112,10481,57,9312,0.5438412365232325,88.84648411411125
2020-06-03,Najran,152,258,0,106,0.0,41.08527131782946
2020-06-03,Northern Borders,15,234,1,218,0.42735042735042733,93.16239316239316
2020-06-03,Qassim,546,1022,6,470,0.5870841487279843,45.98825831702544
2020-06-03,Riyadh,7346,24552,44,17162,0.17921146953405018,69.90061909416748
2020-06-03,Tabuk,216,980,5,759,0.5102040816326531,77.44897959183673
2020-06-04,Al Bahah,50,196,0,146,0.0,74.48979591836735
2020-06-04,Al Jouf,3,66,0,63,0.0,95.45454545454545
2020-06-04,Asir,304,1003,1,698,0.09970089730807577,69.59122632103688
2020-06-04,Eastern Region,5716,18356,38,12602,0.2070167792547396,68.65330137284812
2020-06-04,Hail,162,398,0,236,0.0,59.2964824120603
2020-06-04,Jazan,243,1194,5,946,0.4187604690117253,79.22948073701842
2020-06-04,Mecca,8479,35954,481,26994,1.3378205484786116,75.07926795349613
2020-06-04,Medina,1094,10633,60,9479,0.5642810119439481,89.1469952036114
2020-06-04,Najran,162,268,0,106,0.0,39.55223880597015
2020-06-04,Northern Borders,25,248,1,222,0.4032258064516129,89.51612903225806
2020-06-04,Qassim,616,1094,6,472,0.5484460694698354,43.144424131627055
2020-06-04,Riyadh,7403,25340,45,17892,0.17758484609313338,70.60773480662984
2020-06-04,Tabuk,233,998,5,760,0.501002004008016,76.15230460921843
2020-06-05,Al Bahah,50,202,1,151,0.49504950495049505,74.75247524752476
2020-06-05,Al Jouf,6,69,0,63,0.0,91.30434782608695
2020-06-05,Asir,417,1140,1,722,0.08771929824561403,63.333333333333336
2020-06-05,Eastern Region,6062,19051,44,12945,0.23095900477665215,67.94918901894914
2020-06-05,Hail,144,404,0,260,0.0,64.35643564356435
2020-06-05,Jazan,232,1211,6,973,0.495458298926507,80.34682080924856
2020-06-05,Mecca,8898,36894,506,27490,1.3714967203339297,74.51076055727219
2020-06-05,Medina,1215,10816,61,9540,0.5639792899408284,88.20266272189349
