Date,City,Case,Count
2020-05-23,Al Qaysomah,Mortalities,0
2020-05-23,Al Suyariah,Mortalities,0
2020-05-23,Ar Ruqi,Mortalities,0
2020-05-23,As Sufairy,Mortalities,0
2020-05-23,Bqeeq,Mortalities,0
2020-05-23,Dahran,Mortalities,0
2020-05-23,Dammam,Mortalities,10
2020-05-23,Hafr Al Batin,Mortalities,0
2020-05-23,Hardh,Mortalities,0
2020-05-23,Hufof,Mortalities,4
2020-05-23,Jubail,Mortalities,3
2020-05-23,Khafji,Mortalities,0
2020-05-23,Khobar,Mortalities,3
2020-05-23,Mulayjah,Mortalities,0
2020-05-23,Nairyah,Mortalities,1
2020-05-23,Qaryat Al Ulya,Mortalities,0
2020-05-23,Qatif,Mortalities,1
2020-05-23,Ras Tanura,Mortalities,0
2020-05-23,Safwa,Mortalities,0
2020-05-23,Saihat,Mortalities,0
2020-05-23,Salwa,Mortalities,0
2020-05-23,Samodah,Mortalities,0
2020-05-23,Urayarah,Mortalities,0
2020-05-24,AL Oyoun,Mortalities,0
2020-05-24,Adh Dhibiyyah,Mortalities,0
2020-05-24,Al Batahaa,Mortalities,0
2020-05-24,Al Jafr,Mortalities,0
2020-05-24,Al Mubarraz,Mortalities,0
2020-05-24,Al Qaysomah,Mortalities,0
2020-05-24,Al Suyariah,Mortalities,0
2020-05-24,Ar Ruqi,Mortalities,0
2020-05-24,As Sufairy,Mortalities,0
2020-05-24,Bqeeq,Mortalities,0
2020-05-24,Dahran,Mortalities,0
2020-05-24,Dammam,Mortalities,10
2020-05-24,Hafr Al Batin,Mortalities,0
2020-05-24,Hardh,Mortalities,0
2020-05-24,Hufof,Mortalities,4
2020-05-24,Jubail,Mortalities,3
2020-05-24,Khafji,Mortalities,0
2020-05-24,Khobar,Mortalities,3
2020-05-24,Mulayjah,Mortalities,0
2020-05-24,Nairyah,Mortalities,1
2020-05-24,Qaryat Al Ulya,Mortalities,0
2020-05-24,Qatif,Mortalities,1
2020-05-24,Ras Tanura,Mortalities,0
2020-05-24,Safwa,Mortalities,0
2020-05-24,Saihat,Mortalities,0
2020-05-24,Salwa,Mortalities,0
2020-05-24,Samodah,Mortalities,0
2020-05-24,Urayarah,Mortalities,0
2020-05-25,AL Oyoun,Mortalities,0
2020-05-25,Adh Dhibiyyah,Mortalities,0
2020-05-25,Al Batahaa,Mortalities,0
2020-05-25,Al Jafr,Mortalities,0
2020-05-25,Al Mubarraz,Mortalities,0
2020-05-25,Al Qaysomah,Mortalities,0
2020-05-25,Al Suyariah,Mortalities,0
2020-05-25,Ar Ruqi,Mortalities,0
2020-05-25,As Sufairy,Mortalities,0
2020-05-25,Bqeeq,Mortalities,0
2020-05-25,Dahran,Mortalities,0
2020-05-25,Dammam,Mortalities,11
2020-05-25,Hafr Al Batin,Mortalities,0
2020-05-25,Hardh,Mortalities,0
2020-05-25,Hufof,Mortalities,4
2020-05-25,Jubail,Mortalities,3
2020-05-25,Khafji,Mortalities,0
2020-05-25,Khobar,Mortalities,3
2020-05-25,Mulayjah,Mortalities,0
2020-05-25,Nairyah,Mortalities,1
2020-05-25,Qaryat Al Ulya,Mortalities,0
2020-05-25,Qatif,Mortalities,1
2020-05-25,Ras Tanura,Mortalities,0
2020-05-25,Safwa,Mortalities,0
2020-05-25,Saihat,Mortalities,0
2020-05-25,Salwa,Mortalities,0
2020-05-25,Samodah,Mortalities,0
2020-05-25,Urayarah,Mortalities,0
2020-05-26,AL Oyoun,Mortalities,0
2020-05-26,Adh Dhibiyyah,Mortalities,0
2020-05-26,Al Batahaa,Mortalities,0
2020-05-26,Al Jafr,Mortalities,0
2020-05-26,Al Mubarraz,Mortalities,0
2020-05-26,Al Qaysomah,Mortalities,0
2020-05-26,Al Suyariah,Mortalities,0
2020-05-26,Ar Ruqi,Mortalities,0
2020-05-26,As Sufairy,Mortalities,0
2020-05-26,Bqeeq,Mortalities,0
2020-05-26,Dahran,Mortalities,0
2020-05-26,Dammam,Mortalities,11
2020-05-26,Hafr Al Batin,Mortalities,0
2020-05-26,Hardh,Mortalities,0
2020-05-26,Hufof,Mortalities,4
2020-05-26,Jubail,Mortalities,3
2020-05-26,Khafji,Mortalities,0
2020-05-26,Khobar,Mortalities,3
2020-05-26,Mulayjah,Mortalities,0
2020-05-26,Nairyah,Mortalities,1
2020-05-26,Qaryat Al Ulya,Mortalities,0
2020-05-26,Qatif,Mortalities,1
2020-05-26,Ras Tanura,Mortalities,0
2020-05-26,Safwa,Mortalities,0
2020-05-26,Saihat,Mortalities,0
2020-05-26,Salwa,Mortalities,0
2020-05-26,Samodah,Mortalities,0
2020-05-26,Urayarah,Mortalities,0
2020-05-27,AL Oyoun,Mortalities,0
2020-05-27,Adh Dhibiyyah,Mortalities,0
2020-05-27,Al Batahaa,Mortalities,0
2020-05-27,Al Jafr,Mortalities,0
2020-05-27,Al Mubarraz,Mortalities,0
2020-05-27,Al Qaysomah,Mortalities,0
2020-05-27,Al Suyariah,Mortalities,0
2020-05-27,Ar Ruqi,Mortalities,0
2020-05-27,As Sufairy,Mortalities,0
2020-05-27,Bqeeq,Mortalities,0
2020-05-27,Dahran,Mortalities,0
2020-05-27,Dammam,Mortalities,12
2020-05-27,Hafr Al Batin,Mortalities,0
2020-05-27,Hardh,Mortalities,0
2020-05-27,Hufof,Mortalities,4
2020-05-27,Jubail,Mortalities,3
2020-05-27,Khafji,Mortalities,0
2020-05-27,Khobar,Mortalities,4
2020-05-27,Mulayjah,Mortalities,0
2020-05-27,Nairyah,Mortalities,1
2020-05-27,Qaryat Al Ulya,Mortalities,0
2020-05-27,Qatif,Mortalities,1
2020-05-27,Ras Tanura,Mortalities,0
2020-05-27,Safwa,Mortalities,0
2020-05-27,Saihat,Mortalities,0
2020-05-27,Salwa,Mortalities,0
2020-05-27,Samodah,Mortalities,0
2020-05-27,Urayarah,Mortalities,0
2020-05-28,AL Oyoun,Mortalities,0
2020-05-28,Adh Dhibiyyah,Mortalities,0
2020-05-28,Al Batahaa,Mortalities,0
2020-05-28,Al Jafr,Mortalities,0
2020-05-28,Al Mubarraz,Mortalities,0
2020-05-28,Al Qaysomah,Mortalities,0
2020-05-28,Al Suyariah,Mortalities,0
2020-05-28,Ar Ruqi,Mortalities,0
2020-05-28,As Sufairy,Mortalities,0
2020-05-28,Bqeeq,Mortalities,0
2020-05-28,Dahran,Mortalities,0
2020-05-28,Dammam,Mortalities,14
2020-05-28,Hafr Al Batin,Mortalities,0
2020-05-28,Hardh,Mortalities,0
2020-05-28,Hufof,Mortalities,4
2020-05-28,Jubail,Mortalities,3
2020-05-28,Khafji,Mortalities,0
2020-05-28,Khobar,Mortalities,4
2020-05-28,Mulayjah,Mortalities,0
2020-05-28,Nairyah,Mortalities,1
2020-05-28,Qaryat Al Ulya,Mortalities,0
2020-05-28,Qatif,Mortalities,1
2020-05-28,Ras Tanura,Mortalities,0
2020-05-28,Safwa,Mortalities,0
2020-05-28,Saihat,Mortalities,0
2020-05-28,Salwa,Mortalities,0
2020-05-28,Samodah,Mortalities,0
2020-05-28,Urayarah,Mortalities,0
2020-05-29,AL Oyoun,Mortalities,0
2020-05-29,Adh Dhibiyyah,Mortalities,0
2020-05-29,Al Batahaa,Mortalities,0
2020-05-29,Al Jafr,Mortalities,0
2020-05-29,Al Mubarraz,Mortalities,0
2020-05-29,Al Qaysomah,Mortalities,0
2020-05-29,Al Suyariah,Mortalities,0
2020-05-29,Ar Ruqi,Mortalities,0
2020-05-29,As Sufairy,Mortalities,0
2020-05-29,Bqeeq,Mortalities,0
2020-05-29,Dahran,Mortalities,0
2020-05-29,Dammam,Mortalities,14
2020-05-29,Hafr Al Batin,Mortalities,0
2020-05-29,Hardh,Mortalities,0
2020-05-29,Hufof,Mortalities,5
2020-05-29,Jubail,Mortalities,3
2020-05-29,Khafji,Mortalities,0
2020-05-29,Khobar,Mortalities,4
2020-05-29,Mulayjah,Mortalities,0
2020-05-29,Nairyah,Mortalities,1
2020-05-29,Qaryat Al Ulya,Mortalities,0
2020-05-29,Qatif,Mortalities,1
2020-05-29,Ras Tanura,Mortalities,0
2020-05-29,Safwa,Mortalities,0
2020-05-29,Saihat,Mortalities,0
2020-05-29,Salwa,Mortalities,0
2020-05-29,Samodah,Mortalities,0
2020-05-29,Urayarah,Mortalities,0
2020-05-30,AL Oyoun,Mortalities,0
2020-05-30,Adh Dhibiyyah,Mortalities,0
2020-05-30,Al Batahaa,Mortalities,0
2020-05-30,Al Jafr,Mortalities,0
2020-05-30,Al Mubarraz,Mortalities,0
2020-05-30,Al Qaysomah,Mortalities,0
2020-05-30,Al Suyariah,Mortalities,0
2020-05-30,Ar Ruqi,Mortalities,0
2020-05-30,As Sufairy,Mortalities,0
2020-05-30,Bqeeq,Mortalities,0
2020-05-30,Dahran,Mortalities,0
2020-05-30,Dammam,Mortalities,16
2020-05-30,Hafr Al Batin,Mortalities,0
2020-05-30,Hardh,Mortalities,0
2020-05-30,Hufof,Mortalities,6
2020-05-30,Jubail,Mortalities,3
2020-05-30,Khafji,Mortalities,0
2020-05-30,Khobar,Mortalities,4
2020-05-30,Mulayjah,Mortalities,0
2020-05-30,Nairyah,Mortalities,1
2020-05-30,Qaryat Al Ulya,Mortalities,0
2020-05-30,Qatif,Mortalities,1
2020-05-30,Ras Tanura,Mortalities,0
2020-05-30,Safwa,Mortalities,0
2020-05-30,Saihat,Mortalities,0
2020-05-30,Salwa,Mortalities,0
2020-05-30,Samodah,Mortalities,0
2020-05-30,Urayarah,Mortalities,0
2020-05-31,AL Oyoun,Mortalities,0
2020-05-31,Adh Dhibiyyah,Mortalities,0
2020-05-31,Al Batahaa,Mortalities,0
2020-05-31,Al Jafr,Mortalities,0
2020-05-31,Al Mubarraz,Mortalities,0
2020-05-31,Al Qaysomah,Mortalities,0
2020-05-31,Al Suyariah,Mortalities,0
2020-05-31,Ar Ruqi,Mortalities,0
2020-05-31,As Sufairy,Mortalities,0
2020-05-31,Bqeeq,Mortalities,0
2020-05-31,Dahran,Mortalities,0
2020-05-31,Dammam,Mortalities,18
2020-05-31,Hafr Al Batin,Mortalities,0
2020-05-31,Hardh,Mortalities,0
2020-05-31,Hufof,Mortalities,6
2020-05-31,Jubail,Mortalities,3
2020-05-31,Khafji,Mortalities,0
2020-05-31,Khobar,Mortalities,4
2020-05-31,Mulayjah,Mortalities,0
2020-05-31,Nairyah,Mortalities,1
2020-05-31,Qaryat Al Ulya,Mortalities,0
2020-05-31,Qatif,Mortalities,1
2020-05-31,Ras Tanura,Mortalities,0
2020-05-31,Safwa,Mortalities,0
2020-05-31,Saihat,Mortalities,0
2020-05-31,Salwa,Mortalities,0
2020-05-31,Samodah,Mortalities,0
2020-05-31,Urayarah,Mortalities,0
2020-06-01,AL Oyoun,Mortalities,0
2020-06-01,Adh Dhibiyyah,Mortalities,0
2020-06-01,Al Batahaa,Mortalities,0
2020-06-01,Al Jafr,Mortalities,0
2020-06-01,Al Mubarraz,Mortalities,0
2020-06-01,Al Qaysomah,Mortalities,0
2020-06-01,Al Suyariah,Mortalities,0
2020-06-01,Ar Ruqi,Mortalities,0
2020-06-01,As Sufairy,Mortalities,0
2020-06-01,Bqeeq,Mortalities,0
2020-06-01,Dahran,Mortalities,0
2020-06-01,Dammam,Mortalities,19
2020-06-01,Hafr Al Batin,Mortalities,0
2020-06-01,Hardh,Mortalities,0
2020-06-01,Hufof,Mortalities,6
2020-06-01,Jubail,Mortalities,3
2020-06-01,Khafji,Mortalities,0
2020-06-01,Khobar,Mortalities,4
2020-06-01,Mulayjah,Mortalities,0
2020-06-01,Nairyah,Mortalities,1
2020-06-01,Qaryat Al Ulya,Mortalities,0
2020-06-01,Qatif,Mortalities,1
2020-06-01,Ras Tanura,Mortalities,0
2020-06-01,Safwa,Mortalities,0
2020-06-01,Saihat,Mortalities,0
2020-06-01,Salwa,Mortalities,0
2020-06-01,Samodah,Mortalities,0
2020-06-01,Urayarah,Mortalities,0
2020-06-02,AL Oyoun,Mortalities,0
2020-06-02,Adh Dhibiyyah,Mortalities,0
2020-06-02,Al Batahaa,Mortalities,0
2020-06-02,Al Jafr,Mortalities,0
2020-06-02,Al Mubarraz,Mortalities,0
2020-06-02,Al Qaysomah,Mortalities,0
2020-06-02,Al Suyariah,Mortalities,0
2020-06-02,Ar Ruqi,Mortalities,0
2020-06-02,As Sufairy,Mortalities,0
2020-06-02,Bqeeq,Mortalities,0
2020-06-02,Dahran,Mortalities,0
2020-06-02,Dammam,Mortalities,19
2020-06-02,Hafr Al Batin,Mortalities,0
2020-06-02,Hardh,Mortalities,0
2020-06-02,Hufof,Mortalities,6
2020-06-02,Jubail,Mortalities,3
2020-06-02,Khafji,Mortalities,0
2020-06-02,Khobar,Mortalities,4
2020-06-02,Mulayjah,Mortalities,0
2020-06-02,Nairyah,Mortalities,1
2020-06-02,Qaryat Al Ulya,Mortalities,0
2020-06-02,Qatif,Mortalities,1
2020-06-02,Ras Tanura,Mortalities,0
2020-06-02,Safwa,Mortalities,0
2020-06-02,Saihat,Mortalities,0
2020-06-02,Salwa,Mortalities,0
2020-06-02,Samodah,Mortalities,0
2020-06-02,Urayarah,Mortalities,0
2020-06-03,AL Oyoun,Mortalities,0
2020-06-03,Adh Dhibiyyah,Mortalities,0
2020-06-03,Al Batahaa,Mortalities,0
2020-06-03,Al Jafr,Mortalities,0
2020-06-03,Al Mubarraz,Mortalities,0
2020-06-03,Al Qaysomah,Mortalities,0
2020-06-03,Al Suyariah,Mortalities,0
2020-06-03,Ar Ruqi,Mortalities,0
2020-06-03,As Sufairy,Mortalities,0
2020-06-03,Bqeeq,Mortalities,0
2020-06-03,Dahran,Mortalities,0
2020-06-03,Dammam,Mortalities,21
2020-06-03,Hafr Al Batin,Mortalities,0
2020-06-03,Hardh,Mortalities,0
2020-06-03,Hufof,Mortalities,6
2020-06-03,Jubail,Mortalities,3
2020-06-03,Khafji,Mortalities,0
2020-06-03,Khobar,Mortalities,4
2020-06-03,Mulayjah,Mortalities,0
2020-06-03,Nairyah,Mortalities,1
2020-06-03,Qaryat Al Ulya,Mortalities,0
2020-06-03,Qatif,Mortalities,1
2020-06-03,Ras Tanura,Mortalities,0
2020-06-03,Safwa,Mortalities,0
2020-06-03,Saihat,Mortalities,0
2020-06-03,Salwa,Mortalities,0
2020-06-03,Samodah,Mortalities,0
2020-06-03,Urayarah,Mortalities,0
2020-06-04,AL Oyoun,Mortalities,0
2020-06-04,Adh Dhibiyyah,Mortalities,0
2020-06-04,Al Batahaa,Mortalities,0
2020-06-04,Al Jafr,Mortalities,0
2020-06-04,Al Mubarraz,Mortalities,0
2020-06-04,Al Qaysomah,Mortalities,0
2020-06-04,Al Suyariah,Mortalities,0
2020-06-04,Ar Ruqi,Mortalities,0
2020-06-04,As Sufairy,Mortalities,0
2020-06-04,Bqeeq,Mortalities,0
2020-06-04,Dahran,Mortalities,0
2020-06-04,Dammam,Mortalities,22
2020-06-04,Hafr Al Batin,Mortalities,1
2020-06-04,Hardh,Mortalities,0
2020-06-04,Hufof,Mortalities,6
2020-06-04,Jubail,Mortalities,3
2020-06-04,Khafji,Mortalities,0
2020-06-04,Khobar,Mortalities,4
2020-06-04,Mulayjah,Mortalities,0
2020-06-04,Nairyah,Mortalities,1
2020-06-04,Qaryat Al Ulya,Mortalities,0
2020-06-04,Qatif,Mortalities,1
2020-06-04,Ras Tanura,Mortalities,0
2020-06-04,Safwa,Mortalities,0
2020-06-04,Saihat,Mortalities,0
2020-06-04,Salwa,Mortalities,0
2020-06-04,Samodah,Mortalities,0
2020-06-04,Urayarah,Mortalities,0
2020-06-05,AL Oyoun,Mortalities,0
2020-06-05,Adh Dhibiyyah,Mortalities,0
2020-06-05,Al Batahaa,Mortalities,0
2020-06-05,Al Jafr,Mortalities,0
2020-06-05,Al Mubarraz,Mortalities,0
2020-06-05,Al Qaysomah,Mortalities,0
2020-06-05,Al Suyariah,Mortalities,0
2020-06-05,Ar Ruqi,Mortalities,0
2020-06-05,As Sufairy,Mortalities,0
2020-06-05,Bqeeq,Mortalities,0
2020-06-05,Dahran,Mortalities,0
2020-06-05,Dammam,Mortalities,27
2020-06-05,Hafr Al Batin,Mortalities,1
2020-06-05,Hardh,Mortalities,0
2020-06-05,Hufof,Mortalities,6
2020-06-05,Jubail,Mortalities,3
2020-06-05,Khafji,Mortalities,0
2020-06-05,Khobar,Mortalities,4
2020-06-05,Mulayjah,Mortalities,0
2020-06-05,Nairyah,Mortalities,1
2020-06-05,Qaryat Al Ulya,Mortalities,0
2020-06-05,Qatif,Mortalities,2
2020-06-05,Ras Tanura,Mortalities,0
2020-06-05,Safwa,Mortalities,0
2020-06-05,Saihat,Mortalities,0
2020-06-05,Salwa,Mortalities,0
2020-06-05,Samodah,Mortalities,0
2020-06-05,Urayarah,Mortalities,0
2020-06-06,AL Oyoun,Mortalities,0
2020-06-06,Adh Dhibiyyah,Mortalities,0
2020-06-06,Al Batahaa,Mortalities,0
2020-06-06,Al Jafr,Mortalities,0
2020-06-06,Al Mubarraz,Mortalities,0
2020-06-06,Al Qaysomah,Mortalities,0
2020-06-06,Al Suyariah,Mortalities,0
2020-06-06,Ar Ruqi,Mortalities,0
2020-06-06,As Sufairy,Mortalities,0
2020-06-06,Bqeeq,Mortalities,0
2020-06-06,Dahran,Mortalities,0
2020-06-06,Dammam,Mortalities,28
2020-06-06,Hafr Al Batin,Mortalities,1
2020-06-06,Hardh,Mortalities,0
2020-06-06,Hufof,Mortalities,7
2020-06-06,Jubail,Mortalities,3
2020-06-06,Khafji,Mortalities,0
2020-06-06,Khobar,Mortalities,4
2020-06-06,Mulayjah,Mortalities,0
2020-06-06,Nairyah,Mortalities,1
2020-06-06,Qaryat Al Ulya,Mortalities,0
2020-06-06,Qatif,Mortalities,2
2020-06-06,Ras Tanura,Mortalities,0
2020-06-06,Safwa,Mortalities,0
2020-06-06,Saihat,Mortalities,0
2020-06-06,Salwa,Mortalities,0
2020-06-06,Samodah,Mortalities,0
2020-06-06,Urayarah,Mortalities,0
2020-06-07,AL Oyoun,Mortalities,0
2020-06-07,Adh Dhibiyyah,Mortalities,0
2020-06-07,Al Batahaa,Mortalities,0
2020-06-07,Al Jafr,Mortalities,0
2020-06-07,Al Mubarraz,Mortalities,0
2020-06-07,Al Qaysomah,Mortalities,0
2020-06-07,Al Suyariah,Mortalities,0
2020-06-07,Ar Ruqi,Mortalities,0
2020-06-07,As Sufairy,Mortalities,0
2020-06-07,Bqeeq,Mortalities,0
2020-06-07,Dahran,Mortalities,0
2020-06-07,Dammam,Mortalities,28
2020-06-07,Hafr Al Batin,Mortalities,2
2020-06-07,Hardh,Mortalities,0
2020-06-07,Hufof,Mortalities,7
2020-06-07,Jubail,Mortalities,3
2020-06-07,Khafji,Mortalities,0
2020-06-07,Khobar,Mortalities,4
2020-06-07,Mulayjah,Mortalities,0
2020-06-07,Nairyah,Mortalities,1
2020-06-07,Qaryat Al Ulya,Mortalities,0
2020-06-07,Qatif,Mortalities,2
2020-06-07,Ras Tanura,Mortalities,0
2020-06-07,Safwa,Mortalities,0
2020-06-07,Saihat,Mortalities,0
2020-06-07,Salwa,Mortalities,0
2020-06-07,Samodah,Mortalities,0
2020-06-07,Urayarah,Mortalities,0
2020-06-08,AL Oyoun,Mortalities,0
2020-06-08,Adh Dhibiyyah,Mortalities,0
2020-06-08,Al Batahaa,Mortalities,0
2020-06-08,Al Jafr,Mortalities,0
2020-06-08,Al Mubarraz,Mortalities,0
2020-06-08,Al Qaysomah,Mortalities,0
2020-06-08,Al Suyariah,Mortalities,0
2020-06-08,Ar Ruqi,Mortalities,0
2020-06-08,As Sufairy,Mortalities,0
2020-06-08,Bqeeq,Mortalities,0
2020-06-08,Dahran,Mortalities,0
2020-06-08,Dammam,Mortalities,30
2020-06-08,Hafr Al Batin,Mortalities,2
2020-06-08,Hardh,Mortalities,0
2020-06-08,Hufof,Mortalities,11
2020-06-08,Jubail,Mortalities,3
2020-06-08,Khafji,Mortalities,0
2020-06-08,Khobar,Mortalities,4
2020-06-08,Mulayjah,Mortalities,0
2020-06-08,Nairyah,Mortalities,1
2020-06-08,Qaryat Al Ulya,Mortalities,0
2020-06-08,Qatif,Mortalities,4
2020-06-08,Ras Tanura,Mortalities,0
2020-06-08,Safwa,Mortalities,0
2020-06-08,Saihat,Mortalities,0
2020-06-08,Salwa,Mortalities,0
2020-06-08,Samodah,Mortalities,0
2020-06-08,Urayarah,Mortalities,0
2020-06-09,AL Oyoun,Mortalities,0
2020-06-09,Adh Dhibiyyah,Mortalities,0
2020-06-09,Al Batahaa,Mortalities,0
2020-06-09,Al Jafr,Mortalities,0
2020-06-09,Al Mubarraz,Mortalities,0
2020-06-09,Al Qaysomah,Mortalities,0
2020-06-09,Al Suyariah,Mortalities,0
2020-06-09,Ar Ruqi,Mortalities,0
2020-06-09,As Sufairy,Mortalities,0
2020-06-09,Bqeeq,Mortalities,0
2020-06-09,Dahran,Mortalities,0
2020-06-09,Dammam,Mortalities,31
2020-06-09,Hafr Al Batin,Mortalities,2
2020-06-09,Hardh,Mortalities,0
2020-06-09,Hufof,Mortalities,14
2020-06-09,Jubail,Mortalities,3
2020-06-09,Khafji,Mortalities,0
2020-06-09,Khobar,Mortalities,4
2020-06-09,Mulayjah,Mortalities,0
2020-06-09,Nairyah,Mortalities,1
2020-06-09,Qaryat Al Ulya,Mortalities,0
2020-06-09,Qatif,Mortalities,4
2020-06-09,Ras Tanura,Mortalities,0
2020-06-09,Safwa,Mortalities,0
2020-06-09,Saihat,Mortalities,0
2020-06-09,Salwa,Mortalities,0
2020-06-09,Samodah,Mortalities,0
2020-06-09,Urayarah,Mortalities,0
2020-06-10,AL Oyoun,Mortalities,0
2020-06-10,Adh Dhibiyyah,Mortalities,0
2020-06-10,Al Batahaa,Mortalities,0
2020-06-10,Al Jafr,Mortalities,0
2020-06-10,Al Mubarraz,Mortalities,0
2020-06-10,Al Qaysomah,Mortalities,0
2020-06-10,Al Suyariah,Mortalities,0
2020-06-10,Ar Ruqi,Mortalities,0
2020-06-10,As Sufairy,Mortalities,0
2020-06-10,Bqeeq,Mortalities,0
2020-06-10,Dahran,Mortalities,0
2020-06-10,Dammam,Mortalities,32
2020-06-10,Hafr Al Batin,Mortalities,2
2020-06-10,Hardh,Mortalities,0
2020-06-10,Hufof,Mortalities,18
2020-06-10,Jubail,Mortalities,3
2020-06-10,Khafji,Mortalities,0
2020-06-10,Khobar,Mortalities,4
2020-06-10,Mulayjah,Mortalities,0
2020-06-10,Nairyah,Mortalities,1
2020-06-10,Qaryat Al Ulya,Mortalities,0
2020-06-10,Qatif,Mortalities,4
2020-06-10,Ras Tanura,Mortalities,0
2020-06-10,Safwa,Mortalities,0
2020-06-10,Saihat,Mortalities,0
2020-06-10,Salwa,Mortalities,0
2020-06-10,Samodah,Mortalities,0
2020-06-10,Urayarah,Mortalities,0
2020-06-11,AL Oyoun,Mortalities,0
2020-06-11,Adh Dhibiyyah,Mortalities,0
2020-06-11,Al Batahaa,Mortalities,0
2020-06-11,Al Jafr,Mortalities,0
2020-06-11,Al Mubarraz,Mortalities,0
2020-06-11,Al Qaysomah,Mortalities,0
2020-06-11,Al Suyariah,Mortalities,0
2020-06-11,Ar Ruqi,Mortalities,0
2020-06-11,As Sufairy,Mortalities,0
2020-06-11,Bqeeq,Mortalities,0
2020-06-11,Dahran,Mortalities,0
2020-06-11,Dammam,Mortalities,32
2020-06-11,Hafr Al Batin,Mortalities,2
2020-06-11,Hardh,Mortalities,0
2020-06-11,Hufof,Mortalities,19
2020-06-11,Jubail,Mortalities,3
2020-06-11,Khafji,Mortalities,0
2020-06-11,Khobar,Mortalities,4
2020-06-11,Mulayjah,Mortalities,0
2020-06-11,Nairyah,Mortalities,1
2020-06-11,Qaryat Al Ulya,Mortalities,0
2020-06-11,Qatif,Mortalities,4
2020-06-11,Ras Tanura,Mortalities,0
2020-06-11,Safwa,Mortalities,0
2020-06-11,Saihat,Mortalities,0
2020-06-11,Salwa,Mortalities,0
2020-06-11,Samodah,Mortalities,0
2020-06-11,Urayarah,Mortalities,0
2020-06-12,AL Oyoun,Mortalities,0
2020-06-12,Adh Dhibiyyah,Mortalities,0
2020-06-12,Al Batahaa,Mortalities,0
2020-06-12,Al Jafr,Mortalities,0
2020-06-12,Al Mubarraz,Mortalities,0
2020-06-12,Al Qaysomah,Mortalities,0
2020-06-12,Al Suyariah,Mortalities,0
2020-06-12,Ar Ruqi,Mortalities,0
2020-06-12,As Sufairy,Mortalities,0
2020-06-12,Bqeeq,Mortalities,0
2020-06-12,Dahran,Mortalities,0
2020-06-12,Dammam,Mortalities,36
2020-06-12,Hafr Al Batin,Mortalities,2
2020-06-12,Hardh,Mortalities,0
2020-06-12,Hufof,Mortalities,19
2020-06-12,Jubail,Mortalities,3
2020-06-12,Khafji,Mortalities,0
2020-06-12,Khobar,Mortalities,4
2020-06-12,Mulayjah,Mortalities,0
2020-06-12,Nairyah,Mortalities,1
2020-06-12,Qaryat Al Ulya,Mortalities,0
2020-06-12,Qatif,Mortalities,4
2020-06-12,Ras Tanura,Mortalities,0
2020-06-12,Safwa,Mortalities,0
2020-06-12,Saihat,Mortalities,0
2020-06-12,Salwa,Mortalities,0
2020-06-12,Samodah,Mortalities,0
2020-06-12,Urayarah,Mortalities,0
2020-06-13,AL Oyoun,Mortalities,0
2020-06-13,Adh Dhibiyyah,Mortalities,0
2020-06-13,Al Batahaa,Mortalities,0
2020-06-13,Al Jafr,Mortalities,0
2020-06-13,Al Mubarraz,Mortalities,0
2020-06-13,Al Qaysomah,Mortalities,0
2020-06-13,Al Suyariah,Mortalities,0
2020-06-13,Ar Ruqi,Mortalities,0
2020-06-13,As Sufairy,Mortalities,0
2020-06-13,Bqeeq,Mortalities,0
2020-06-13,Dahran,Mortalities,0
2020-06-13,Dammam,Mortalities,37
2020-06-13,Hafr Al Batin,Mortalities,2
2020-06-13,Hardh,Mortalities,0
2020-06-13,Hufof,Mortalities,21
2020-06-13,Jubail,Mortalities,3
2020-06-13,Khafji,Mortalities,0
2020-06-13,Khobar,Mortalities,4
2020-06-13,Mulayjah,Mortalities,0
2020-06-13,Nairyah,Mortalities,1
2020-06-13,Qaryat Al Ulya,Mortalities,0
2020-06-13,Qatif,Mortalities,6
2020-06-13,Ras Tanura,Mortalities,0
2020-06-13,Safwa,Mortalities,0
2020-06-13,Saihat,Mortalities,0
2020-06-13,Salwa,Mortalities,0
2020-06-13,Samodah,Mortalities,0
2020-06-13,Urayarah,Mortalities,0
2020-06-14,AL Oyoun,Mortalities,0
2020-06-14,Adh Dhibiyyah,Mortalities,0
2020-06-14,Al Batahaa,Mortalities,0
2020-06-14,Al Jafr,Mortalities,0
2020-06-14,Al Mubarraz,Mortalities,1
2020-06-14,Al Qaysomah,Mortalities,0
2020-06-14,Al Suyariah,Mortalities,0
2020-06-14,Ar Ruqi,Mortalities,0
2020-06-14,As Sufairy,Mortalities,0
2020-06-14,Bqeeq,Mortalities,0
2020-06-14,Dahran,Mortalities,0
2020-06-14,Dammam,Mortalities,39
2020-06-14,Hafr Al Batin,Mortalities,3
2020-06-14,Hardh,Mortalities,0
2020-06-14,Hufof,Mortalities,22
2020-06-14,Jubail,Mortalities,3
2020-06-14,Khafji,Mortalities,0
2020-06-14,Khobar,Mortalities,4
2020-06-14,Mulayjah,Mortalities,0
2020-06-14,Nairyah,Mortalities,1
2020-06-14,Qaryat Al Ulya,Mortalities,0
2020-06-14,Qatif,Mortalities,7
2020-06-14,Ras Tanura,Mortalities,0
2020-06-14,Safwa,Mortalities,0
2020-06-14,Saihat,Mortalities,0
2020-06-14,Salwa,Mortalities,0
2020-06-14,Samodah,Mortalities,0
2020-06-14,Urayarah,Mortalities,0
