Daily / Cumulative;Indicator;Date;Event;region;City;Cases
Cumulative;Cases;2020-06-16;;Asir;Tathleeth;17
Cumulative;Cases;2020-06-16;;Jazan;Aridah;54
Cumulative;Cases;2020-06-17;;Asir;Sabt Al Alayah;54
Cumulative;Cases;2020-06-17;;Tabuk;Al Wajh;12
Cumulative;Cases;2020-06-17;;Hail;Al Ghazalah;8
Cumulative;Cases;2020-06-17;;Medina;Wadi Al Fara'a;53
Cumulative;Cases;2020-06-17;;Mecca;Taif;3045
Cumulative;Cases;2020-06-17;;Northern Borders;Arar;168
Cumulative;Cases;2020-06-17;;Qassim;Buraydah;1322
Cumulative;Cases;2020-06-17;;Asir;Sarat Ubaida;27
Cumulative;Cases;2020-06-17;;Riyadh;Al Hareeq;17
Cumulative;Cases;2020-06-17;;Eastern Region;Qatif;2971
Cumulative;Cases;2020-06-17;;Al Jouf;Al Sulaimaniah;1
Cumulative;Cases;2020-06-17;;Eastern Region;AL Oyoun;194
Cumulative;Cases;2020-06-17;;Al Jouf;Sakakah;35
Cumulative;Cases;2020-06-17;;Northern Borders;Al Owayqilah;10
Cumulative;Cases;2020-06-17;;Mecca;Umm Aldoom;29
Cumulative;Cases;2020-06-17;;Riyadh;Az Zulfi;142
Cumulative;Cases;2020-06-17;;Asir;Al Qahmah;4
Cumulative;Cases;2020-06-17;;Riyadh;Al Khasrah;17
Cumulative;Cases;2020-06-17;;Mecca;Qiya;23
Cumulative;Cases;2020-06-17;;Riyadh;Tumair;21
Cumulative;Cases;2020-06-17;;Al Bahah;Qilwah;26
Cumulative;Cases;2020-06-17;;Mecca;Maisan;13
Cumulative;Cases;2020-06-17;;Asir;Al Bashayer;36
Cumulative;Cases;2020-06-17;;Asir;Al Farshah;4
Cumulative;Cases;2020-06-17;;Riyadh;Ar Ruwaydah;71
Cumulative;Cases;2020-06-17;;Medina;Al Ais;13
Cumulative;Cases;2020-06-17;;Jazan;Jazan;270
Cumulative;Cases;2020-06-17;;Jazan;Baish;933
Cumulative;Cases;2020-06-17;;Eastern Region;Khafji;120
Cumulative;Cases;2020-06-17;;Asir;Al Majarda;108
Cumulative;Cases;2020-06-17;;Al Bahah;Al Mandaq;34
Cumulative;Cases;2020-06-17;;Mecca;Al Muwayh;33
Cumulative;Cases;2020-06-18;;Tabuk;Al Bada;7
Cumulative;Cases;2020-06-18;;Al Bahah;Baljurashi;35
Cumulative;Cases;2020-06-18;;Asir;Sarat Ubaida;33
Cumulative;Cases;2020-06-18;;Asir;Namira;29
Cumulative;Cases;2020-06-18;;Eastern Region;Qaryat Al Ulya;82
Cumulative;Cases;2020-06-18;;Riyadh;Al Quwaiiyah;103
Cumulative;Cases;2020-06-18;;Qassim;Qusayba;24
Cumulative;Cases;2020-06-18;;Northern Borders;Al Owayqilah;12
Cumulative;Cases;2020-06-18;;Qassim;Al Bukayriyah;93
Cumulative;Cases;2020-06-18;;Eastern Region;Dammam;8768
Cumulative;Cases;2020-06-18;;Najran;Yadamah;28
Cumulative;Cases;2020-06-18;;Qassim;Al Nabhanyah;13
Cumulative;Cases;2020-06-18;;Riyadh;Al Khasrah;17
Cumulative;Cases;2020-06-18;;Hail;Al Shenan;4
Cumulative;Cases;2020-06-18;;Northern Borders;Al Shoabah;4
Cumulative;Cases;2020-06-18;;Najran;Bader Al Janoub;10
Cumulative;Cases;2020-06-18;;Mecca;Al Qunfudhah;193
Cumulative;Cases;2020-06-18;;Al Bahah;Qilwah;28
Cumulative;Cases;2020-06-18;;Eastern Region;Khobar;3945
Cumulative;Cases;2020-06-18;;Jazan;Al Reeth;2
Cumulative;Cases;2020-06-18;;Mecca;Al Hadban;8
Cumulative;Cases;2020-06-18;;Medina;Khaybar;13
Cumulative;Cases;2020-06-18;;Medina;Al Ais;13
Cumulative;Cases;2020-06-18;;Jazan;Baish;936
Cumulative;Cases;2020-06-18;;Mecca;Al Muzaylif;43
Cumulative;Cases;2020-06-18;;Asir;Tanumah;24
Cumulative;Cases;2020-06-18;;Asir;Bareq;1
Cumulative;Cases;2020-06-18;;Riyadh;Al Bejadiah;28
Cumulative;Cases;2020-06-18;;Asir;Tathleeth;20
Cumulative;Cases;2020-06-18;;Riyadh;Ar Rayn;46
Cumulative;Cases;2020-06-19;;Asir;Sabt Al Alayah;54
Cumulative;Cases;2020-06-19;;Tabuk;Al Wajh;13
Cumulative;Cases;2020-06-19;;Hail;Ha'il;679
Cumulative;Cases;2020-06-19;;Riyadh;Thadiq;70
Cumulative;Cases;2020-06-19;;Riyadh;Afif;93
Cumulative;Cases;2020-06-19;;Riyadh;Layla;68
Cumulative;Cases;2020-06-19;;Tabuk;Al Bada;7
Cumulative;Cases;2020-06-19;;Medina;Wadi Al Fara'a;58
Cumulative;Cases;2020-06-19;;Eastern Region;Hufof;7134
Cumulative;Cases;2020-06-19;;Najran;Khobash;4
Cumulative;Cases;2020-06-19;;Mecca;Turbah;5
Cumulative;Cases;2020-06-19;;Mecca;Taif;3479
Cumulative;Cases;2020-06-19;;Al Bahah;Baljurashi;44
Cumulative;Cases;2020-06-19;;Qassim;Uqlat as Suqur;7
Cumulative;Cases;2020-06-19;;Qassim;Ar Rass;187
Cumulative;Cases;2020-06-19;;Jazan;Ahad Al Masarhah;7
Cumulative;Cases;2020-06-19;;Eastern Region;Qaryat Al Ulya;90
Cumulative;Cases;2020-06-19;;Riyadh;Muzahmiya;485
Cumulative;Cases;2020-06-19;;Asir;Rejal Almaa;29
Cumulative;Cases;2020-06-19;;Al Jouf;Sakakah;49
Cumulative;Cases;2020-06-19;;Northern Borders;Al Owayqilah;12
Cumulative;Cases;2020-06-19;;Hail;Al Shamly;9
Cumulative;Cases;2020-06-19;;Riyadh;Az Zulfi;146
Cumulative;Cases;2020-06-19;;Riyadh;Al Khasrah;17
Cumulative;Cases;2020-06-19;;Medina;Mahd Al Dhahab;54
Cumulative;Cases;2020-06-19;;Eastern Region;Hardh;1
Cumulative;Cases;2020-06-19;;Qassim;Riyadh Al Khabra;38
Cumulative;Cases;2020-06-19;;Jazan;Abu Arish;51
Cumulative;Cases;2020-06-19;;Najran;Bader Al Janoub;11
Cumulative;Cases;2020-06-19;;Asir;Bisha;312
Cumulative;Cases;2020-06-19;;Asir;Al Bashayer;42
Cumulative;Cases;2020-06-19;;Riyadh;Dhurma;91
Cumulative;Cases;2020-06-19;;Mecca;Al Hadban;8
Cumulative;Cases;2020-06-19;;Jazan;Damd;5
Cumulative;Cases;2020-06-19;;Hail;Al Hait;2
Cumulative;Cases;2020-06-19;;Riyadh;Wuthaylan;16
Cumulative;Cases;2020-06-19;;Asir;Ahad Rafidah;194
Cumulative;Cases;2020-06-19;;Northern Borders;Rafha;27
Cumulative;Cases;2020-06-19;;Mecca;Al Lith;80
Cumulative;Cases;2020-06-19;;Eastern Region;Dahran;1525
Cumulative;Cases;2020-06-19;;Tabuk;Duba;81
Cumulative;Cases;2020-06-20;;Asir;Sabt Al Alayah;61
Cumulative;Cases;2020-06-20;;Riyadh;Thadiq;72
Cumulative;Cases;2020-06-20;;Riyadh;Al Majmaah;245
Cumulative;Cases;2020-06-20;;Mecca;Rabigh;86
Cumulative;Cases;2020-06-20;;Asir;Wadi Ibn Hashbal;64
Cumulative;Cases;2020-06-20;;Asir;Dhahran Al Janoub;59
Cumulative;Cases;2020-06-20;;Eastern Region;Safwa;709
Cumulative;Cases;2020-06-20;;Qassim;Buraydah;1421
Cumulative;Cases;2020-06-20;;Najran;Sharorah;188
Cumulative;Cases;2020-06-20;;Qassim;Uqlat as Suqur;10
Cumulative;Cases;2020-06-20;;Qassim;Ar Rass;198
Cumulative;Cases;2020-06-20;;Asir;Namira;29
Cumulative;Cases;2020-06-20;;Riyadh;Al Quwaiiyah;109
Cumulative;Cases;2020-06-20;;Riyadh;Riyadh;43557
Cumulative;Cases;2020-06-20;;Al Bahah;Al Bahah;170
Cumulative;Cases;2020-06-20;;Eastern Region;AL Oyoun;242
Cumulative;Cases;2020-06-20;;Mecca;Mecca;21950
Cumulative;Cases;2020-06-20;;Riyadh;Rumah;83
Cumulative;Cases;2020-06-20;;Qassim;Al Bukayriyah;104
Cumulative;Cases;2020-06-20;;Riyadh;Nafy;17
Cumulative;Cases;2020-06-20;;Eastern Region;Nairyah;179
Cumulative;Cases;2020-06-20;;Riyadh;Tumair;30
Cumulative;Cases;2020-06-20;;Eastern Region;Al Jafr;282
Cumulative;Cases;2020-06-20;;Hail;Bagaa;14
Cumulative;Cases;2020-06-20;;Al Jouf;Maiqua;4
Cumulative;Cases;2020-06-20;;Mecca;Maisan;15
Cumulative;Cases;2020-06-20;;Eastern Region;Khobar;4165
Cumulative;Cases;2020-06-20;;Tabuk;Haql;4
Cumulative;Cases;2020-06-20;;Asir;Al Farshah;5
Cumulative;Cases;2020-06-20;;Mecca;Bani Malek;1
Cumulative;Cases;2020-06-20;;Riyadh;Ar Ruwaydah;84
Cumulative;Cases;2020-06-20;;Mecca;Al Khurma;50
Cumulative;Cases;2020-06-20;;Asir;Muhayil Aseer;252
Cumulative;Cases;2020-06-20;;Al Bahah;Al Aqiq;26
Cumulative;Cases;2020-06-20;;Jazan;Jazan;313
Cumulative;Cases;2020-06-20;;Asir;Al Harjah;39
Cumulative;Cases;2020-06-20;;Jazan;Samtah;67
Cumulative;Cases;2020-06-20;;Riyadh;Huraymila;173
Cumulative;Cases;2020-06-20;;Asir;Thurayban;52
Cumulative;Cases;2020-06-20;;Tabuk;Qurayyat;41
Cumulative;Cases;2020-06-20;;Jazan;Baish;954
Cumulative;Cases;2020-06-20;;Mecca;Al Muzaylif;43
Cumulative;Cases;2020-06-20;;Asir;Bareq;6
Cumulative;Cases;2020-06-20;;Asir;Al Madda;68
Cumulative;Cases;2020-06-20;;Mecca;Khulais;297
Cumulative;Cases;2020-06-21;;Riyadh;Al Majmaah;247
Cumulative;Cases;2020-06-21;;Tabuk;Al Bada;7
Cumulative;Cases;2020-06-21;;Medina;Yanbu;805
Cumulative;Cases;2020-06-21;;Mecca;Adham;35
Cumulative;Cases;2020-06-21;;Mecca;Turbah;7
Cumulative;Cases;2020-06-21;;Mecca;Al Kamil;21
Cumulative;Cases;2020-06-21;;Al Bahah;Baljurashi;53
Cumulative;Cases;2020-06-21;;Asir;Namira;29
Cumulative;Cases;2020-06-21;;Al Jouf;Domat Al Jandal;6
Cumulative;Cases;2020-06-21;;Riyadh;Al Quwaiiyah;109
Cumulative;Cases;2020-06-21;;Riyadh;Riyadh;43995
Cumulative;Cases;2020-06-21;;Al Jouf;Al Sulaimaniah;1
Cumulative;Cases;2020-06-21;;Mecca;Al Sehen;92
Cumulative;Cases;2020-06-21;;Eastern Region;Dammam;9516
Cumulative;Cases;2020-06-21;;Qassim;Al Mithnab;72
Cumulative;Cases;2020-06-21;;Riyadh;Nafy;17
Cumulative;Cases;2020-06-21;;Eastern Region;Al Mubarraz;1213
Cumulative;Cases;2020-06-21;;Eastern Region;Salwa;48
Cumulative;Cases;2020-06-21;;Mecca;Abu Orwah;6
Cumulative;Cases;2020-06-21;;Riyadh;Diriyah;1370
Cumulative;Cases;2020-06-21;;Northern Borders;Hazm Al Jalamid;82
Cumulative;Mortalities;2020-07-02;;Qassim;Unayzah;2
Cumulative;Mortalities;2020-07-02;;Mecca;Mecca;432
Cumulative;Mortalities;2020-07-02;;Tabuk;Tabuk;18
Cumulative;Mortalities;2020-07-02;;Asir;Khamis Mushait;4
Cumulative;Mortalities;2020-07-02;;Jazan;Jazan;13
Cumulative;Mortalities;2020-07-02;;Qassim;Al Badayea;2
Cumulative;Mortalities;2020-07-02;;Medina;Medina;96
Cumulative;Mortalities;2020-07-03;;Hail;Ha'il;3
Cumulative;Mortalities;2020-07-03;;Riyadh;Wadi Addawasir;7
Cumulative;Mortalities;2020-07-03;;Qassim;Unayzah;3
Cumulative;Mortalities;2020-07-03;;Al Bahah;Al Bahah;5
Cumulative;Mortalities;2020-07-03;;Asir;Abha;7
Cumulative;Mortalities;2020-07-03;;Al Jouf;Sakakah;3
Cumulative;Mortalities;2020-07-03;;Eastern Region;Nairyah;3
Cumulative;Mortalities;2020-07-03;;Riyadh;Kharj;1
Cumulative;Mortalities;2020-07-04;;Eastern Region;Qatif;12
Cumulative;Mortalities;2020-07-04;;Eastern Region;AL Oyoun;2
Cumulative;Mortalities;2020-07-04;;Tabuk;Tabuk;21
Cumulative;Mortalities;2020-07-04;;Al Jouf;Sakakah;3
Cumulative;Mortalities;2020-07-04;;Eastern Region;Jubail;3
Cumulative;Mortalities;2020-07-04;;Riyadh;Kharj;1
Cumulative;Mortalities;2020-07-04;;Total;Total;1916
Cumulative;Mortalities;2020-07-04;;Najran;Najran;2
Cumulative;Mortalities;2020-07-04;;Jazan;Sabya;7
Cumulative;Mortalities;2020-07-04;;Medina;Medina;96
Cumulative;Mortalities;2020-07-04;;Asir;Al Namas;1
Cumulative;Mortalities;2020-07-05;;Riyadh;Al Quwaiiyah;8
Cumulative;Mortalities;2020-07-05;;Eastern Region;Qatif;12
Cumulative;Mortalities;2020-07-05;;Mecca;Mecca;453
Cumulative;Mortalities;2020-07-05;;Jazan;Farasan;1
Cumulative;Mortalities;2020-07-05;;Eastern Region;Nairyah;3
Cumulative;Mortalities;2020-07-05;;Asir;Khamis Mushait;5
Cumulative;Mortalities;2020-07-05;;Jazan;Abu Arish;1
Cumulative;Mortalities;2020-07-05;;Najran;Najran;2
Cumulative;Mortalities;2020-07-05;;Jazan;Sabya;7
Cumulative;Mortalities;2020-07-05;;Riyadh;Al Sulayyil;2
Cumulative;Mortalities;2020-07-05;;Jazan;Jazan;14
Cumulative;Mortalities;2020-07-05;;Jazan;Baish;9
Cumulative;Mortalities;2020-07-05;;Asir;Ahad Rafidah;1
Cumulative;Mortalities;2020-07-06;;Jazan;Addayer Bani Malik;1
Cumulative;Mortalities;2020-07-06;;Medina;Yanbu;2
Cumulative;Mortalities;2020-07-06;;Qassim;Buraydah;23
Cumulative;Mortalities;2020-07-06;;Riyadh;Muzahmiya;1
Cumulative;Mortalities;2020-07-06;;Riyadh;Riyadh;510
Cumulative;Mortalities;2020-07-06;;Eastern Region;Nairyah;3
Cumulative;Mortalities;2020-07-06;;Riyadh;Howtat Sudair;1
Cumulative;Mortalities;2020-07-06;;Riyadh;Dhurma;1
Cumulative;Mortalities;2020-07-06;;Eastern Region;Hafr Al Batin;11
Cumulative;Mortalities;2020-07-06;;Northern Borders;Rafha;1
Cumulative;Mortalities;2020-07-06;;Eastern Region;Dahran;1
Cumulative;Mortalities;2020-07-06;;Asir;Al Majarda;1
Cumulative;Mortalities;2020-07-06;;Asir;Al Madda;2
Cumulative;Mortalities;2020-07-07;;Mecca;Taif;39
Cumulative;Mortalities;2020-07-07;;Northern Borders;Arar;18
Cumulative;Mortalities;2020-07-07;;Riyadh;Shaqra;2
Cumulative;Mortalities;2020-07-07;;Riyadh;Al Quwaiiyah;8
Cumulative;Mortalities;2020-07-07;;Eastern Region;Qatif;13
Cumulative;Mortalities;2020-07-07;;Eastern Region;AL Oyoun;3
Cumulative;Mortalities;2020-07-07;;Mecca;Mecca;455
Cumulative;Mortalities;2020-07-07;;Tabuk;Tabuk;27
Cumulative;Mortalities;2020-07-07;;Asir;Abha;7
Cumulative;Mortalities;2020-07-07;;Al Jouf;Sakakah;4
Cumulative;Mortalities;2020-07-07;;Jazan;Farasan;1
Cumulative;Mortalities;2020-07-07;;Eastern Region;Al Mubarraz;13
Cumulative;Mortalities;2020-07-07;;Mecca;Jeddah;548
Cumulative;Mortalities;2020-07-07;;Riyadh;Al Sulayyil;2
Cumulative;Mortalities;2020-07-07;;Eastern Region;Hafr Al Batin;11
Cumulative;Mortalities;2020-07-07;;Jazan;Jazan;15
Cumulative;Mortalities;2020-07-07;;Jazan;Baish;9
Cumulative;Mortalities;2020-07-07;;Asir;Ahad Rafidah;2
Cumulative;Mortalities;2020-07-07;;Eastern Region;Dahran;1
Cumulative;Mortalities;2020-07-08;;Riyadh;Wadi Addawasir;8
Cumulative;Mortalities;2020-07-08;;Jazan;Addayer Bani Malik;1
Cumulative;Mortalities;2020-07-08;;Qassim;Buraydah;27
Cumulative;Mortalities;2020-07-08;;Riyadh;Muzahmiya;1
Cumulative;Mortalities;2020-07-08;;Eastern Region;AL Oyoun;3
Cumulative;Mortalities;2020-07-08;;Mecca;Mecca;464
Cumulative;Mortalities;2020-07-08;;Al Jouf;Sakakah;5
Cumulative;Mortalities;2020-07-08;;Asir;Khamis Mushait;7
Cumulative;Mortalities;2020-07-08;;Asir;Bisha;2
Cumulative;Mortalities;2020-07-08;;Eastern Region;Khobar;11
Cumulative;Mortalities;2020-07-08;;Jazan;Sabya;7
Cumulative;Mortalities;2020-07-08;;Riyadh;Huraymila;3
Cumulative;Mortalities;2020-07-08;;Eastern Region;Dahran;1
Cumulative;Mortalities;2020-07-08;;Asir;Al Madda;2
Cumulative;Mortalities;2020-07-08;;Jazan;Aridah;1
Cumulative;Mortalities;2020-07-09;;Hail;Ha'il;4
Cumulative;Mortalities;2020-07-09;;Jazan;Addayer Bani Malik;1
Cumulative;Mortalities;2020-07-09;;Medina;Yanbu;2
Cumulative;Mortalities;2020-07-09;;Eastern Region;Hufof;70
Cumulative;Mortalities;2020-07-09;;Mecca;Taif;42
Cumulative;Mortalities;2020-07-09;;Qassim;Buraydah;27
Cumulative;Mortalities;2020-07-09;;Qassim;Unayzah;4
Cumulative;Mortalities;2020-07-09;;Riyadh;Riyadh;568
Cumulative;Mortalities;2020-07-09;;Eastern Region;AL Oyoun;3
Cumulative;Mortalities;2020-07-09;;Mecca;Mecca;474
Cumulative;Mortalities;2020-07-09;;Eastern Region;Jubail;3
Cumulative;Mortalities;2020-07-09;;Jazan;Jazan;16
Cumulative;Mortalities;2020-07-09;;Jazan;Aridah;1
Cumulative;Mortalities;2020-07-10;;Northern Borders;Arar;18
Cumulative;Mortalities;2020-07-10;;Riyadh;Al Quwaiiyah;8
Cumulative;Mortalities;2020-07-10;;Riyadh;Muzahmiya;1
Cumulative;Mortalities;2020-07-10;;Al Bahah;Al Bahah;7
Cumulative;Mortalities;2020-07-10;;Eastern Region;AL Oyoun;3
Cumulative;Mortalities;2020-07-10;;Eastern Region;Al Mubarraz;13
Cumulative;Mortalities;2020-07-10;;Jazan;Jazan;16
Cumulative;Mortalities;2020-07-10;;Asir;Al Majarda;3
Cumulative;Mortalities;2020-07-10;;Asir;Al Namas;1
Cumulative;Mortalities;2020-07-11;;Mecca;Taif;50
Cumulative;Mortalities;2020-07-11;;Riyadh;Kharj;2
Cumulative;Mortalities;2020-07-11;;Asir;Bisha;2
Cumulative;Mortalities;2020-07-11;;Mecca;Al Qunfudhah;3
Cumulative;Mortalities;2020-07-11;;Riyadh;Huraymila;3
Cumulative;Mortalities;2020-07-11;;Qassim;Al Badayea;2
Cumulative;Mortalities;2020-07-11;;Eastern Region;Dahran;2
Cumulative;Mortalities;2020-07-11;;Asir;Al Majarda;3
Cumulative;Mortalities;2020-07-11;;Asir;Al Namas;1
Cumulative;Mortalities;2020-07-11;;Jazan;Aridah;1
Cumulative;Mortalities;2020-07-12;;Medina;Yanbu;2
Cumulative;Mortalities;2020-07-12;;Al Bahah;Al Bahah;7
Cumulative;Mortalities;2020-07-12;;Riyadh;Kharj;2
Cumulative;Mortalities;2020-07-12;;Mecca;Hadda;1
Cumulative;Mortalities;2020-07-12;;Najran;Najran;3
Cumulative;Mortalities;2020-07-12;;Qassim;Al Badayea;2
Cumulative;Mortalities;2020-07-12;;Al Bahah;Al Mandaq;1
Cumulative;Mortalities;2020-07-13;;Riyadh;Muzahmiya;1
Cumulative;Mortalities;2020-07-13;;Eastern Region;Qatif;15
Cumulative;Mortalities;2020-07-13;;Mecca;Mecca;485
Cumulative;Mortalities;2020-07-13;;Asir;Abha;8
Cumulative;Mortalities;2020-07-13;;Al Jouf;Sakakah;5
Cumulative;Mortalities;2020-07-13;;Riyadh;Az Zulfi;1
Cumulative;Mortalities;2020-07-13;;Riyadh;Kharj;2
Cumulative;Mortalities;2020-07-13;;Riyadh;Howtat Bani Tamim;1
Cumulative;Mortalities;2020-07-13;;Najran;Najran;3
Cumulative;Mortalities;2020-07-13;;Eastern Region;Khobar;12
Cumulative;Mortalities;2020-07-13;;Mecca;Jeddah;587
Cumulative;Mortalities;2020-07-13;;Riyadh;Al Sulayyil;3
Cumulative;Mortalities;2020-07-13;;Jazan;Jazan;18
Cumulative;Mortalities;2020-07-13;;Jazan;Baish;9
Cumulative;Mortalities;2020-07-14;;Riyadh;Shaqra;2
Cumulative;Mortalities;2020-07-14;;Riyadh;Muzahmiya;1
Cumulative;Mortalities;2020-07-14;;Eastern Region;AL Oyoun;3
Cumulative;Mortalities;2020-07-14;;Asir;Abha;8
Cumulative;Mortalities;2020-07-14;;Eastern Region;Dammam;79
Cumulative;Mortalities;2020-07-14;;Eastern Region;Nairyah;3
Cumulative;Mortalities;2020-07-14;;Mecca;Al Qunfudhah;3
Cumulative;Mortalities;2020-07-14;;Mecca;Hadda;1
Cumulative;Mortalities;2020-07-14;;Riyadh;Al Sulayyil;3
Cumulative;Mortalities;2020-07-14;;Eastern Region;Hafr Al Batin;12
Cumulative;Mortalities;2020-07-14;;Jazan;Jazan;19
Cumulative;Mortalities;2020-07-14;;Northern Borders;Rafha;1
Cumulative;Mortalities;2020-07-14;;Jazan;Aridah;1
Cumulative;Mortalities;2020-07-14;;Al Bahah;Al Mandaq;1
Cumulative;Mortalities;2020-07-15;;Riyadh;Wadi Addawasir;11
Cumulative;Mortalities;2020-07-15;;Mecca;Taif;59
Cumulative;Mortalities;2020-07-15;;Al Bahah;Al Bahah;7
Cumulative;Mortalities;2020-07-15;;Jazan;Farasan;1
Cumulative;Mortalities;2020-07-15;;Eastern Region;Jubail;3
Cumulative;Mortalities;2020-07-15;;Riyadh;Howtat Sudair;1
Cumulative;Mortalities;2020-07-15;;Total;Total;2370
Cumulative;Mortalities;2020-07-15;;Eastern Region;Dahran;2
Cumulative;Mortalities;2020-07-15;;Asir;Al Madda;2
Cumulative;Mortalities;2020-07-15;;Medina;Medina;109
Cumulative;Mortalities;2020-07-15;;Al Bahah;Al Mandaq;1
Cumulative;Mortalities;2020-07-16;;Qassim;Buraydah;30
Cumulative;Mortalities;2020-07-16;;Al Bahah;Al Bahah;7
Cumulative;Mortalities;2020-07-16;;Riyadh;Howtat Bani Tamim;1
Cumulative;Mortalities;2020-07-16;;Najran;Najran;3
Cumulative;Mortalities;2020-07-16;;Mecca;Jeddah;610
Cumulative;Mortalities;2020-07-16;;Riyadh;Al Sulayyil;3
Cumulative;Mortalities;2020-07-16;;Riyadh;Huraymila;4
Cumulative;Mortalities;2020-07-16;;Asir;Ahad Rafidah;3
Cumulative;Mortalities;2020-07-16;;Eastern Region;Dahran;2
Cumulative;Mortalities;2020-07-16;;Jazan;Aridah;1
Cumulative;Mortalities;2020-07-17;;Riyadh;Thadiq;1
Cumulative;Mortalities;2020-07-17;;Jazan;Addayer Bani Malik;1
Cumulative;Mortalities;2020-07-17;;Mecca;Taif;65
Cumulative;Mortalities;2020-07-17;;Qassim;Buraydah;30
Cumulative;Mortalities;2020-07-17;;Riyadh;Shaqra;2
Cumulative;Mortalities;2020-07-17;;Riyadh;Muzahmiya;1
Cumulative;Mortalities;2020-07-17;;Riyadh;Riyadh;663
Cumulative;Mortalities;2020-07-17;;Eastern Region;Dammam;82
Cumulative;Mortalities;2020-07-17;;Riyadh;Az Zulfi;1
Cumulative;Mortalities;2020-07-17;;Total;Total;2447
Cumulative;Mortalities;2020-07-17;;Jazan;Abu Arish;3
Cumulative;Mortalities;2020-07-17;;Mecca;Al Qunfudhah;3
Cumulative;Mortalities;2020-07-17;;Najran;Najran;3
Cumulative;Mortalities;2020-07-17;;Mecca;Jeddah;618
Cumulative;Mortalities;2020-07-17;;Asir;Ahad Rafidah;3
Cumulative;Mortalities;2020-07-17;;Asir;Al Majarda;4
Cumulative;Mortalities;2020-07-17;;Asir;Al Namas;1
Cumulative;Mortalities;2020-07-17;;Jazan;Aridah;1
Cumulative;Mortalities;2020-07-18;;Hail;Ha'il;4
Cumulative;Mortalities;2020-07-18;;Riyadh;Al Quwaiiyah;14
Cumulative;Mortalities;2020-07-18;;Riyadh;Riyadh;671
Cumulative;Mortalities;2020-07-18;;Al Jouf;Sakakah;5
Cumulative;Mortalities;2020-07-18;;Riyadh;Az Zulfi;1
Cumulative;Mortalities;2020-07-18;;Eastern Region;Jubail;3
Cumulative;Mortalities;2020-07-18;;Riyadh;Kharj;9
Cumulative;Mortalities;2020-07-18;;Riyadh;Howtat Sudair;1
Cumulative;Mortalities;2020-07-18;;Jazan;Abu Arish;4
Cumulative;Mortalities;2020-07-18;;Mecca;Jeddah;619
Cumulative;Critical cases;2020-04-12;;Total;Total;59
Cumulative;Critical cases;2020-04-13;;Total;Total;62
Cumulative;Critical cases;2020-04-14;;Total;Total;62
Cumulative;Critical cases;2020-04-20;;Total;Total;81
Cumulative;Critical cases;2020-04-22;;Total;Total;93
Cumulative;Critical cases;2020-05-01;;Total;Total;139
Cumulative;Critical cases;2020-05-04;;Total;Total;143
Cumulative;Critical cases;2020-05-08;;Total;Total;140
Cumulative;Critical cases;2020-05-10;;Total;Total;149
Cumulative;Critical cases;2020-05-11;;Total;Total;147
Cumulative;Critical cases;2020-05-16;;Total;Total;202
Cumulative;Critical cases;2020-05-22;;Total;Total;339
Cumulative;Critical cases;2020-06-01;;Total;Total;1264
Cumulative;Critical cases;2020-06-02;;Total;Total;1321
Cumulative;Critical cases;2020-06-05;;Total;Total;1484
Cumulative;Critical cases;2020-06-10;;Total;Total;1738
Cumulative;Critical cases;2020-06-14;;Total;Total;1897
Cumulative;Critical cases;2020-06-15;;Total;Total;1910
Cumulative;Critical cases;2020-06-19;;Total;Total;1955
Cumulative;Critical cases;2020-06-25;;Total;Total;2273
Cumulative;Critical cases;2020-06-28;;Total;Total;2285
Cumulative;Critical cases;2020-07-07;;Total;Total;2263
Cumulative;Critical cases;2020-07-10;;Total;Total;2230
Cumulative;Critical cases;2020-07-11;;Total;Total;2223
Cumulative;Critical cases;2020-07-12;;Total;Total;2235
Cumulative;Critical cases;2020-07-13;;Total;Total;2230
Cumulative;Active cases;2020-05-25;;Al Bahah;Al Makhwa;5
Cumulative;Active cases;2020-05-25;;Eastern Region;AL Oyoun;2
Cumulative;Active cases;2020-05-25;;Tabuk;Tabuk;243
Cumulative;Active cases;2020-05-25;;Al Jouf;Sakakah;2
Cumulative;Active cases;2020-05-25;;Northern Borders;Al Judayyidah;41
Cumulative;Active cases;2020-05-25;;Mecca;Al Sehen;43
Cumulative;Active cases;2020-05-25;;Qassim;Al Bukayriyah;21
Cumulative;Active cases;2020-05-25;;Northern Borders;Turaif;2
Cumulative;Active cases;2020-05-25;;Qassim;Al Mithnab;13
Cumulative;Active cases;2020-05-25;;Riyadh;Al Duwadimi;8
Cumulative;Active cases;2020-05-25;;Riyadh;Ad Dilam;8
Cumulative;Active cases;2020-05-25;;Northern Borders;Hazm Al Jalamid;77
Cumulative;Active cases;2020-05-25;;Riyadh;Howtat Bani Tamim;20
Cumulative;Active cases;2020-05-25;;Tabuk;Umluj;22
Cumulative;Active cases;2020-05-25;;Jazan;Sabya;10
Cumulative;Active cases;2020-05-25;;Mecca;Alqarei;21
Cumulative;Active cases;2020-05-25;;Riyadh;Huraymila;8
Cumulative;Active cases;2020-05-25;;Tabuk;Qurayyat;3
Cumulative;Active cases;2020-05-25;;Mecca;Al Muzaylif;2
Cumulative;Active cases;2020-05-25;;Riyadh;Rafaia Al Jamsh;1
Cumulative;Active cases;2020-05-25;;Eastern Region;Dahran;280
Cumulative;Active cases;2020-05-26;;Asir;Sabt Al Alayah;5
